name,mos,std
10130566006.jpg,4.22641509433962,0.823723007821157
10131980434.jpg,3.33870967741935,0.808632693108452
10133867305.jpg,3.74074074074074,0.781512447182595
10134737015.jpg,3.40322580645161,1.01561057173578
10140071304.jpg,3.8125,0.870595490418201
10147970884.jpg,4.36923076923077,0.601280684488086
10153847086.jpg,3.75,0.666666666666667
10154367094.jpg,4.0,0.790569415042095
10154991453.jpg,4.29032258064516,0.732995130576574
10155925686.jpg,3.51666666666667,1.03320575119082
101601008.jpg,4.03703703703704,0.845921691432687
10164654253.jpg,3.41818181818182,0.737636593525392
10164842933.jpg,4.1551724137931,0.874627221603301
10169304416.jpg,4.47272727272727,0.57266580825655
10173544123.jpg,3.90384615384615,0.822707519196087
10177270623.jpg,3.85454545454545,1.06141383380816
10177793964.jpg,4.01960784313725,0.706829430016362
10178112894.jpg,2.88135593220339,1.01853081755066
10178183416.jpg,4.43137254901961,0.608437407159827
10178914656.jpg,3.88059701492537,1.09437110845511
10183769356.jpg,4.17307692307692,0.833634937879341
10186643874.jpg,3.24444444444444,0.883061707808678
10186680555.jpg,3.61666666666667,1.05912766578415
10186832194.jpg,3.85,0.988493117865672
10187102065.jpg,2.953125,0.950015664031263
10187522803.jpg,4.10769230769231,0.73150266837938
10191607755.jpg,4.7258064516129,0.548301545571164
10196228605.jpg,3.79032258064516,0.792114761808665
10203647273.jpg,4.37254901960784,0.773583461915403
10205220286.jpg,2.3859649122807,0.72590795276655
10206674394.jpg,4.65079365079365,0.59996586351091
10207172624.jpg,3.68852459016393,0.958140275160817
10209014225.jpg,4.05357142857143,0.90291734962827
10209917915.jpg,3.18518518518519,0.891766829539508
10211880874.jpg,2.68518518518519,1.0958596879279
10213881683.jpg,2.73684210526316,1.06110312864682
10218118033.jpg,4.49019607843137,0.504878164297401
10221144393.jpg,1.66666666666667,0.782881361258813
10224586444.jpg,2.98333333333333,0.982761013186598
10226277514.jpg,2.92727272727273,1.01570164499711
10226524916.jpg,1.74193548387097,0.69977710434783
10227210045.jpg,3.984375,0.745189599821777
10241630856.jpg,3.42592592592593,0.881718986847847
10241895785.jpg,4.3728813559322,0.521876755326249
10244314384.jpg,3.17857142857143,0.992831448793946
10244715656.jpg,3.31746031746032,1.0445773466227
10246311914.jpg,4.18333333333333,0.536519437993287
10246318724.jpg,4.41269841269841,0.775323462881276
10258169584.jpg,3.46666666666667,0.919486022435657
10260190424.jpg,3.98245614035088,0.71940521241448
1026198859.jpg,3.96610169491525,0.88990704076548
10262588616.jpg,4.09259259259259,0.830287936382666
10264804094.jpg,4.26984126984127,0.74501243129592
10264984793.jpg,4.234375,0.750495867822767
10265315316.jpg,3.73015873015873,0.901725035093565
10265809113.jpg,3.92727272727273,0.766293277541561
10273804555.jpg,4.01639344262295,0.826474506134108
10278246465.jpg,4.24561403508772,0.688702241133537
10279904885.jpg,3.90322580645161,0.918117771997436
10280683815.jpg,4.42857142857143,0.688951651337149
10280835505.jpg,2.28846153846154,0.775521038299185
10283619534.jpg,4.26666666666667,0.820637756676852
10287677265.jpg,4.19047619047619,0.758970925898645
10289468185.jpg,4.16071428571429,0.757430722047435
10290759976.jpg,4.35185185185185,0.730918455751919
1029470257.jpg,2.85964912280702,0.934241412882056
10295875445.jpg,3.79310344827586,0.873762195952434
10296038236.jpg,2.52941176470588,0.833137231828481
10299438733.jpg,3.41666666666667,0.743141902334709
102995966.jpg,1.88888888888889,0.924849129290657
10316734944.jpg,4.0,0.700876644050462
10319186405.jpg,3.53846153846154,1.03774904332554
10319713194.jpg,1.203125,0.477416576274418
10325321.jpg,4.0,0.735980072193987
10327985614.jpg,4.45098039215686,0.807805062875842
10329149264.jpg,3.96551724137931,0.935939667447122
10329235193.jpg,4.5,0.676481425202546
10330831494.jpg,3.0,0.890870806374748
10335072144.jpg,3.64912280701754,0.935246874783327
10336689775.jpg,3.76271186440678,1.07220338798273
103400056.jpg,4.46774193548387,0.80404187835399
10342569703.jpg,2.7,0.829539386177859
10344523015.jpg,3.24528301886792,0.85272550316298
10344921126.jpg,1.171875,0.41992771486803
10346758803.jpg,3.5,1.17353865827085
10346796664.jpg,4.28,0.729551161988783
10349956885.jpg,4.03389830508475,0.850275851687319
10350497833.jpg,3.92982456140351,0.842183580318088
10351189716.jpg,3.50980392156863,0.880285158789079
10353620913.jpg,4.03508771929825,0.885698116110792
10358252894.jpg,3.328125,0.797907730274463
10362672006.jpg,4.36666666666667,0.735692148832042
10366373284.jpg,4.15384615384615,0.754792381030399
1036840624.jpg,2.03703703703704,0.910379621480045
10371125786.jpg,2.76271186440678,0.897102290151318
10371211803.jpg,3.79032258064516,0.749581233345256
10372323314.jpg,3.96551724137931,0.877906545827226
10373546175.jpg,3.71186440677966,0.831509791296305
10375167904.jpg,3.59649122807018,0.863126565847489
10382843045.jpg,3.140625,0.833184510520586
10387390396.jpg,4.10169491525424,0.781133465884943
10387844376.jpg,4.30188679245283,0.774221834150944
10388184626.jpg,4.4375,0.663683803084112
10395523125.jpg,3.7962962962963,0.918974605550339
10397166423.jpg,4.32692307692308,0.809772513350868
10397631976.jpg,4.21311475409836,0.580653485260663
10399580503.jpg,4.48275862068965,0.628040095667852
10403509543.jpg,4.0327868852459,0.795135483523701
10407720764.jpg,2.67307692307692,0.785185224710751
10408374535.jpg,2.73214285714286,0.820001583780542
10408474376.jpg,4.36507936507936,0.655044625458087
10409059825.jpg,4.08196721311475,0.780920012276399
10410038143.jpg,4.48,0.646497628513415
10412894895.jpg,3.58064516129032,0.840538217439399
10414716033.jpg,4.19672131147541,0.872155798986006
10415628976.jpg,1.74193548387097,0.885872430422433
10415631353.jpg,2.85416666666667,1.01036297108185
104219737.jpg,3.14035087719298,0.833208010626657
10422425365.jpg,4.19354838709677,0.673593487308849
10422776735.jpg,4.01694915254237,0.682074053612464
10423472445.jpg,3.984375,0.723575502581802
10429780626.jpg,4.22,0.678834535458098
10430002553.jpg,4.33928571428571,0.548610996949593
10430335945.jpg,2.65079365079365,0.845457123132694
10440370734.jpg,3.08333333333333,1.04624699204422
10442628686.jpg,2.57142857142857,1.04286029921876
10446770756.jpg,4.09375,0.987521347970976
10446810546.jpg,4.38461538461539,0.745018651006072
10451177016.jpg,3.95081967213115,0.902334555624035
10453950204.jpg,3.17857142857143,0.833549755446665
10458591.jpg,3.35185185185185,0.804642365357791
10458703674.jpg,2.93548387096774,1.08448019945699
10459022813.jpg,4.54098360655738,0.534595501034919
10463545414.jpg,3.45762711864407,0.89677648578606
10463583515.jpg,4.19148936170213,0.770045110828225
10464940425.jpg,4.2,0.755928946018454
10465121613.jpg,3.640625,0.897389291045163
10465293055.jpg,4.40384615384615,0.63430107852676
10466350116.jpg,4.44615384615385,0.662164283589457
10466453556.jpg,2.24528301886792,0.874987041164665
10468110795.jpg,3.33333333333333,1.01324561023804
10468540574.jpg,4.10169491525424,0.824096480253861
10469774844.jpg,3.6271186440678,1.01536990176242
10471406506.jpg,2.19672131147541,0.653699016651842
10474002734.jpg,4.4,0.588015911234047
10475435053.jpg,3.51724137931034,0.863314285036997
10475658035.jpg,4.62295081967213,0.610025530237041
10481974434.jpg,3.18367346938776,1.07380688416949
10486107003.jpg,4.12068965517241,0.774088852212185
10490369963.jpg,3.0,1.04787366399117
10491358066.jpg,4.01639344262295,0.826474506134108
10491423125.jpg,4.43859649122807,0.802174363385656
10492897986.jpg,3.09375,0.791196602300631
10505275743.jpg,4.30645161290323,0.879431815033114
10506082433.jpg,2.9047619047619,0.855990008124637
10512432565.jpg,4.17307692307692,0.785185224710751
10513907744.jpg,3.79245283018868,0.86287735482106
10516786036.jpg,4.15254237288136,0.783747833347583
10517436165.jpg,3.03448275862069,0.771544753539977
10520192995.jpg,3.96551724137931,0.857690027870236
10525460645.jpg,4.05,0.891104817970462
10526881085.jpg,3.0,0.823054891753102
10530470795.jpg,2.59375,0.770873551074384
10532663625.jpg,4.17460317460317,0.708011357200747
10534454676.jpg,4.12307692307692,0.696143221338386
10535849673.jpg,2.953125,0.785376009431455
10536668436.jpg,2.21818181818182,0.875402745215005
10538085833.jpg,3.71875,0.916666666666667
10539008983.jpg,4.21818181818182,0.832019165798416
10539142034.jpg,4.29310344827586,0.749470472474205
10539341593.jpg,4.1063829787234,0.66705200087991
10544775715.jpg,3.375,0.96412937645601
10544833625.jpg,3.48387096774194,0.844304651019686
10544945153.jpg,3.32758620689655,0.905885842203452
10554234623.jpg,2.97727272727273,0.820908072456927
10556629035.jpg,4.45901639344262,0.647399168257196
10558118243.jpg,4.31578947368421,0.658946527660469
105620456.jpg,3.62903225806452,0.962133404194527
10567114974.jpg,3.828125,0.8461807285662
10567188645.jpg,4.05454545454545,0.730757643823678
10568567754.jpg,4.58064516129032,0.55951932229851
10569725133.jpg,3.84905660377358,0.885703249815872
1057328504.jpg,2.50819672131148,0.887373480553183
10574233584.jpg,3.40983606557377,0.919729111936913
10575593285.jpg,3.46428571428571,0.852041094064145
10576676414.jpg,3.96428571428571,0.712595402589862
10579282866.jpg,3.81967213114754,0.718985320232884
1057997640.jpg,3.27868852459016,1.00218340871292
10581525775.jpg,3.77049180327869,0.883052331838282
10582113466.jpg,3.33928571428571,1.03179958790959
10583786994.jpg,4.13114754098361,0.846077416396112
10586872235.jpg,2.85,0.777327014927175
10589450596.jpg,4.41071428571429,0.654405648849972
10597114264.jpg,4.42372881355932,0.621549505074948
10602786066.jpg,2.48148148148148,0.884686080999778
10603218265.jpg,4.06779661016949,0.827634909924806
10604417276.jpg,4.6140350877193,0.526253129102074
10605846204.jpg,4.21875,0.844567138120855
10609356094.jpg,4.14035087719298,0.718097598102794
10614052044.jpg,4.23214285714286,0.738329106923105
10615424764.jpg,4.27083333333333,0.818394466957163
10617981003.jpg,2.98181818181818,0.952402597156637
10619909515.jpg,3.69491525423729,0.835716444407403
10620203775.jpg,1.69491525423729,0.835716444407403
10620356404.jpg,3.80357142857143,0.840338521768954
1062133952.jpg,3.9344262295082,0.727297565398015
10625988224.jpg,3.89655172413793,0.967718517367847
10628337356.jpg,4.0,0.733799385705343
10628497685.jpg,3.77777777777778,0.718138754308839
10628645805.jpg,4.66666666666667,0.475382688541528
10631219374.jpg,4.03508771929825,0.625782717902199
10631630073.jpg,2.0,0.836660026534076
1063351510.jpg,3.29166666666667,0.849488790787588
10633933603.jpg,3.54385964912281,0.983255805957877
10635160054.jpg,4.32258064516129,0.594350273397852
1063722220.jpg,3.3030303030303,0.743581705607227
10642085843.jpg,3.98148148148148,0.764562786412977
10644234544.jpg,3.49090909090909,0.766732539989525
106456452.jpg,2.47368421052632,0.868193180401828
10660362264.jpg,4.34545454545455,0.775031225611846
10660571735.jpg,3.29032258064516,0.856739851369352
10660620125.jpg,4.18867924528302,0.921048812153108
106652866.jpg,3.06779661016949,0.944391918564734
10665464526.jpg,4.33333333333333,0.790974731354312
10676427864.jpg,4.2258064516129,0.733716227780546
1067765170.jpg,3.29824561403509,0.865301604741329
10678199353.jpg,4.21052631578947,0.79590115379772
10678350303.jpg,4.10714285714286,0.77877692986728
10679134563.jpg,2.65079365079365,0.864323904315934
10680153225.jpg,2.765625,0.98789800096845
10680502673.jpg,4.28571428571429,0.580004767182061
10680715605.jpg,2.96875,0.872303100082018
10680932454.jpg,3.23636363636364,0.901924616288974
10683218616.jpg,4.13333333333333,0.769474103190111
10686332213.jpg,3.55555555555556,0.743948331201069
10689376076.jpg,3.24528301886792,0.896696080435079
10689538413.jpg,4.25,0.734630886692453
10689722684.jpg,4.23809523809524,0.665128794568432
10690294454.jpg,4.38461538461539,0.718218005951117
10692654005.jpg,3.67213114754098,0.889218973320779
10692667386.jpg,3.9811320754717,0.746545017390003
10692857705.jpg,4.10344827586207,0.831182948434883
10693826785.jpg,3.6,0.880630571852711
10694350076.jpg,4.35185185185185,0.619110969643048
10698962263.jpg,2.90625,0.971314769244441
10705911926.jpg,4.03636363636364,0.74445198247352
10706770686.jpg,4.34545454545455,0.644583753664499
10713772814.jpg,3.89473684210526,0.699086407042276
10714662986.jpg,4.62264150943396,0.527199243256272
10715577856.jpg,3.40350877192982,0.863126565847489
10721124556.jpg,3.86666666666667,1.03279555898864
10723077086.jpg,4.18181818181818,0.818555844175381
10724461514.jpg,4.47457627118644,0.625766625094698
10724889206.jpg,3.71153846153846,0.749811439343343
10728525673.jpg,4.08196721311475,0.737000270628922
10730634575.jpg,3.22222222222222,0.839286909062253
10732971054.jpg,3.56896551724138,0.818901038630908
10733259996.jpg,3.54545454545455,0.834847109936722
10737029565.jpg,3.84375,0.912327391806949
10740242265.jpg,4.140625,0.709732511651564
10740725955.jpg,4.52631578947368,0.600751409186111
10740727595.jpg,4.20338983050847,0.825867590141738
10745415703.jpg,4.29508196721311,0.802999840080556
10745932825.jpg,4.0,0.866025403784439
10747724694.jpg,3.58620689655172,0.879283654980869
107505789.jpg,3.53703703703704,0.945953905354382
10751799554.jpg,4.17543859649123,0.847745055543231
1075190309.jpg,2.3015873015873,0.754233655824298
10762659033.jpg,2.67241379310345,0.905885842203452
10765812585.jpg,3.79032258064516,1.02648687476846
10767441335.jpg,4.31147540983607,0.592761436176966
10770026303.jpg,4.33870967741935,0.651443501496881
10770700455.jpg,3.70689655172414,0.95529219723243
10773126784.jpg,4.55,0.648988783168065
10775358296.jpg,2.6,1.09234625416259
10776111906.jpg,4.41818181818182,0.6855900159962
107799222.jpg,4.01587301587302,0.888856886264663
10783395635.jpg,4.47619047619048,0.715206779419203
10784159775.jpg,4.12962962962963,0.847778368516435
10786271105.jpg,4.07936507936508,0.866985643769732
10787038944.jpg,4.01818181818182,0.757454535756024
10787258285.jpg,4.0655737704918,0.928598450336427
10790803694.jpg,4.21875,0.765708510994571
10791502435.jpg,4.27868852459016,0.661592713104359
10792125886.jpg,4.20338983050847,0.737649132015868
10798439785.jpg,3.6,0.827493663245746
10799367156.jpg,4.4,0.617914380653325
10799853136.jpg,3.85,0.953583784414513
10805317444.jpg,3.59016393442623,0.782667430017967
10806677866.jpg,3.84615384615385,0.814531484021053
10813730303.jpg,2.59016393442623,0.863655972794875
10814874265.jpg,4.16363636363636,0.687551650952329
10819001424.jpg,1.84745762711864,0.783747833347583
10819132874.jpg,4.28571428571429,0.731481329266124
10819329365.jpg,3.65573770491803,0.854112519941788
10827568885.jpg,4.17543859649123,0.710201355188992
10828147985.jpg,3.40350877192982,0.997490585755915
10828395135.jpg,4.21666666666667,0.691146595028297
10829329963.jpg,4.43103448275862,0.651908640825585
10836905604.jpg,4.48076923076923,0.699870705577028
10843403305.jpg,3.98245614035088,0.76744539289626
10847909336.jpg,2.13207547169811,0.920654780557683
10849117054.jpg,3.70731707317073,0.901218687085005
10849700404.jpg,4.30357142857143,0.760852222114192
1084984228.jpg,2.70967741935484,0.875665494449953
1085590803.jpg,1.85185185185185,0.979168060572628
10856434794.jpg,2.79365079365079,0.953071945947726
10856757.jpg,2.69491525423729,0.876006559732478
10858952303.jpg,2.64285714285714,0.92301032060755
10861031374.jpg,3.87719298245614,0.780800309174515
10862487886.jpg,4.0,0.925820099772551
10864812016.jpg,3.39344262295082,1.05322818870667
10865798996.jpg,4.24615384615385,0.70778636498702
10866463396.jpg,4.275,0.750640751932333
10866561184.jpg,4.52727272727273,0.539359889970594
10868390853.jpg,4.58490566037736,0.569546454651248
10872249945.jpg,4.28125,0.653895530707593
10875461386.jpg,3.73584905660377,0.88036145103602
10880314705.jpg,4.21052631578947,0.920730341034907
10882856833.jpg,3.859375,0.813910558246664
10883456586.jpg,2.79245283018868,1.04437118670367
1089100444.jpg,4.07692307692308,0.73543550676819
10893404795.jpg,2.69090909090909,0.9000561149734
10895044423.jpg,2.78846153846154,0.935918097253288
10897840884.jpg,4.17543859649123,0.758824443689614
10898287705.jpg,2.90163934426229,0.746210828849928
10898689245.jpg,3.91379310344828,0.923085648430073
10899733355.jpg,4.35593220338983,0.636875775913216
10900020096.jpg,4.22222222222222,0.750149328025372
10905088155.jpg,3.71428571428571,0.887704023410801
10905114716.jpg,3.25806451612903,0.885872430422433
10906887886.jpg,2.78947368421053,0.773139289457117
1090979049.jpg,3.27118644067797,0.805808834919092
10910262455.jpg,3.18333333333333,0.79172985177527
10911046243.jpg,4.11864406779661,0.892202732542095
10911095273.jpg,4.33333333333333,0.664097614079166
10912602716.jpg,4.28813559322034,0.644628935168216
10915557435.jpg,2.625,0.905789459783313
10917741563.jpg,4.49019607843137,0.644128838652885
10921653346.jpg,4.45283018867925,0.748486620194095
10921880365.jpg,4.19672131147541,0.748769482354161
10923819485.jpg,3.12962962962963,0.912105097724051
10925112255.jpg,2.15217391304348,0.98809336725608
10927420963.jpg,4.08771929824561,0.871794163009045
10931213005.jpg,3.0,0.823754471047914
10932590295.jpg,2.56666666666667,0.997737553662636
10933722123.jpg,3.10204081632653,0.847665862805614
10936496124.jpg,3.74576271186441,0.73327842806698
10937404313.jpg,3.64285714285714,0.903097124114796
10947519133.jpg,4.26415094339623,0.593261629800313
10948257133.jpg,2.98076923076923,0.753823836896862
10953973716.jpg,4.0655737704918,0.727297565398015
10961758274.jpg,4.10714285714286,0.705267748732776
10967023396.jpg,3.45161290322581,0.881083895725139
10968711744.jpg,4.36363636363636,0.619546918189723
10980930876.jpg,4.10344827586207,0.640439957672021
10981006796.jpg,1.28571428571429,0.551495662211216
109825878.jpg,2.66176470588235,0.955897548336032
10983119996.jpg,3.6271186440678,0.740417055932244
10990397626.jpg,2.7,0.944206240039121
10990887046.jpg,3.66666666666667,0.931624671368189
11004139923.jpg,4.13846153846154,0.826833626646768
11005410885.jpg,3.47619047619048,0.913291510137086
11006895124.jpg,3.98039215686275,0.761319803457952
1100873520.jpg,2.56060606060606,0.913636653561981
11009340314.jpg,3.54838709677419,1.00290429654454
11010062705.jpg,4.13114754098361,0.694632032951394
11013892854.jpg,2.09259259259259,0.733781071625707
11016309165.jpg,3.62264150943396,0.739709274864629
11016485883.jpg,3.96774193548387,0.84867769733291
11018079835.jpg,4.46,0.645549915868286
1101948952.jpg,4.5,0.590624423218618
11021514993.jpg,3.92727272727273,0.835653336208561
11021929275.jpg,4.26984126984127,0.676955928578125
11023346856.jpg,3.91071428571429,0.920015527819271
11031973684.jpg,4.01538461538462,0.739347425358752
11033459414.jpg,3.69230769230769,0.852642065408677
110356262.jpg,3.26415094339623,0.835531691527718
11035760784.jpg,3.96666666666667,0.882344078829981
1103755154.jpg,4.16666666666667,0.756171192121779
11051034136.jpg,3.81538461538462,0.747753044383382
11051374673.jpg,3.98148148148148,0.764562786412977
11051749575.jpg,3.87755102040816,0.753675799587829
11054039594.jpg,3.10526315789474,0.838455436381083
11054638863.jpg,3.83636363636364,0.764093177458341
11054899145.jpg,4.33333333333333,0.672021505032247
11054955216.jpg,3.2741935483871,0.961033508545804
11058112996.jpg,2.49056603773585,0.953185781984934
11060185873.jpg,3.75,0.875756331716975
11061633946.jpg,2.42857142857143,0.735980072193987
11062902804.jpg,4.05454545454545,0.730757643823678
11063650646.jpg,3.78461538461538,0.856816558771255
11068654734.jpg,4.16949152542373,0.769068903528949
11071132393.jpg,4.05,1.04840476075459
11078122366.jpg,3.984375,0.766194212604462
11079282234.jpg,4.60344827586207,0.527810943439523
11081975613.jpg,4.20689655172414,0.78937285099162
11087687983.jpg,4.47058823529412,0.61012815476149
11089447095.jpg,3.89285714285714,0.824148517696161
11095381506.jpg,4.44444444444444,0.571877631278959
11097661494.jpg,4.15,0.898680765702743
11098121724.jpg,4.46153846153846,0.639260389945948
11109548195.jpg,4.03636363636364,0.961550375476566
11111585533.jpg,4.53225806451613,0.670642997929302
11118140253.jpg,4.03333333333333,0.780409858998846
11124139926.jpg,3.26229508196721,0.77247738573722
11126091314.jpg,2.88709677419355,0.831842488039326
11126232436.jpg,3.1875,0.852168103246347
11126652126.jpg,3.703125,0.920312015758355
11139368236.jpg,4.0655737704918,0.771769664667216
11139580153.jpg,2.90909090909091,0.866511252576532
11141708043.jpg,3.77777777777778,0.90421792887173
11143825565.jpg,3.91304347826087,0.950837563210064
11148529964.jpg,3.89090909090909,0.711615982393107
11149566996.jpg,2.94230769230769,0.894722249342823
11150131936.jpg,3.43859649122807,0.906672563743169
11153943035.jpg,4.06779661016949,0.806533809276184
11155257336.jpg,3.49206349206349,0.858975681675674
11156365526.jpg,3.35384615384615,0.908824261593812
11158314215.jpg,3.19642857142857,0.882550907254706
11159983896.jpg,4.31666666666667,0.650727537210172
11163249414.jpg,3.80327868852459,0.812807318929227
11165746213.jpg,3.67924528301887,0.915120523917276
11169904264.jpg,4.0983606557377,0.888911657267599
11170758174.jpg,3.71186440677966,0.85199254201097
11170786154.jpg,4.03333333333333,0.780409858998846
11172371243.jpg,4.38709677419355,0.63645634493327
11175382195.jpg,3.35593220338983,1.17095174764991
11175538013.jpg,4.38095238095238,0.811779634577764
11183022383.jpg,3.0,0.898341551894183
11201160185.jpg,4.11111111111111,0.742947727747299
11208321473.jpg,3.75384615384615,0.968742245626533
11209059333.jpg,3.55737704918033,1.02509495761668
11209188974.jpg,4.34090909090909,0.64495111832736
11209221046.jpg,3.78125,0.916666666666667
11209649786.jpg,3.96666666666667,0.822700527647874
11215941184.jpg,4.19672131147541,0.748769482354161
11216436636.jpg,4.31666666666667,0.700887250456953
11218793016.jpg,3.86885245901639,0.784759195253881
11219420725.jpg,4.25862068965517,0.806994528723082
11221904805.jpg,4.28333333333333,0.738566331475177
11226958966.jpg,4.21666666666667,0.738566331475177
11229777185.jpg,4.32142857142857,0.690379154250312
11232665444.jpg,2.5,1.03892496329864
11239106136.jpg,3.44827586206897,0.920953239819186
11241096796.jpg,4.05357142857143,0.724120604147299
11242015725.jpg,4.06122448979592,0.801253270022088
11245083256.jpg,3.52542372881356,1.00611804687861
11245781693.jpg,4.22033898305085,0.85233546516513
11250215644.jpg,4.08196721311475,0.780920012276399
11251138933.jpg,3.96296296296296,0.613156478011041
11252383376.jpg,4.18333333333333,0.676272602408497
11252644224.jpg,3.80952380952381,0.692287998459499
11253432804.jpg,3.45901639344262,0.886449293375981
11256485296.jpg,3.51923076923077,0.699870705577028
11256776836.jpg,4.24561403508772,0.762531070898238
11260247205.jpg,4.38181818181818,0.652371999390858
11260270773.jpg,4.34,0.65807387464463
11260385706.jpg,4.14545454545455,0.704960776901593
11262156493.jpg,4.60655737704918,0.525315413968604
11264048414.jpg,1.34920634920635,0.572451720988122
11268202995.jpg,3.16666666666667,0.959637407984005
11269474243.jpg,4.36170212765957,0.704813632933762
11269626135.jpg,4.3030303030303,0.655619424542036
11270256213.jpg,3.9622641509434,0.960013304213569
11270280904.jpg,2.5,1.17353865827085
11273127766.jpg,4.37931034482759,0.587220219514703
11273190884.jpg,4.34375,0.801164826590059
11275584366.jpg,3.41666666666667,0.985713551531964
11287273183.jpg,4.06896551724138,0.671789152529829
11288559554.jpg,3.50943396226415,0.868744485526139
11291450085.jpg,3.26229508196721,0.981523294752639
11292980633.jpg,4.22916666666667,0.627035691859122
11293176185.jpg,3.91666666666667,0.94405663911288
11293946974.jpg,4.36065573770492,0.876218901212208
11294894953.jpg,3.40983606557377,0.824157128633609
11295475784.jpg,2.95081967213115,0.804699312542615
11297504114.jpg,3.609375,0.865882199913466
11297570034.jpg,3.98245614035088,0.935246874783327
11301386435.jpg,4.45762711864407,0.702754037962493
11302087114.jpg,3.72881355932203,0.925323959571891
1130601148.jpg,4.10344827586207,0.787838597158335
11307198154.jpg,4.36206896551724,0.788030542245154
11310848503.jpg,4.27777777777778,0.711540095972181
11316105544.jpg,4.44230769230769,0.66901922767473
11320098306.jpg,3.46153846153846,0.753073140773491
11321228905.jpg,4.3,0.869443617142498
11324704676.jpg,2.86792452830189,1.0384480996819
11325081573.jpg,3.45454545454545,0.951242650053699
11327123904.jpg,4.05555555555556,0.762732591600299
11333447674.jpg,4.44642857142857,0.685423369024718
11333611705.jpg,4.13559322033898,0.839902028741614
11333782783.jpg,4.03636363636364,0.69291751322555
11335231214.jpg,4.03571428571429,0.808236817552104
11338371864.jpg,3.8,0.839693245038158
11339056674.jpg,3.86153846153846,1.01360931633142
11341117543.jpg,3.61111111111111,0.762732591600299
11346267905.jpg,4.45283018867925,0.606567826629378
11347140483.jpg,3.26315789473684,0.791163604840402
11353895754.jpg,4.06451612903226,0.827220662414663
11356760053.jpg,4.17543859649123,0.734915131580896
113663782.jpg,3.94827586206897,0.73562036817492
11369797883.jpg,4.265625,0.718070330817254
113701797.jpg,2.6,0.96890428330361
11370407443.jpg,3.15384615384615,0.825681308330335
11372421485.jpg,3.79032258064516,0.792114761808665
11378848184.jpg,4.07936507936508,0.747071428583668
11381486584.jpg,3.32203389830508,0.918031589233776
11382799454.jpg,4.14,0.700145757419591
11389102005.jpg,3.5593220338983,0.856439833035331
11389330254.jpg,4.03125,0.796196314628855
11393787465.jpg,2.04615384615385,0.855693600806701
11396447303.jpg,3.36842105263158,0.722880620142388
11399456186.jpg,3.62264150943396,0.882008527220676
11404463006.jpg,3.3469387755102,0.902566258144041
11406584295.jpg,3.62068965517241,0.790904128572396
11407368256.jpg,4.21276595744681,0.587410315551158
11407704456.jpg,4.14814814814815,0.877548201275886
11407835876.jpg,3.66666666666667,1.0059347702037
