name,lpips-vgg
i01_13_4.bmp,0.2809337377548218
i01_13_5.bmp,0.28655701875686646
i01_14_1.bmp,0.0152851901948452
i01_14_2.bmp,0.016057554632425308
i01_14_3.bmp,0.04501235485076904
i01_14_4.bmp,0.07980407774448395
i01_14_5.bmp,0.1252858191728592
i01_15_1.bmp,0.07344850897789001
i01_15_2.bmp,0.05930931866168976
i01_15_3.bmp,0.048879969865083694
i01_15_4.bmp,0.03213101997971535
i01_15_5.bmp,0.016978414729237556
i01_16_1.bmp,0.0008038333035074174
i01_16_2.bmp,0.0021227968391031027
i01_16_3.bmp,0.008841783739626408
i01_16_4.bmp,0.013986070640385151
i01_16_5.bmp,0.038373321294784546
i01_17_1.bmp,0.0029395287856459618
i01_17_2.bmp,0.007169125135987997
i01_17_3.bmp,0.017019804567098618
i01_17_4.bmp,0.026882480829954147
i01_17_5.bmp,0.07897195219993591
i01_18_1.bmp,0.015175667591392994
i01_18_2.bmp,0.030077563598752022
i01_18_3.bmp,0.06937450915575027
i01_18_4.bmp,0.14866474270820618
i01_18_5.bmp,0.19601626694202423
i01_19_1.bmp,0.06519481539726257
i01_19_2.bmp,0.1127963587641716
i01_19_3.bmp,0.1729418784379959
i01_19_4.bmp,0.2469298243522644
i01_19_5.bmp,0.347983717918396
i01_20_1.bmp,0.05991802737116814
i01_20_2.bmp,0.0959332138299942
i01_20_3.bmp,0.14124861359596252
i01_20_4.bmp,0.20474031567573547
i01_20_5.bmp,0.289014607667923
i01_21_1.bmp,0.08833819627761841
i01_21_2.bmp,0.1396576464176178
i01_21_3.bmp,0.2208227813243866
i01_21_4.bmp,0.3290334641933441
i01_21_5.bmp,0.47177833318710327
i01_22_1.bmp,0.10635290294885635
i01_22_2.bmp,0.1813986897468567
i01_22_3.bmp,0.2670741081237793
i01_22_4.bmp,0.3559655547142029
i01_22_5.bmp,0.613437831401825
i01_23_1.bmp,0.04474864900112152
i01_23_2.bmp,0.1090380996465683
i01_23_3.bmp,0.1861402988433838
i01_23_4.bmp,0.27147746086120605
i01_23_5.bmp,0.579290509223938
i01_24_1.bmp,0.09840807318687439
i01_24_2.bmp,0.16513988375663757
i01_24_3.bmp,0.2513599097728729
i01_24_4.bmp,0.469902366399765
i01_24_5.bmp,0.645779013633728
i02_01_1.bmp,0.11240820586681366
i02_01_2.bmp,0.18270835280418396
i02_01_3.bmp,0.2781572937965393
i02_01_4.bmp,0.37268203496932983
i02_01_5.bmp,0.48322728276252747
i02_02_1.bmp,0.057202085852622986
i02_02_2.bmp,0.10606898367404938
i02_02_3.bmp,0.17729529738426208
i02_02_4.bmp,0.26917564868927
i02_02_5.bmp,0.37042200565338135
i02_03_1.bmp,0.16048233211040497
i02_03_2.bmp,0.24863919615745544
i02_03_3.bmp,0.3507126569747925
i02_03_4.bmp,0.4623299241065979
i02_03_5.bmp,0.5735923051834106
i02_04_1.bmp,0.045722901821136475
i02_04_2.bmp,0.0857941210269928
i02_04_3.bmp,0.14961905777454376
i02_04_4.bmp,0.24281688034534454
i02_04_5.bmp,0.36538463830947876
i02_05_1.bmp,0.10474462062120438
i02_05_2.bmp,0.16927185654640198
i02_05_3.bmp,0.311137318611145
i02_05_4.bmp,0.47146475315093994
i02_05_5.bmp,0.6353498697280884
i02_06_1.bmp,0.11478155851364136
i02_06_2.bmp,0.17307636141777039
i02_06_3.bmp,0.26912540197372437
i02_06_4.bmp,0.36178863048553467
i02_06_5.bmp,0.45218297839164734
i02_07_1.bmp,0.12164327502250671
i02_07_2.bmp,0.2459527850151062
i02_07_3.bmp,0.3012043237686157
i02_07_4.bmp,0.3484196364879608
i02_07_5.bmp,0.5121113061904907
i02_08_1.bmp,0.030308105051517487
i02_08_2.bmp,0.09025812149047852
i02_08_3.bmp,0.21200591325759888
i02_08_4.bmp,0.3746870756149292
i02_08_5.bmp,0.5198975205421448
i02_09_1.bmp,0.19203945994377136
i02_09_2.bmp,0.24771937727928162
i02_09_3.bmp,0.3300974667072296
i02_09_4.bmp,0.4665752351284027
i02_09_5.bmp,0.5868501663208008
i02_10_1.bmp,0.11706332117319107
i02_10_2.bmp,0.18541166186332703
i02_10_3.bmp,0.3295230269432068
i02_10_4.bmp,0.5433337688446045
i02_10_5.bmp,0.598984956741333
i02_11_1.bmp,0.2021477371454239
i02_11_2.bmp,0.3687569499015808
i02_11_3.bmp,0.5347069501876831
i02_11_4.bmp,0.6546357870101929
i02_11_5.bmp,0.7032843232154846
i02_12_1.bmp,0.08187244832515717
i02_12_2.bmp,0.15653429925441742
i02_12_3.bmp,0.23021581768989563
i02_12_4.bmp,0.4136854410171509
i02_12_5.bmp,0.5155321955680847
i02_13_1.bmp,0.1907704919576645
i02_13_2.bmp,0.2159779816865921
i02_13_3.bmp,0.34898650646209717
i02_13_4.bmp,0.4975098669528961
i02_13_5.bmp,0.31079745292663574
i02_14_1.bmp,0.0413239523768425
i02_14_2.bmp,0.013234900310635567
i02_14_3.bmp,0.0453261062502861
i02_14_4.bmp,0.06912297010421753
i02_14_5.bmp,0.10745220631361008
i02_15_1.bmp,0.07762739062309265
i02_15_2.bmp,0.07400336861610413
i02_15_3.bmp,0.05730556324124336
i02_15_4.bmp,0.04459885135293007
i02_15_5.bmp,0.026074018329381943
i02_16_1.bmp,0.0018263976089656353
i02_16_2.bmp,0.004989533685147762
i02_16_3.bmp,0.021225260570645332
i02_16_4.bmp,0.027984093874692917
i02_16_5.bmp,0.07891218364238739
i02_17_1.bmp,0.0036148882936686277
i02_17_2.bmp,0.01051932293921709
i02_17_3.bmp,0.020482320338487625
i02_17_4.bmp,0.03916063532233238
i02_17_5.bmp,0.10075600445270538
i02_18_1.bmp,0.006255495827645063
i02_18_2.bmp,0.00932498648762703
i02_18_3.bmp,0.01713305339217186
i02_18_4.bmp,0.0326133631169796
i02_18_5.bmp,0.06860987842082977
i02_19_1.bmp,0.10896531492471695
i02_19_2.bmp,0.1772434115409851
i02_19_3.bmp,0.2707771956920624
i02_19_4.bmp,0.37651604413986206
i02_19_5.bmp,0.4862149655818939
i02_20_1.bmp,0.10092297196388245
i02_20_2.bmp,0.14541923999786377
i02_20_3.bmp,0.20981363952159882
i02_20_4.bmp,0.27930355072021484
i02_20_5.bmp,0.357009619474411
i02_21_1.bmp,0.17000141739845276
i02_21_2.bmp,0.2739057242870331
i02_21_3.bmp,0.38412976264953613
i02_21_4.bmp,0.5089852809906006
i02_21_5.bmp,0.6124305129051208
i02_22_1.bmp,0.12820640206336975
i02_22_2.bmp,0.24257442355155945
i02_22_3.bmp,0.36284857988357544
i02_22_4.bmp,0.4537588953971863
i02_22_5.bmp,0.6018874049186707
i02_23_1.bmp,0.05262407660484314
i02_23_2.bmp,0.17514517903327942
i02_23_3.bmp,0.39517053961753845
i02_23_4.bmp,0.6051470637321472
i02_23_5.bmp,0.6610820889472961
i02_24_1.bmp,0.20491912961006165
i02_24_2.bmp,0.3330659866333008
i02_24_3.bmp,0.4840966463088989
i02_24_4.bmp,0.6161686778068542
i02_24_5.bmp,0.6401413679122925
i03_01_1.bmp,0.24325507879257202
i03_01_2.bmp,0.32229799032211304
i03_01_3.bmp,0.4019649922847748
i03_01_4.bmp,0.4841199219226837
i03_01_5.bmp,0.5636335015296936
i03_02_1.bmp,0.16431477665901184
i03_02_2.bmp,0.2303813397884369
i03_02_3.bmp,0.3059937357902527
i03_02_4.bmp,0.38879165053367615
i03_02_5.bmp,0.4739627242088318
i03_03_1.bmp,0.3143875002861023
i03_03_2.bmp,0.39246702194213867
i03_03_3.bmp,0.4706699252128601
i03_03_4.bmp,0.5471828579902649
i03_03_5.bmp,0.6195598244667053
i03_04_1.bmp,0.07981986552476883
i03_04_2.bmp,0.13740938901901245
i03_04_3.bmp,0.20026744902133942
i03_04_4.bmp,0.2864060699939728
i03_04_5.bmp,0.39135444164276123
i03_05_1.bmp,0.23170660436153412
i03_05_2.bmp,0.3051859438419342
i03_05_3.bmp,0.42863699793815613
i03_05_4.bmp,0.5490187406539917
i03_05_5.bmp,0.6885886788368225
i03_06_1.bmp,0.27613455057144165
i03_06_2.bmp,0.3472735285758972
i03_06_3.bmp,0.40864309668540955
i03_06_4.bmp,0.48387351632118225
i03_06_5.bmp,0.5700016617774963
i03_07_1.bmp,0.30334925651550293
i03_07_2.bmp,0.3813732862472534
i03_07_3.bmp,0.45037198066711426
i03_07_4.bmp,0.49151259660720825
i03_07_5.bmp,0.5098375678062439
i03_08_1.bmp,0.05842910334467888
i03_08_2.bmp,0.1432943344116211
i03_08_3.bmp,0.25885504484176636
i03_08_4.bmp,0.39224088191986084
i03_08_5.bmp,0.49350592494010925
i03_09_1.bmp,0.22390267252922058
i03_09_2.bmp,0.2598859369754791
i03_09_3.bmp,0.321969211101532
i03_09_4.bmp,0.44971323013305664
i03_09_5.bmp,0.5805305242538452
i03_10_1.bmp,0.1698845624923706
i03_10_2.bmp,0.2371128648519516
i03_10_3.bmp,0.39682236313819885
i03_10_4.bmp,0.5718910098075867
i03_10_5.bmp,0.6509489417076111
i03_11_1.bmp,0.31558436155319214
i03_11_2.bmp,0.44313886761665344
i03_11_3.bmp,0.5309664011001587
i03_11_4.bmp,0.6231282353401184
i03_11_5.bmp,0.7613987326622009
i03_12_1.bmp,0.17627225816249847
i03_12_2.bmp,0.2108772248029709
i03_12_3.bmp,0.2818075716495514
i03_12_4.bmp,0.3285970985889435
i03_12_5.bmp,0.48230910301208496
i03_13_1.bmp,0.25180763006210327
i03_13_2.bmp,0.38790035247802734
i03_13_3.bmp,0.43356600403785706
i03_13_4.bmp,0.48206043243408203
i03_13_5.bmp,0.5747588872909546
i03_14_1.bmp,0.05703520402312279
i03_14_2.bmp,0.012894674204289913
i03_14_3.bmp,0.03379974514245987
i03_14_4.bmp,0.06108880415558815
i03_14_5.bmp,0.11188368499279022
i03_15_1.bmp,0.08988580852746964
i03_15_2.bmp,0.0801999568939209
i03_15_3.bmp,0.06477218866348267
i03_15_4.bmp,0.04953621327877045
i03_15_5.bmp,0.022158358246088028
i03_16_1.bmp,0.0020730497781187296
i03_16_2.bmp,0.0048054661601781845
i03_16_3.bmp,0.02088397555053234
i03_16_4.bmp,0.02755483239889145
i03_16_5.bmp,0.07609207928180695
i03_17_1.bmp,0.008528114296495914
i03_17_2.bmp,0.019307974725961685
i03_17_3.bmp,0.035572294145822525
i03_17_4.bmp,0.056414198130369186
i03_17_5.bmp,0.14138683676719666
i03_18_1.bmp,0.02534792572259903
i03_18_2.bmp,0.027429945766925812
i03_18_3.bmp,0.032269638031721115
i03_18_4.bmp,0.051940277218818665
i03_18_5.bmp,0.09259940683841705
i03_19_1.bmp,0.23318469524383545
i03_19_2.bmp,0.30972325801849365
i03_19_3.bmp,0.39121848344802856
i03_19_4.bmp,0.476154625415802
i03_19_5.bmp,0.5639035105705261
i03_20_1.bmp,0.17509034276008606
i03_20_2.bmp,0.23540648818016052
i03_20_3.bmp,0.2951020896434784
i03_20_4.bmp,0.3642711043357849
i03_20_5.bmp,0.42784881591796875
i03_21_1.bmp,0.2764733135700226
i03_21_2.bmp,0.3735230565071106
i03_21_3.bmp,0.4706481695175171
i03_21_4.bmp,0.5678689479827881
i03_21_5.bmp,0.6533029675483704
i03_22_1.bmp,0.2550728917121887
i03_22_2.bmp,0.3357115387916565
i03_22_3.bmp,0.4268791675567627
i03_22_4.bmp,0.5369745492935181
i03_22_5.bmp,0.5907272100448608
i03_23_1.bmp,0.06697586178779602
i03_23_2.bmp,0.14878632128238678
i03_23_3.bmp,0.40558764338493347
i03_23_4.bmp,0.5417149066925049
i03_23_5.bmp,0.6324651837348938
i03_24_1.bmp,0.2760155200958252
i03_24_2.bmp,0.3845423460006714
i03_24_3.bmp,0.5115144848823547
i03_24_4.bmp,0.619231104850769
i03_24_5.bmp,0.6768289804458618
i04_01_1.bmp,0.16853640973567963
i04_01_2.bmp,0.24812811613082886
i04_01_3.bmp,0.334207683801651
i04_01_4.bmp,0.4315418303012848
i04_01_5.bmp,0.5240627527236938
i04_02_1.bmp,0.10482397675514221
i04_02_2.bmp,0.16548538208007812
i04_02_3.bmp,0.24478676915168762
i04_02_4.bmp,0.32978302240371704
i04_02_5.bmp,0.42845091223716736
i04_03_1.bmp,0.23294547200202942
i04_03_2.bmp,0.32654428482055664
i04_03_3.bmp,0.4217943549156189
i04_03_4.bmp,0.5163068175315857
i04_03_5.bmp,0.6017794013023376
i04_04_1.bmp,0.077540323138237
i04_04_2.bmp,0.13035859167575836
i04_04_3.bmp,0.19951197504997253
i04_04_4.bmp,0.30232709646224976
i04_04_5.bmp,0.4212118089199066
i04_05_1.bmp,0.14772766828536987
i04_05_2.bmp,0.22032402455806732
i04_05_3.bmp,0.362590491771698
i04_05_4.bmp,0.5090363025665283
i04_05_5.bmp,0.6563041806221008
i04_06_1.bmp,0.22554278373718262
i04_06_2.bmp,0.2949727177619934
i04_06_3.bmp,0.36548545956611633
i04_06_4.bmp,0.4406852722167969
i04_06_5.bmp,0.5209842920303345
i04_07_1.bmp,0.26317963004112244
i04_07_2.bmp,0.3390424847602844
i04_07_3.bmp,0.44221580028533936
i04_07_4.bmp,0.5303808450698853
i04_07_5.bmp,0.5551851391792297
i04_08_1.bmp,0.033331338316202164
i04_08_2.bmp,0.09697405993938446
i04_08_3.bmp,0.21853700280189514
i04_08_4.bmp,0.3521539866924286
i04_08_5.bmp,0.4819397032260895
i04_09_1.bmp,0.22261302173137665
i04_09_2.bmp,0.2737480103969574
i04_09_3.bmp,0.34214383363723755
i04_09_4.bmp,0.460544228553772
i04_09_5.bmp,0.5870583653450012
i04_10_1.bmp,0.14403589069843292
i04_10_2.bmp,0.2200166881084442
i04_10_3.bmp,0.3821553587913513
i04_10_4.bmp,0.5975674390792847
i04_10_5.bmp,0.7352908253669739
i04_11_1.bmp,0.3462234437465668
i04_11_2.bmp,0.4672985076904297
i04_11_3.bmp,0.5705479383468628
i04_11_4.bmp,0.6852203011512756
i04_11_5.bmp,0.7988386154174805
i04_12_1.bmp,0.10137969255447388
i04_12_2.bmp,0.21814440190792084
i04_12_3.bmp,0.37607723474502563
i04_12_4.bmp,0.413509726524353
i04_12_5.bmp,0.5092163681983948
i04_13_1.bmp,0.2417721152305603
i04_13_2.bmp,0.3390674889087677
i04_13_3.bmp,0.42425885796546936
i04_13_4.bmp,0.4124450385570526
i04_13_5.bmp,0.5290840864181519
i04_14_1.bmp,0.08314836770296097
i04_14_2.bmp,0.012935688719153404
i04_14_3.bmp,0.03818740323185921
i04_14_4.bmp,0.060674555599689484
i04_14_5.bmp,0.12008051574230194
i04_15_1.bmp,0.07789729535579681
i04_15_2.bmp,0.07080420851707458
i04_15_3.bmp,0.0602838359773159
i04_15_4.bmp,0.04621737450361252
i04_15_5.bmp,0.026987314224243164
i04_16_1.bmp,0.0012172941351309419
i04_16_2.bmp,0.0028758852276951075
i04_16_3.bmp,0.015291016548871994
i04_16_4.bmp,0.01899244822561741
i04_16_5.bmp,0.07109484076499939
i04_17_1.bmp,0.004598299507051706
i04_17_2.bmp,0.01168787106871605
i04_17_3.bmp,0.024724042043089867
i04_17_4.bmp,0.04345152527093887
i04_17_5.bmp,0.11495190858840942
i04_18_1.bmp,0.015823733061552048
i04_18_2.bmp,0.027579665184020996
i04_18_3.bmp,0.04833544045686722
i04_18_4.bmp,0.09514793008565903
i04_18_5.bmp,0.2090488225221634
i04_19_1.bmp,0.1638742983341217
i04_19_2.bmp,0.23643040657043457
i04_19_3.bmp,0.3220413327217102
i04_19_4.bmp,0.4184108376502991
i04_19_5.bmp,0.5130627751350403
i04_20_1.bmp,0.14414231479167938
i04_20_2.bmp,0.21146303415298462
i04_20_3.bmp,0.3021089434623718
i04_20_4.bmp,0.38025835156440735
i04_20_5.bmp,0.4303132891654968
i04_21_1.bmp,0.23737046122550964
i04_21_2.bmp,0.3426893651485443
i04_21_3.bmp,0.45041507482528687
i04_21_4.bmp,0.5480028390884399
i04_21_5.bmp,0.6498147249221802
i04_22_1.bmp,0.1938154250383377
i04_22_2.bmp,0.30481794476509094
i04_22_3.bmp,0.41278165578842163
i04_22_4.bmp,0.5250306129455566
i04_22_5.bmp,0.6444439888000488
i04_23_1.bmp,0.13177961111068726
i04_23_2.bmp,0.2882440388202667
i04_23_3.bmp,0.48930007219314575
i04_23_4.bmp,0.5988839864730835
i04_23_5.bmp,0.7213425636291504
i04_24_1.bmp,0.3045622408390045
i04_24_2.bmp,0.44648462533950806
i04_24_3.bmp,0.5501706600189209
i04_24_4.bmp,0.6503910422325134
i04_24_5.bmp,0.6893672943115234
i05_01_1.bmp,0.0666215717792511
i05_01_2.bmp,0.11426958441734314
i05_01_3.bmp,0.17796829342842102
i05_01_4.bmp,0.2505282461643219
i05_01_5.bmp,0.341006338596344
i05_02_1.bmp,0.031548671424388885
i05_02_2.bmp,0.059565406292676926
i05_02_3.bmp,0.105841726064682
i05_02_4.bmp,0.16599944233894348
i05_02_5.bmp,0.24096259474754333
i05_03_1.bmp,0.07901407033205032
i05_03_2.bmp,0.13297991454601288
i05_03_3.bmp,0.20758457481861115
i05_03_4.bmp,0.301756352186203
i05_03_5.bmp,0.40551602840423584
i05_04_1.bmp,0.02236654981970787
i05_04_2.bmp,0.04691307246685028
i05_04_3.bmp,0.0944024845957756
i05_04_4.bmp,0.16217756271362305
i05_04_5.bmp,0.24776005744934082
i05_05_1.bmp,0.06323017179965973
i05_05_2.bmp,0.10878600925207138
i05_05_3.bmp,0.20906566083431244
i05_05_4.bmp,0.33550649881362915
i05_05_5.bmp,0.5003786087036133
i05_06_1.bmp,0.06257461756467819
i05_06_2.bmp,0.11327917873859406
i05_06_3.bmp,0.17815715074539185
i05_06_4.bmp,0.25600817799568176
i05_06_5.bmp,0.3645239770412445
i05_07_1.bmp,0.0639297366142273
i05_07_2.bmp,0.11591777205467224
i05_07_3.bmp,0.18360638618469238
i05_07_4.bmp,0.24806994199752808
i05_07_5.bmp,0.3284537196159363
i05_08_1.bmp,0.017971839755773544
i05_08_2.bmp,0.058386027812957764
i05_08_3.bmp,0.16075366735458374
i05_08_4.bmp,0.3221522569656372
i05_08_5.bmp,0.5041631460189819
i05_09_1.bmp,0.05318118631839752
i05_09_2.bmp,0.08787964284420013
i05_09_3.bmp,0.16973303258419037
i05_09_4.bmp,0.3398725688457489
i05_09_5.bmp,0.5411502718925476
i05_10_1.bmp,0.06797410547733307
i05_10_2.bmp,0.11330170929431915
i05_10_3.bmp,0.21565556526184082
i05_10_4.bmp,0.40040335059165955
i05_10_5.bmp,0.5646543502807617
i05_11_1.bmp,0.05351711064577103
i05_11_2.bmp,0.10466856509447098
i05_11_3.bmp,0.17504337430000305
i05_11_4.bmp,0.29283544421195984
i05_11_5.bmp,0.4607323408126831
i05_12_1.bmp,0.029358457773923874
i05_12_2.bmp,0.030871931463479996
i05_12_3.bmp,0.06411474943161011
i05_12_4.bmp,0.1318029761314392
i05_12_5.bmp,0.31610822677612305
i05_13_1.bmp,0.08610159158706665
i05_13_2.bmp,0.10405801981687546
i05_13_3.bmp,0.19688105583190918
i05_13_4.bmp,0.27696335315704346
i05_13_5.bmp,0.42777422070503235
i05_14_1.bmp,0.010250834748148918
i05_14_2.bmp,0.01470090076327324
i05_14_3.bmp,0.04094456136226654
i05_14_4.bmp,0.07134564220905304
i05_14_5.bmp,0.11540360748767853
i05_15_1.bmp,0.07070174813270569
i05_15_2.bmp,0.06014572083950043
i05_15_3.bmp,0.044245339930057526
i05_15_4.bmp,0.028706019744277
i05_15_5.bmp,0.017493974417448044
i05_16_1.bmp,0.0012802141718566418
i05_16_2.bmp,0.003129111137241125
i05_16_3.bmp,0.017583122476935387
i05_16_4.bmp,0.01997402124106884
i05_16_5.bmp,0.07859493792057037
i05_17_1.bmp,0.0024688965640962124
i05_17_2.bmp,0.009631773456931114
i05_17_3.bmp,0.015062391757965088
i05_17_4.bmp,0.03812262788414955
i05_17_5.bmp,0.06531330943107605
i05_18_1.bmp,0.009792455472052097
i05_18_2.bmp,0.01979812979698181
i05_18_3.bmp,0.040937744081020355
i05_18_4.bmp,0.09588685631752014
i05_18_5.bmp,0.2069183886051178
i05_19_1.bmp,0.061185985803604126
i05_19_2.bmp,0.10048292577266693
i05_19_3.bmp,0.15646079182624817
i05_19_4.bmp,0.22821985185146332
i05_19_5.bmp,0.3175227642059326
i05_20_1.bmp,0.062004588544368744
i05_20_2.bmp,0.10024207830429077
i05_20_3.bmp,0.14881569147109985
i05_20_4.bmp,0.21369463205337524
i05_20_5.bmp,0.2966632544994354
i05_21_1.bmp,0.08302820473909378
i05_21_2.bmp,0.14062783122062683
i05_21_3.bmp,0.22723926603794098
i05_21_4.bmp,0.3350948095321655
i05_21_5.bmp,0.48313573002815247
i05_22_1.bmp,0.06635210663080215
i05_22_2.bmp,0.11857442557811737
i05_22_3.bmp,0.17938047647476196
i05_22_4.bmp,0.2907704710960388
i05_22_5.bmp,0.42216914892196655
i05_23_1.bmp,0.017713133245706558
i05_23_2.bmp,0.04866291582584381
i05_23_3.bmp,0.08066125214099884
i05_23_4.bmp,0.11449217796325684
i05_23_5.bmp,0.1744498908519745
i05_24_1.bmp,0.06293743848800659
i05_24_2.bmp,0.12163747847080231
i05_24_3.bmp,0.21441872417926788
i05_24_4.bmp,0.3252548575401306
i05_24_5.bmp,0.46399688720703125
i06_01_1.bmp,0.09351862221956253
i06_01_2.bmp,0.146280899643898
i06_01_3.bmp,0.22612373530864716
i06_01_4.bmp,0.3153259754180908
i06_01_5.bmp,0.4246450662612915
i06_02_1.bmp,0.05967973917722702
i06_02_2.bmp,0.09755976498126984
i06_02_3.bmp,0.1552547812461853
i06_02_4.bmp,0.22590839862823486
i06_02_5.bmp,0.3163105845451355
i06_03_1.bmp,0.16320300102233887
i06_03_2.bmp,0.24024902284145355
i06_03_3.bmp,0.3248215913772583
i06_03_4.bmp,0.4113205373287201
i06_03_5.bmp,0.5079013109207153
i06_04_1.bmp,0.025309469550848007
i06_04_2.bmp,0.04860546439886093
i06_04_3.bmp,0.09041614830493927
i06_04_4.bmp,0.1597004234790802
i06_04_5.bmp,0.24348075687885284
i06_05_1.bmp,0.08146288245916367
i06_05_2.bmp,0.1250375509262085
i06_05_3.bmp,0.2400948703289032
i06_05_4.bmp,0.39935892820358276
i06_05_5.bmp,0.5735877752304077
i06_06_1.bmp,0.11549822986125946
i06_06_2.bmp,0.18457075953483582
i06_06_3.bmp,0.26214516162872314
i06_06_4.bmp,0.34545621275901794
i06_06_5.bmp,0.447219580411911
i06_07_1.bmp,0.09825827926397324
i06_07_2.bmp,0.15672443807125092
i06_07_3.bmp,0.23539553582668304
i06_07_4.bmp,0.324213445186615
i06_07_5.bmp,0.44754841923713684
i06_08_1.bmp,0.04556940495967865
i06_08_2.bmp,0.11246924102306366
i06_08_3.bmp,0.2533079981803894
i06_08_4.bmp,0.4246062636375427
i06_08_5.bmp,0.5732865929603577
i06_09_1.bmp,0.11469041556119919
i06_09_2.bmp,0.16816189885139465
i06_09_3.bmp,0.27993085980415344
i06_09_4.bmp,0.4576779007911682
i06_09_5.bmp,0.6295620203018188
i06_10_1.bmp,0.09039394557476044
i06_10_2.bmp,0.14914251863956451
i06_10_3.bmp,0.27816149592399597
i06_10_4.bmp,0.5027095079421997
i06_10_5.bmp,0.6691986918449402
i06_11_1.bmp,0.11858224868774414
i06_11_2.bmp,0.18761980533599854
i06_11_3.bmp,0.2659984529018402
i06_11_4.bmp,0.46480485796928406
i06_11_5.bmp,0.6733906865119934
i06_12_1.bmp,0.051964204758405685
i06_12_2.bmp,0.0743214339017868
i06_12_3.bmp,0.10195991396903992
i06_12_4.bmp,0.1628735363483429
i06_12_5.bmp,0.20818985998630524
i06_13_1.bmp,0.12042751908302307
i06_13_2.bmp,0.12329412251710892
i06_13_3.bmp,0.2123742699623108
i06_13_4.bmp,0.334301233291626
i06_13_5.bmp,0.40829697251319885
i06_14_1.bmp,0.011719374917447567
i06_14_2.bmp,0.014333734288811684
i06_14_3.bmp,0.04601210355758667
i06_14_4.bmp,0.07145071774721146
i06_14_5.bmp,0.11007282137870789
i06_15_1.bmp,0.0787370353937149
i06_15_2.bmp,0.06703559309244156
i06_15_3.bmp,0.05398784577846527
i06_15_4.bmp,0.03941136226058006
i06_15_5.bmp,0.023183967918157578
i06_16_1.bmp,0.0011130558559671044
i06_16_2.bmp,0.006323650479316711
i06_16_3.bmp,0.012483051046729088
i06_16_4.bmp,0.038053959608078
i06_16_5.bmp,0.04695256054401398
i06_17_1.bmp,0.004741941578686237
i06_17_2.bmp,0.022748541086912155
i06_17_3.bmp,0.02733418717980385
i06_17_4.bmp,0.06256233155727386
i06_17_5.bmp,0.09763012826442719
i06_18_1.bmp,0.01488092727959156
i06_18_2.bmp,0.02708425000309944
i06_18_3.bmp,0.05436142161488533
i06_18_4.bmp,0.12777599692344666
i06_18_5.bmp,0.2778492569923401
i06_19_1.bmp,0.09441471844911575
i06_19_2.bmp,0.14490611851215363
i06_19_3.bmp,0.21489867568016052
i06_19_4.bmp,0.30518031120300293
i06_19_5.bmp,0.40916937589645386
i06_20_1.bmp,0.06942611187696457
i06_20_2.bmp,0.10535816103219986
i06_20_3.bmp,0.16000336408615112
i06_20_4.bmp,0.22042833268642426
