name,dbcnn
97984449.jpg,0.6416426301002502
9802094923.jpg,0.2512508034706116
9805144264.jpg,0.5520254969596863
9806684784.jpg,0.6959214806556702
9808126155.jpg,0.17943242192268372
9813135.jpg,0.3307757079601288
9814999.jpg,0.31046798825263977
9819586584.jpg,0.5918915271759033
9821930934.jpg,0.5117921829223633
9822554264.jpg,0.48542940616607666
9822707366.jpg,0.6665745973587036
9822906336.jpg,0.29170775413513184
9823089054.jpg,0.27816668152809143
9765112254.jpg,0.4180379807949066
9766865862.jpg,0.31271547079086304
9766930762.jpg,0.29230833053588867
9767151984.jpg,0.23302769660949707
9767373513.jpg,0.5213741064071655
9767747482.jpg,0.29622703790664673
9768426856.jpg,0.5189599394798279
976846781.jpg,0.23688074946403503
9768559232.jpg,0.594283938407898
9768629394.jpg,0.45498546957969666
9768810935.jpg,0.7090203166007996
9769299262.jpg,0.2886488437652588
9770742411.jpg,0.461142361164093
9772275331.jpg,0.6070732474327087
9774901765.jpg,0.2304772138595581
9777290841.jpg,0.6659345626831055
9780398791.jpg,0.6548354625701904
9730872137.jpg,0.2964770197868347
9731493509.jpg,0.20481422543525696
9732569997.jpg,0.5779966115951538
9733980007.jpg,0.28362321853637695
9737356732.jpg,0.5600704550743103
9737673243.jpg,0.40010541677474976
9740171796.jpg,0.5475587844848633
9741202505.jpg,0.14594173431396484
9742193422.jpg,0.604882538318634
9743636678.jpg,0.256518691778183
9753718946.jpg,0.7027127146720886
9754442293.jpg,0.7373424172401428
9758297555.jpg,0.41837525367736816
9759154326.jpg,0.4707370400428772
9760551223.jpg,0.5500158667564392
9762345346.jpg,0.6662597060203552
9762410596.jpg,0.5600411295890808
9712984770.jpg,0.41831454634666443
9713017105.jpg,0.49083298444747925
9714595106.jpg,0.47280895709991455
9716659455.jpg,0.660027027130127
9716988368.jpg,0.6638442873954773
9719700871.jpg,0.6154955625534058
9719721958.jpg,0.6257961392402649
9720517445.jpg,0.6097046136856079
9722821291.jpg,0.1870187520980835
9723327327.jpg,0.7165766954421997
9723836931.jpg,0.6142618060112
9723956053.jpg,0.5480707287788391
9724107986.jpg,0.6706095337867737
9724373732.jpg,0.47010475397109985
9725681826.jpg,0.5856969356536865
9726620129.jpg,0.7287214994430542
9727569377.jpg,0.6437551379203796
9695883869.jpg,0.79097580909729
9699196303.jpg,0.6170573234558105
9700041426.jpg,0.5406948328018188
9700460977.jpg,0.4792425036430359
9701303901.jpg,0.28218454122543335
9702019166.jpg,0.5563219785690308
9702746204.jpg,0.43591511249542236
9702908989.jpg,0.728765070438385
9703418771.jpg,0.1792088747024536
970460687.jpg,0.5018962025642395
9707913077.jpg,0.6541330814361572
9707926050.jpg,0.3357250392436981
9708878805.jpg,0.47807997465133667
9709188366.jpg,0.45738038420677185
9710495757.jpg,0.6453564763069153
9710823281.jpg,0.5577319264411926
9712051180.jpg,0.6726734638214111
9680493700.jpg,0.17798149585723877
9681377633.jpg,0.39632147550582886
9683345746.jpg,0.42665964365005493
9684211981.jpg,0.6151512861251831
9685106937.jpg,0.2629624009132385
9686337427.jpg,0.20668593049049377
9686480737.jpg,0.18414467573165894
9687081006.jpg,0.5695756077766418
9687603044.jpg,0.29953861236572266
9687869732.jpg,0.34073829650878906
9688720350.jpg,0.39205190539360046
9689861322.jpg,0.38321149349212646
9690359369.jpg,0.6575316190719604
9692018769.jpg,0.3157365322113037
9692544079.jpg,0.3015492558479309
9694060266.jpg,0.4848869740962982
9694884270.jpg,0.3754362463951111
9660068454.jpg,0.3774578869342804
9665243526.jpg,0.7283053994178772
96655810.jpg,0.3347627818584442
9665864657.jpg,0.4917111098766327
9668766101.jpg,0.21338210999965668
9669000594.jpg,0.6481586694717407
9669015372.jpg,0.6166797280311584
9669417942.jpg,0.5199857354164124
9670754375.jpg,0.6309536099433899
9671600986.jpg,0.5802816152572632
9673401997.jpg,0.4477701783180237
9674243129.jpg,0.5813999176025391
967548785.jpg,0.27532896399497986
9677255399.jpg,0.20721009373664856
9677256773.jpg,0.20136208832263947
9677297702.jpg,0.350113183259964
9678381010.jpg,0.2952861785888672
9650999310.jpg,0.24083012342453003
9651547204.jpg,0.31774866580963135
9652506914.jpg,0.6094024777412415
9653610008.jpg,0.6473498940467834
9653701546.jpg,0.4156734049320221
9654367147.jpg,0.6618112325668335
9654393465.jpg,0.37357819080352783
9654462771.jpg,0.6936613321304321
9655773082.jpg,0.6644842028617859
9656195199.jpg,0.2967800796031952
9657096738.jpg,0.6013847589492798
9657273121.jpg,0.4233318865299225
9657446583.jpg,0.5655233860015869
9657450632.jpg,0.44005078077316284
9657756963.jpg,0.6438319683074951
965852463.jpg,0.45185011625289917
9658774813.jpg,0.48422104120254517
9629668489.jpg,0.7322121858596802
9630240273.jpg,0.6516537666320801
9630325643.jpg,0.44098639488220215
9632208628.jpg,0.35129499435424805
9633489441.jpg,0.5361363291740417
9634215065.jpg,0.4331071376800537
9638117839.jpg,0.3764469623565674
9639418449.jpg,0.5064996480941772
9641836616.jpg,0.7202181816101074
9642249347.jpg,0.44500425457954407
9642841042.jpg,0.7025750875473022
9642860901.jpg,0.6676565408706665
9642986357.jpg,0.1807524561882019
9646156379.jpg,0.5801912546157837
9646776074.jpg,0.5464938282966614
9648319367.jpg,0.6396995186805725
9648549075.jpg,0.5226226449012756
9605307671.jpg,0.5545977354049683
9606718162.jpg,0.5791748762130737
9606775848.jpg,0.6293768286705017
9607964223.jpg,0.46685683727264404
9609818482.jpg,0.5181459188461304
9613563930.jpg,0.6227132678031921
9613807416.jpg,0.7381974458694458
9615457112.jpg,0.5082352757453918
9615940305.jpg,0.5183807015419006
9618300510.jpg,0.6253146529197693
9618361879.jpg,0.7005319595336914
9618367899.jpg,0.7187676429748535
9618688199.jpg,0.5602632761001587
9619949433.jpg,0.25533926486968994
9623701556.jpg,0.690388560295105
9625138420.jpg,0.5634676218032837
9625551668.jpg,0.3000197112560272
9587142056.jpg,0.6998025178909302
9587630414.jpg,0.6072700619697571
9588413178.jpg,0.6727737188339233
9589321595.jpg,0.653889000415802
9589470493.jpg,0.36906954646110535
9590556429.jpg,0.27681103348731995
9590947426.jpg,0.6529256105422974
9592992525.jpg,0.3800310492515564
9593149678.jpg,0.5529381036758423
9594906572.jpg,0.7449645400047302
9596892460.jpg,0.7444601655006409
9597188417.jpg,0.3386741280555725
9600932470.jpg,0.4643165171146393
9602489525.jpg,0.3192371428012848
9602714230.jpg,0.4639871418476105
9602922316.jpg,0.5512819290161133
9604185976.jpg,0.6575337052345276
9571610402.jpg,0.6773310303688049
95721252.jpg,0.44823402166366577
9572676975.jpg,0.5676476955413818
9577464036.jpg,0.432592511177063
9577991089.jpg,0.22746536135673523
9578088583.jpg,0.3067012131214142
9581038288.jpg,0.40671271085739136
9581108826.jpg,0.6622163653373718
9581336227.jpg,0.6134275197982788
9582086369.jpg,0.7223591804504395
9582851453.jpg,0.6087162494659424
9582874322.jpg,0.3640953302383423
9583278733.jpg,0.7254958748817444
9583424619.jpg,0.536780595779419
9584563009.jpg,0.3796979486942291
9584749572.jpg,0.521567702293396
9585740831.jpg,0.4680563807487488
9546481286.jpg,0.7390576601028442
9547511197.jpg,0.4879792332649231
9549652790.jpg,0.691811203956604
9549856021.jpg,0.544236958026886
9550375184.jpg,0.698772668838501
9550673458.jpg,0.3194430470466614
9553679433.jpg,0.6688107252120972
9554062765.jpg,0.20491695404052734
9557331185.jpg,0.33111193776130676
9560250736.jpg,0.32000499963760376
9561571974.jpg,0.5939159393310547
9561731191.jpg,0.5657552480697632
9562837541.jpg,0.7050014734268188
9565379403.jpg,0.6567348837852478
9566357532.jpg,0.7218959331512451
9567386872.jpg,0.4489811658859253
9569732421.jpg,0.5336709022521973
9530922505.jpg,0.4970305562019348
9534283737.jpg,0.7023231983184814
9535634646.jpg,0.5696673393249512
9535859777.jpg,0.3647867739200592
9536013325.jpg,0.5857130289077759
9536683213.jpg,0.5045931339263916
9537434864.jpg,0.373374342918396
9538010793.jpg,0.5747365355491638
9538674147.jpg,0.2964809238910675
9539965008.jpg,0.6868693828582764
9540532896.jpg,0.6517549157142639
9541231306.jpg,0.1642414927482605
9541303452.jpg,0.30787283182144165
9541618071.jpg,0.2772647738456726
9543397077.jpg,0.6469826698303223
9544478990.jpg,0.5941426157951355
9544682172.jpg,0.7477080821990967
9521784071.jpg,0.4915684759616852
9522074895.jpg,0.6972168684005737
9522817562.jpg,0.47471997141838074
9523088763.jpg,0.6720963716506958
9523882653.jpg,0.574642539024353
9524699151.jpg,0.6600021123886108
9525267533.jpg,0.36239486932754517
9526511129.jpg,0.5613846778869629
9526789940.jpg,0.5935022830963135
9526812010.jpg,0.5630740523338318
9527678556.jpg,0.46843457221984863
9527733918.jpg,0.6514096260070801
9527961628.jpg,0.3162538409233093
9527980922.jpg,0.6733130812644958
9528230846.jpg,0.5869235396385193
9528238832.jpg,0.4884711802005768
9528268471.jpg,0.6137807965278625
950420073.jpg,0.4938184320926666
9505522131.jpg,0.6366766691207886
9506730000.jpg,0.4052121937274933
9507159381.jpg,0.3912438154220581
9508337257.jpg,0.4157983660697937
9508596066.jpg,0.6882199048995972
9510636160.jpg,0.7151258587837219
9510794857.jpg,0.24579375982284546
9510873691.jpg,0.6297339797019958
9512008685.jpg,0.6274036169052124
9512191283.jpg,0.7705776691436768
9513920516.jpg,0.2981824278831482
9515243339.jpg,0.6177892088890076
9517140367.jpg,0.4225795567035675
9517941769.jpg,0.40490344166755676
9518037590.jpg,0.7179639339447021
9519070785.jpg,0.6001014709472656
9488864072.jpg,0.4290792644023895
9489836089.jpg,0.5883532762527466
9490079439.jpg,0.5462118983268738
9490329837.jpg,0.49124395847320557
9493293324.jpg,0.6767959594726562
9494293866.jpg,0.3414342403411865
9494790787.jpg,0.5417094826698303
9494953335.jpg,0.6014528274536133
9495726171.jpg,0.5695529580116272
9496059717.jpg,0.5313912630081177
9496541245.jpg,0.65818852186203
9497146011.jpg,0.4781433641910553
9497710012.jpg,0.23868724703788757
9497810800.jpg,0.44069182872772217
9498977620.jpg,0.47950369119644165
9500372295.jpg,0.24260778725147247
95019293.jpg,0.26179879903793335
9479081195.jpg,0.29940104484558105
9479870149.jpg,0.6775146722793579
9480350471.jpg,0.6152262091636658
9480702491.jpg,0.5321372747421265
9482188665.jpg,0.6533109545707703
9482512663.jpg,0.7705180644989014
9482519952.jpg,0.33321520686149597
9483190108.jpg,0.7321241497993469
9483838441.jpg,0.6771031022071838
9484887965.jpg,0.3684898614883423
9484990711.jpg,0.3105558454990387
9485553260.jpg,0.7378228902816772
9485678546.jpg,0.37780290842056274
9486578471.jpg,0.2801940441131592
9487232298.jpg,0.6484582424163818
9487747992.jpg,0.3195301294326782
9488096665.jpg,0.6368575096130371
9462111992.jpg,0.651631236076355
9463299362.jpg,0.48417985439300537
9463363154.jpg,0.448598176240921
9467289840.jpg,0.3534354567527771
9467953954.jpg,0.6028944849967957
9468744508.jpg,0.6462416648864746
9469622762.jpg,0.4589961767196655
9470847928.jpg,0.7911094427108765
9471314459.jpg,0.49659663438796997
9472829997.jpg,0.2655606269836426
9472868070.jpg,0.48156628012657166
9473084663.jpg,0.40544262528419495
9474360756.jpg,0.6043938994407654
9475748691.jpg,0.44420215487480164
9476849940.jpg,0.6166441440582275
9476907478.jpg,0.6783826351165771
9477685137.jpg,0.6718843579292297
9439964500.jpg,0.4304474890232086
9442161547.jpg,0.6240984797477722
944341845.jpg,0.41910791397094727
9444126747.jpg,0.5832096934318542
9445074981.jpg,0.7389751076698303
9445529272.jpg,0.2316667139530182
9450353504.jpg,0.29492294788360596
9455543659.jpg,0.540093183517456
9455732786.jpg,0.30229178071022034
9456887097.jpg,0.6084651350975037
9457716836.jpg,0.661345362663269
9458038705.jpg,0.4209023714065552
9458474537.jpg,0.34173333644866943
9458721242.jpg,0.3564206063747406
9458811902.jpg,0.524038553237915
9459450025.jpg,0.6536767482757568
9460489511.jpg,0.6201353073120117
9424457746.jpg,0.5972256064414978
9424726743.jpg,0.3652627468109131
9426505697.jpg,0.24737918376922607
9427704319.jpg,0.7302868962287903
9428417271.jpg,0.6344653367996216
9428890222.jpg,0.6347859501838684
9429089796.jpg,0.5262484550476074
9432792818.jpg,0.4459477663040161
9433458685.jpg,0.6519777774810791
9433764311.jpg,0.6400882601737976
9434602286.jpg,0.6483893394470215
9434819807.jpg,0.7273341417312622
9435287371.jpg,0.6356295347213745
9438182965.jpg,0.7490940690040588
9438332547.jpg,0.7217960953712463
9438428165.jpg,0.7424485087394714
9439720567.jpg,0.6410688161849976
9401387705.jpg,0.6302574872970581
9401940143.jpg,0.281832218170166
940371579.jpg,0.26947131752967834
9405444471.jpg,0.5737915635108948
9406497605.jpg,0.6870814561843872
9406525947.jpg,0.6456650495529175
9406773963.jpg,0.2465621680021286
9407500904.jpg,0.3949730396270752
9407500995.jpg,0.5947813987731934
9408208696.jpg,0.6578786373138428
9408400121.jpg,0.6637378334999084
9409533366.jpg,0.5057281255722046
9413392698.jpg,0.4288257956504822
9416795305.jpg,0.7251219749450684
9417195704.jpg,0.572138786315918
9418862819.jpg,0.3871222138404846
9419143176.jpg,0.3089710474014282
9372862494.jpg,0.38392436504364014
9373483438.jpg,0.5623944997787476
9375359458.jpg,0.44337284564971924
9376075949.jpg,0.6716728210449219
9379310013.jpg,0.4934239387512207
9379361831.jpg,0.5731571316719055
9379457487.jpg,0.6138112545013428
9380189805.jpg,0.6195164918899536
9384228809.jpg,0.4516878128051758
9387665300.jpg,0.7571229934692383
9389671360.jpg,0.22732552886009216
9389784838.jpg,0.5693618655204773
9391288768.jpg,0.6840211153030396
93917546.jpg,0.5200662612915039
9393485021.jpg,0.6305125951766968
9394014608.jpg,0.33547908067703247
9398081258.jpg,0.41250166296958923
93488473459.jpg,0.6162197589874268
9348876103.jpg,0.4553256928920746
9349890960.jpg,0.7191713452339172
935105924.jpg,0.36273181438446045
9351387644.jpg,0.7355049848556519
9352087961.jpg,0.3207654058933258
9352825622.jpg,0.6323771476745605
9353536560.jpg,0.5505204796791077
9354878188.jpg,0.6978439092636108
9362014571.jpg,0.5361911654472351
9362231010.jpg,0.6470308303833008
9363143543.jpg,0.6041868329048157
9365989820.jpg,0.41987767815589905
9366566723.jpg,0.5516136288642883
9369620513.jpg,0.6070153117179871
9369983914.jpg,0.5932480096817017
9372136957.jpg,0.5577239990234375
9339437714.jpg,0.6302432417869568
9341605084.jpg,0.690694272518158
9341616816.jpg,0.6693148612976074
9342036891.jpg,0.3906427025794983
9342285552.jpg,0.5816389322280884
9342669344.jpg,0.635305643081665
9344271524.jpg,0.6337368488311768
9344542617.jpg,0.17760613560676575
9345882583.jpg,0.3856067359447479
9345990879.jpg,0.7050855159759521
93459908799.jpg,0.6283143758773804
9346160455.jpg,0.6225357055664062
9346372358.jpg,0.41054093837738037
9346378862.jpg,0.5122206807136536
9346802331.jpg,0.31107616424560547
93473094.jpg,0.2429777979850769
9348271980.jpg,0.7495553493499756
9327556810.jpg,0.6518426537513733
9327697070.jpg,0.6475308537483215
9328342385.jpg,0.6851708292961121
9328964042.jpg,0.45412176847457886
9329940580.jpg,0.4306023120880127
9331151234.jpg,0.6152074337005615
9332496650.jpg,0.6558818817138672
9332533553.jpg,0.38676005601882935
9333294037.jpg,0.36614856123924255
9333668178.jpg,0.6584635972976685
9334502001.jpg,0.3521760404109955
9335509582.jpg,0.28148743510246277
9335639356.jpg,0.19554859399795532
9336450850.jpg,0.6431540250778198
9337247723.jpg,0.5375248789787292
9338607155.jpg,0.5013073682785034
9339023066.jpg,0.6385149955749512
9304786049.jpg,0.5883939266204834
930643510.jpg,0.24080929160118103
9306814074.jpg,0.6416723728179932
9307347958.jpg,0.20670948922634125
9309381016.jpg,0.622028112411499
9310356178.jpg,0.3393467366695404
9314256771.jpg,0.7205862998962402
9315620500.jpg,0.627498984336853
9317715562.jpg,0.30811917781829834
9318049470.jpg,0.716293215751648
9318914214.jpg,0.538419246673584
9321343770.jpg,0.7024044394493103
9322027317.jpg,0.6102759838104248
9322601223.jpg,0.5330755710601807
9324301658.jpg,0.7131282091140747
9324654543.jpg,0.6020015478134155
9324716054.jpg,0.6744550466537476
9286580231.jpg,0.6486021876335144
9287500291.jpg,0.6136700510978699
9289816970.jpg,0.19544082880020142
9290273110.jpg,0.3237818479537964
9290321332.jpg,0.5202365517616272
9291621754.jpg,0.5011934041976929
9294636383.jpg,0.2706671357154846
9295408685.jpg,0.3935876786708832
9297541584.jpg,0.46738648414611816
9297933012.jpg,0.4082382917404175
9298572085.jpg,0.721052885055542
9299238943.jpg,0.6593876481056213
9301174145.jpg,0.3721329867839813
9301597304.jpg,0.3268049359321594
9302290265.jpg,0.6651133894920349
9303678528.jpg,0.34032493829727173
9304089120.jpg,0.6977022886276245
9265274583.jpg,0.3781970143318176
9265763356.jpg,0.6501337289810181
9267882389.jpg,0.755107045173645
9269067450.jpg,0.40058761835098267
9269195837.jpg,0.45127880573272705
9269537075.jpg,0.5070375204086304
927380470.jpg,0.6052560210227966
9274541718.jpg,0.48674097657203674
927454491.jpg,0.3434028625488281
9274677525.jpg,0.39019474387168884
9277184417.jpg,0.392208993434906
9281657562.jpg,0.5124639868736267
9283219931.jpg,0.529743492603302
9283273348.jpg,0.721657395362854
9283322341.jpg,0.4989446997642517
9284536346.jpg,0.6253253817558289
9284861098.jpg,0.6131724119186401
9249272493.jpg,0.7271262407302856
9249859612.jpg,0.5823469161987305
9249869281.jpg,0.267340749502182
9251039345.jpg,0.643914520740509
9251645143.jpg,0.6352975368499756
9253116202.jpg,0.6834513545036316
9255279783.jpg,0.569471001625061
9256298469.jpg,0.618462085723877
9256620726.jpg,0.7511552572250366
9257237144.jpg,0.3863694667816162
9257583469.jpg,0.7433615326881409
9258012910.jpg,0.6373134851455688
9258059092.jpg,0.631608784198761
9259054228.jpg,0.6599147915840149
9262147694.jpg,0.3023111820220947
9263759875.jpg,0.48895707726478577
9264499657.jpg,0.21774065494537354
9569803128.jpg,0.5491482615470886
9586652263.jpg,0.5632492899894714
9605303857.jpg,0.5774243474006653
9629455923.jpg,0.42393335700035095
9650165015.jpg,0.4611020088195801
9659355544.jpg,0.3560478687286377
9678787326.jpg,0.5505577921867371
9695487597.jpg,0.5470125079154968
9712191760.jpg,0.5573203563690186
9727736297.jpg,0.5007424354553223
9763431522.jpg,0.7078565359115601
9784161203.jpg,0.22833365201950073
9823108104.jpg,0.5733659267425537
9877013785.jpg,0.6890535354614258
9923882853.jpg,0.46228936314582825
9947368873.jpg,0.5812905430793762
9234807959.jpg,0.4107256829738617
9237243302.jpg,0.22440969944000244
9237285028.jpg,0.38704386353492737
9237488355.jpg,0.7226775288581848
9238616212.jpg,0.5611838698387146
9239005893.jpg,0.7232358455657959
9239862860.jpg,0.5500264763832092
9240332205.jpg,0.6343386769294739
9240392822.jpg,0.5906375646591187
9241531106.jpg,0.7090437412261963
9242083882.jpg,0.6574527621269226
9244573247.jpg,0.39475470781326294
9245144961.jpg,0.485862672328949
9245259823.jpg,0.4780234396457672
9246527762.jpg,0.33983466029167175
92466227.jpg,0.28454095125198364
9246656735.jpg,0.5923004150390625
9221345159.jpg,0.46494045853614807
9222727460.jpg,0.5992903709411621
9223641047.jpg,0.30429476499557495
9224664940.jpg,0.3156245946884155
9225485643.jpg,0.40896451473236084
9225734576.jpg,0.5120805501937866
9225878690.jpg,0.407161682844162
9226793819.jpg,0.24296167492866516
9226799273.jpg,0.2947582006454468
9229803299.jpg,0.2485361397266388
9230199139.jpg,0.4709915816783905
9230996141.jpg,0.6544462442398071
92317233.jpg,0.27897849678993225
9232225621.jpg,0.4185635447502136
9232371989.jpg,0.222507044672966
9232503869.jpg,0.2587825357913971
9232794108.jpg,0.6506026387214661
9210757941.jpg,0.2804946303367615
9211639075.jpg,0.7205154895782471
9211753203.jpg,0.3125442862510681
9211913717.jpg,0.24300307035446167
9211948856.jpg,0.5522536039352417
9212037816.jpg,0.6627459526062012
9212610328.jpg,0.5985383987426758
9213073517.jpg,0.4848381578922272
9213666869.jpg,0.48211100697517395
9214795039.jpg,0.29536348581314087
9215122110.jpg,0.34690868854522705
9215295027.jpg,0.6137648820877075
9215861266.jpg,0.47793084383010864
9216910965.jpg,0.5459628105163574
9217457237.jpg,0.5882947444915771
9220351854.jpg,0.5466390252113342
9220693447.jpg,0.579655110836029
9191266611.jpg,0.6222047805786133
9194756449.jpg,0.4118535816669464
9195069146.jpg,0.5830872654914856
9195323524.jpg,0.322188138961792
9195654667.jpg,0.5589935183525085
9197349207.jpg,0.6181023120880127
9198766588.jpg,0.5259695053100586
9198779264.jpg,0.30147260427474976
9200093125.jpg,0.4642638862133026
9200829224.jpg,0.7110328078269958
9201324227.jpg,0.5487279891967773
9201555712.jpg,0.741827130317688
9202257544.jpg,0.5460377335548401
9202760715.jpg,0.5018542408943176
9202851539.jpg,0.4394306242465973
9205194326.jpg,0.6093322038650513
9206978293.jpg,0.7068971395492554
9162580665.jpg,0.6203840970993042
9163113923.jpg,0.5352208018302917
9164359125.jpg,0.5563545823097229
9166557972.jpg,0.6861073970794678
9166594378.jpg,0.5978279709815979
9166911645.jpg,0.5159223079681396
9170799378.jpg,0.6224814653396606
9175070760.jpg,0.417635440826416
9176321809.jpg,0.4284798204898834
9178485751.jpg,0.3565763235092163
9179494563.jpg,0.4532307982444763
9183486925.jpg,0.2235926389694214
9184965477.jpg,0.4445152282714844
9185475668.jpg,0.5419007539749146
9185478102.jpg,0.3250289559364319
9186366283.jpg,0.30934053659439087
9188365433.jpg,0.38580477237701416
9140727598.jpg,0.4636366367340088
9141403760.jpg,0.47511133551597595
9141646333.jpg,0.2743494510650635
9141930190.jpg,0.32172685861587524
9141979363.jpg,0.5426540970802307
9142684025.jpg,0.6214683651924133
9143291063.jpg,0.6984981298446655
9143757717.jpg,0.5036100149154663
9145211353.jpg,0.3187015950679779
9146239672.jpg,0.5957034826278687
9150255535.jpg,0.6163131594657898
9154088552.jpg,0.5522049069404602
9154784652.jpg,0.5213809013366699
9154855025.jpg,0.3246721029281616
9156115930.jpg,0.4953901469707489
9157119271.jpg,0.6188453435897827
9159337218.jpg,0.5322200655937195
9122758028.jpg,0.6004606485366821
9122759800.jpg,0.5929648876190186
9125517985.jpg,0.4142683148384094
9130413555.jpg,0.35755670070648193
9130643186.jpg,0.6796661615371704
9130908149.jpg,0.6384673714637756
9131467707.jpg,0.5640719532966614
9131531714.jpg,0.7146753072738647
9131687822.jpg,0.5848837494850159
9132059359.jpg,0.44335266947746277
9132353816.jpg,0.3568687438964844
9135317445.jpg,0.2797108292579651
91357025.jpg,0.4501776397228241
9136502604.jpg,0.6518136262893677
9136754533.jpg,0.6531768441200256
9138793182.jpg,0.2176710069179535
9139175955.jpg,0.5361999869346619
910637798.jpg,0.42287394404411316
9108357145.jpg,0.2044248878955841
9109124057.jpg,0.5518913865089417
9109271301.jpg,0.6485373377799988
9109755543.jpg,0.19552946090698242
9111310939.jpg,0.5735086798667908
9111487897.jpg,0.6694183945655823
9112120569.jpg,0.6517192125320435
9112424025.jpg,0.5895336866378784
9113486865.jpg,0.6634986996650696
9115676276.jpg,0.6647835969924927
9118228667.jpg,0.5254900455474854
9118386163.jpg,0.5492298007011414
9119225606.jpg,0.6756972670555115
