name,topiq_nr
10799853136.jpg,0.678554117679596
1085590803.jpg,0.18548381328582764
10895044423.jpg,0.1995297372341156
10923819485.jpg,0.30274227261543274
10981006796.jpg,0.15878906846046448
11023346856.jpg,0.4227607548236847
11068654734.jpg,0.59493488073349
11139580153.jpg,0.28430119156837463
11175538013.jpg,0.5250715017318726
11241096796.jpg,0.5537248253822327
11269626135.jpg,0.7118320465087891
11302087114.jpg,0.4556635916233063
11347140483.jpg,0.48879995942115784
9823593036.jpg,0.662627637386322
9826425224.jpg,0.41267916560173035
9829643193.jpg,0.549339234828949
9831633846.jpg,0.5591455698013306
9834223025.jpg,0.4554932415485382
9835851375.jpg,0.5506405234336853
9842027236.jpg,0.7506410479545593
9842476936.jpg,0.5444995760917664
9843144115.jpg,0.5242683291435242
9844170304.jpg,0.4882044494152069
9847211516.jpg,0.4627826511859894
9849484955.jpg,0.3215288519859314
9859562873.jpg,0.28455105423927307
9866104216.jpg,0.37717923521995544
9866692876.jpg,0.671175479888916
9873105273.jpg,0.4901042878627777
9876829794.jpg,0.5845028758049011
9784668705.jpg,0.4978962242603302
9788787724.jpg,0.16324743628501892
9795259723.jpg,0.565434992313385
9795395745.jpg,0.4919392168521881
97984449.jpg,0.5895671844482422
9802094923.jpg,0.19101694226264954
9805144264.jpg,0.44240570068359375
9806684784.jpg,0.662481427192688
9808126155.jpg,0.22795897722244263
9813135.jpg,0.3327631652355194
9814999.jpg,0.2998204529285431
9819586584.jpg,0.609755277633667
9821930934.jpg,0.5331979393959045
9822554264.jpg,0.43522897362709045
9822707366.jpg,0.6530506014823914
9822906336.jpg,0.271613746881485
9823089054.jpg,0.27574416995048523
9765112254.jpg,0.40405550599098206
9766865862.jpg,0.2799764573574066
9766930762.jpg,0.3259543478488922
9767151984.jpg,0.21167641878128052
9767373513.jpg,0.41315752267837524
9767747482.jpg,0.25378870964050293
9768426856.jpg,0.5022968053817749
976846781.jpg,0.15055802464485168
9768559232.jpg,0.5754688382148743
9768629394.jpg,0.4494636654853821
9768810935.jpg,0.6713345646858215
9769299262.jpg,0.3313128650188446
9770742411.jpg,0.5239362716674805
9772275331.jpg,0.5509693026542664
9774901765.jpg,0.24641484022140503
9777290841.jpg,0.6880975961685181
9780398791.jpg,0.644636869430542
9730872137.jpg,0.28917115926742554
9731493509.jpg,0.18063867092132568
9732569997.jpg,0.5945956110954285
9733980007.jpg,0.32112500071525574
9737356732.jpg,0.5803061127662659
9737673243.jpg,0.35588452219963074
9740171796.jpg,0.5352228283882141
9741202505.jpg,0.11795001477003098
9742193422.jpg,0.6282748579978943
9743636678.jpg,0.25933682918548584
9753718946.jpg,0.6647805571556091
9754442293.jpg,0.7169196605682373
9758297555.jpg,0.36362794041633606
9759154326.jpg,0.5525233745574951
9760551223.jpg,0.5697222352027893
9762345346.jpg,0.6604005694389343
9762410596.jpg,0.5256760716438293
9712984770.jpg,0.462309330701828
9713017105.jpg,0.5209264159202576
9714595106.jpg,0.4183378219604492
9716659455.jpg,0.6734594702720642
9716988368.jpg,0.6305488348007202
9719700871.jpg,0.5992346405982971
9719721958.jpg,0.5888881087303162
9720517445.jpg,0.5440282821655273
9722821291.jpg,0.19777172803878784
9723327327.jpg,0.7281959652900696
9723836931.jpg,0.6266475319862366
9723956053.jpg,0.459114670753479
9724107986.jpg,0.6810447573661804
9724373732.jpg,0.419466108083725
9725681826.jpg,0.5568071007728577
9726620129.jpg,0.7431992888450623
9727569377.jpg,0.619501531124115
9695883869.jpg,0.800140380859375
9699196303.jpg,0.5990164279937744
9700041426.jpg,0.5204944014549255
9700460977.jpg,0.4608618915081024
9701303901.jpg,0.24913480877876282
9702019166.jpg,0.47126689553260803
9702746204.jpg,0.44854724407196045
9702908989.jpg,0.7224342226982117
9703418771.jpg,0.15378868579864502
970460687.jpg,0.5163017511367798
9707913077.jpg,0.6936017870903015
9707926050.jpg,0.21992552280426025
9708878805.jpg,0.44287368655204773
9709188366.jpg,0.5079964995384216
9710495757.jpg,0.6435814499855042
9710823281.jpg,0.5473185777664185
9712051180.jpg,0.6166635751724243
9680493700.jpg,0.17947697639465332
9681377633.jpg,0.28538286685943604
9683345746.jpg,0.4596976935863495
9684211981.jpg,0.6667486429214478
9685106937.jpg,0.25854426622390747
9686337427.jpg,0.15884068608283997
9686480737.jpg,0.07308916002511978
9687081006.jpg,0.5179941058158875
9687603044.jpg,0.2499178946018219
9687869732.jpg,0.38542845845222473
9688720350.jpg,0.36380234360694885
9689861322.jpg,0.3005680739879608
9690359369.jpg,0.6840875744819641
9692018769.jpg,0.3079994022846222
9692544079.jpg,0.27563968300819397
9694060266.jpg,0.47578272223472595
9694884270.jpg,0.3794035315513611
9660068454.jpg,0.3891632854938507
9665243526.jpg,0.7023743391036987
96655810.jpg,0.4325617253780365
9665864657.jpg,0.5218217968940735
9668766101.jpg,0.21485230326652527
9669000594.jpg,0.6180667281150818
9669015372.jpg,0.5795118808746338
9669417942.jpg,0.5152485966682434
9670754375.jpg,0.6621808409690857
9671600986.jpg,0.5880696177482605
9673401997.jpg,0.457357257604599
9674243129.jpg,0.5154546499252319
967548785.jpg,0.29560431838035583
9677255399.jpg,0.2556200325489044
9677256773.jpg,0.22457706928253174
9677297702.jpg,0.306237131357193
9678381010.jpg,0.31860917806625366
9650999310.jpg,0.28792324662208557
9651547204.jpg,0.26540160179138184
9652506914.jpg,0.6038100123405457
9653610008.jpg,0.6920500993728638
9653701546.jpg,0.3437884747982025
9654367147.jpg,0.660858154296875
9654393465.jpg,0.3628524839878082
9654462771.jpg,0.692164957523346
9655773082.jpg,0.6046337485313416
9656195199.jpg,0.3070007860660553
9657096738.jpg,0.56988924741745
9657273121.jpg,0.4079340994358063
9657446583.jpg,0.545299232006073
9657450632.jpg,0.5127279162406921
9657756963.jpg,0.6533649563789368
965852463.jpg,0.427634060382843
9658774813.jpg,0.49845102429389954
9629668489.jpg,0.7018293142318726
9630240273.jpg,0.5809705257415771
9630325643.jpg,0.2265995740890503
9632208628.jpg,0.32114046812057495
9633489441.jpg,0.3291705548763275
9634215065.jpg,0.4570542573928833
9638117839.jpg,0.4080869257450104
9639418449.jpg,0.5585629343986511
9641836616.jpg,0.6924089193344116
9642249347.jpg,0.45417115092277527
9642841042.jpg,0.6564072370529175
9642860901.jpg,0.6428797841072083
9642986357.jpg,0.21018266677856445
9646156379.jpg,0.49707886576652527
9646776074.jpg,0.5719854235649109
9648319367.jpg,0.619941771030426
9648549075.jpg,0.5547306537628174
9605307671.jpg,0.5928820967674255
9606718162.jpg,0.6092843413352966
9606775848.jpg,0.6346153616905212
9607964223.jpg,0.46276989579200745
9609818482.jpg,0.5152166485786438
9613563930.jpg,0.571280300617218
9613807416.jpg,0.7244642376899719
9615457112.jpg,0.5166635513305664
9615940305.jpg,0.5317258238792419
9618300510.jpg,0.5991706252098083
9618361879.jpg,0.687115490436554
9618367899.jpg,0.693493127822876
9618688199.jpg,0.5517494082450867
9619949433.jpg,0.3310219645500183
9623701556.jpg,0.6975510716438293
9625138420.jpg,0.581179678440094
9625551668.jpg,0.27816447615623474
9587142056.jpg,0.6727411150932312
9587630414.jpg,0.5940436720848083
9588413178.jpg,0.6522906422615051
9589321595.jpg,0.6155627369880676
9589470493.jpg,0.37990841269493103
9590556429.jpg,0.2271096408367157
9590947426.jpg,0.628940999507904
9592992525.jpg,0.34224987030029297
9593149678.jpg,0.5883296132087708
9594906572.jpg,0.7167010307312012
9596892460.jpg,0.7568652629852295
9597188417.jpg,0.3402218520641327
9600932470.jpg,0.4639449417591095
9602489525.jpg,0.3655296862125397
9602714230.jpg,0.4706987738609314
9602922316.jpg,0.5518900752067566
9604185976.jpg,0.6272923350334167
9571610402.jpg,0.650846540927887
95721252.jpg,0.3947133719921112
9572676975.jpg,0.5235514640808105
9577464036.jpg,0.38116952776908875
9577991089.jpg,0.2887495756149292
9578088583.jpg,0.27799537777900696
9581038288.jpg,0.5207130312919617
9581108826.jpg,0.718157947063446
9581336227.jpg,0.5699190497398376
9582086369.jpg,0.7199870944023132
9582851453.jpg,0.617159903049469
9582874322.jpg,0.3596860468387604
9583278733.jpg,0.713431715965271
9583424619.jpg,0.5001747608184814
9584563009.jpg,0.35003936290740967
9584749572.jpg,0.4819766581058502
9585740831.jpg,0.5235822200775146
9546481286.jpg,0.7478912472724915
9547511197.jpg,0.4471665918827057
9549652790.jpg,0.6847845315933228
9549856021.jpg,0.48899731040000916
9550375184.jpg,0.684126079082489
9550673458.jpg,0.31072941422462463
9553679433.jpg,0.6747626662254333
9554062765.jpg,0.17164164781570435
9557331185.jpg,0.2528899312019348
9560250736.jpg,0.3676317632198334
9561571974.jpg,0.5581352114677429
9561731191.jpg,0.5723897814750671
9562837541.jpg,0.7142499685287476
9565379403.jpg,0.6398715376853943
9566357532.jpg,0.7160113453865051
9567386872.jpg,0.4654598534107208
9569732421.jpg,0.5380851626396179
9530922505.jpg,0.479432612657547
9534283737.jpg,0.7384642958641052
9535634646.jpg,0.5040551424026489
9535859777.jpg,0.44262728095054626
9536013325.jpg,0.581939160823822
9536683213.jpg,0.5288578867912292
9537434864.jpg,0.3799631893634796
9538010793.jpg,0.5113940834999084
9538674147.jpg,0.30824902653694153
9539965008.jpg,0.6717298626899719
9540532896.jpg,0.6265783309936523
9541231306.jpg,0.1667262613773346
9541303452.jpg,0.23353514075279236
9541618071.jpg,0.3403029143810272
9543397077.jpg,0.6352064609527588
9544478990.jpg,0.5780467391014099
9544682172.jpg,0.7442712783813477
9521784071.jpg,0.4577445983886719
9522074895.jpg,0.6831440329551697
9522817562.jpg,0.5321008563041687
9523088763.jpg,0.6333705186843872
9523882653.jpg,0.5195098519325256
9524699151.jpg,0.5784024596214294
9525267533.jpg,0.38398757576942444
9526511129.jpg,0.5368344783782959
9526789940.jpg,0.5468712449073792
9526812010.jpg,0.5802550315856934
9527678556.jpg,0.4416607916355133
9527733918.jpg,0.6217652559280396
9527961628.jpg,0.3300774395465851
9527980922.jpg,0.6648091673851013
9528230846.jpg,0.6395999789237976
9528238832.jpg,0.4566303491592407
9528268471.jpg,0.560364305973053
950420073.jpg,0.5092589855194092
9505522131.jpg,0.6440899968147278
9506730000.jpg,0.3114858567714691
9507159381.jpg,0.371407687664032
9508337257.jpg,0.383282333612442
9508596066.jpg,0.7307798266410828
9510636160.jpg,0.7328702211380005
9510794857.jpg,0.21576860547065735
9510873691.jpg,0.569234311580658
9512008685.jpg,0.5812398791313171
9512191283.jpg,0.7525410056114197
9513920516.jpg,0.3200477361679077
9515243339.jpg,0.5926867127418518
9517140367.jpg,0.4729178249835968
9517941769.jpg,0.3726259768009186
9518037590.jpg,0.726452648639679
9519070785.jpg,0.655388593673706
9488864072.jpg,0.4122120141983032
9489836089.jpg,0.5062890648841858
9490079439.jpg,0.6119314432144165
9490329837.jpg,0.47780025005340576
9493293324.jpg,0.6992489695549011
9494293866.jpg,0.28163453936576843
9494790787.jpg,0.4855385720729828
9494953335.jpg,0.5355350375175476
9495726171.jpg,0.5824628472328186
9496059717.jpg,0.5537987351417542
9496541245.jpg,0.6396792531013489
9497146011.jpg,0.4557127058506012
9497710012.jpg,0.21071481704711914
9497810800.jpg,0.44957810640335083
9498977620.jpg,0.4266715943813324
9500372295.jpg,0.21801120042800903
95019293.jpg,0.3096477687358856
9479081195.jpg,0.20630860328674316
9479870149.jpg,0.6550516486167908
9480350471.jpg,0.6398629546165466
9480702491.jpg,0.4734337627887726
9482188665.jpg,0.6810017824172974
9482512663.jpg,0.7578994631767273
9482519952.jpg,0.2771941125392914
9483190108.jpg,0.7060608267784119
9483838441.jpg,0.6384298801422119
9484887965.jpg,0.3977644443511963
9484990711.jpg,0.3103218972682953
9485553260.jpg,0.6998654007911682
9485678546.jpg,0.3773238956928253
9486578471.jpg,0.28217166662216187
9487232298.jpg,0.5945650935173035
9487747992.jpg,0.26526764035224915
9488096665.jpg,0.6419083476066589
9462111992.jpg,0.6447849869728088
9463299362.jpg,0.4122880697250366
9463363154.jpg,0.45759356021881104
9467289840.jpg,0.3664378523826599
9467953954.jpg,0.6114045977592468
9468744508.jpg,0.6233359575271606
9469622762.jpg,0.4203701317310333
9470847928.jpg,0.8002369403839111
9471314459.jpg,0.5207263827323914
9472829997.jpg,0.3104504644870758
9472868070.jpg,0.47711241245269775
9473084663.jpg,0.4031889736652374
9474360756.jpg,0.5721793174743652
9475748691.jpg,0.44407451152801514
9476849940.jpg,0.5994067788124084
9476907478.jpg,0.6687541604042053
9477685137.jpg,0.6816627979278564
9439964500.jpg,0.3672616183757782
9442161547.jpg,0.6406753063201904
944341845.jpg,0.36692366003990173
9444126747.jpg,0.5715479254722595
9445074981.jpg,0.7214547991752625
9445529272.jpg,0.22547942399978638
9450353504.jpg,0.29029595851898193
9455543659.jpg,0.5703476667404175
9455732786.jpg,0.2738892734050751
9456887097.jpg,0.5697376132011414
9457716836.jpg,0.6588954329490662
9458038705.jpg,0.37035849690437317
9458474537.jpg,0.3325635492801666
9458721242.jpg,0.2896468937397003
9458811902.jpg,0.5134385228157043
9459450025.jpg,0.6229000687599182
9460489511.jpg,0.6468375325202942
9424457746.jpg,0.5947676301002502
9424726743.jpg,0.37616869807243347
9426505697.jpg,0.27079346776008606
9427704319.jpg,0.7431117296218872
9428417271.jpg,0.5965071320533752
9428890222.jpg,0.4863317906856537
9429089796.jpg,0.5531443953514099
9432792818.jpg,0.4801073968410492
9433458685.jpg,0.6469075083732605
9433764311.jpg,0.6463333964347839
9434602286.jpg,0.6565671563148499
9434819807.jpg,0.7632744312286377
9435287371.jpg,0.6183416843414307
9438182965.jpg,0.7628174424171448
9438332547.jpg,0.7332695126533508
9438428165.jpg,0.755277693271637
9439720567.jpg,0.5965476632118225
9401387705.jpg,0.6165462136268616
9401940143.jpg,0.24763867259025574
940371579.jpg,0.4254019260406494
9405444471.jpg,0.5703502297401428
9406497605.jpg,0.6548405885696411
9406525947.jpg,0.6492424607276917
9406773963.jpg,0.22636452317237854
9407500904.jpg,0.4499208629131317
9407500995.jpg,0.6219143271446228
9408208696.jpg,0.6219256520271301
9408400121.jpg,0.596527636051178
9409533366.jpg,0.4859732687473297
9413392698.jpg,0.4341200888156891
9416795305.jpg,0.7391002774238586
9417195704.jpg,0.5855955481529236
9418862819.jpg,0.36306843161582947
9419143176.jpg,0.3135313391685486
9372862494.jpg,0.42840251326560974
9373483438.jpg,0.5447295308113098
9375359458.jpg,0.5301685929298401
9376075949.jpg,0.6912773251533508
9379310013.jpg,0.5197200179100037
9379361831.jpg,0.5965273976325989
9379457487.jpg,0.6175944209098816
9380189805.jpg,0.5715155005455017
9384228809.jpg,0.479385107755661
9387665300.jpg,0.7471417188644409
9389671360.jpg,0.27828699350357056
9389784838.jpg,0.5364075899124146
9391288768.jpg,0.6710003018379211
93917546.jpg,0.4886496365070343
9393485021.jpg,0.6505075097084045
9394014608.jpg,0.28503143787384033
9398081258.jpg,0.4562130272388458
93488473459.jpg,0.5013217329978943
9348876103.jpg,0.40176188945770264
9349890960.jpg,0.6643156409263611
935105924.jpg,0.36676886677742004
9351387644.jpg,0.7355731129646301
9352087961.jpg,0.27522069215774536
9352825622.jpg,0.6139511466026306
9353536560.jpg,0.48243632912635803
9354878188.jpg,0.7031254172325134
9362014571.jpg,0.5089024901390076
9362231010.jpg,0.5657733082771301
9363143543.jpg,0.596364438533783
9365989820.jpg,0.4903470575809479
9366566723.jpg,0.504916250705719
9369620513.jpg,0.5377329587936401
9369983914.jpg,0.5868439078330994
9372136957.jpg,0.5421012043952942
9339437714.jpg,0.5926464200019836
9341605084.jpg,0.695183277130127
9341616816.jpg,0.6795064806938171
9342036891.jpg,0.3514624834060669
9342285552.jpg,0.5459791421890259
9342669344.jpg,0.6218582987785339
9344271524.jpg,0.6496816277503967
9344542617.jpg,0.18725723028182983
9345882583.jpg,0.3696238398551941
9345990879.jpg,0.6937490105628967
93459908799.jpg,0.5759225487709045
9346160455.jpg,0.6121899485588074
9346372358.jpg,0.40237951278686523
9346378862.jpg,0.47655966877937317
9346802331.jpg,0.3295106291770935
93473094.jpg,0.3250281512737274
9348271980.jpg,0.7556436657905579
9327556810.jpg,0.625518262386322
9327697070.jpg,0.5911715626716614
9328342385.jpg,0.6576537489891052
9328964042.jpg,0.44332340359687805
9329940580.jpg,0.388541042804718
9331151234.jpg,0.5904747843742371
9332496650.jpg,0.6477847099304199
9332533553.jpg,0.39862942695617676
9333294037.jpg,0.44085079431533813
9333668178.jpg,0.603200376033783
9334502001.jpg,0.36466455459594727
9335509582.jpg,0.23358094692230225
9335639356.jpg,0.18113356828689575
9336450850.jpg,0.6692158579826355
9337247723.jpg,0.5511611700057983
9338607155.jpg,0.4154009222984314
9339023066.jpg,0.6111396551132202
9304786049.jpg,0.5965762734413147
930643510.jpg,0.16818609833717346
9306814074.jpg,0.6286429762840271
9307347958.jpg,0.14132758975028992
9309381016.jpg,0.5972142219543457
9310356178.jpg,0.34461453557014465
9314256771.jpg,0.6342042088508606
9315620500.jpg,0.6003928780555725
9317715562.jpg,0.33361324667930603
9318049470.jpg,0.7070780396461487
9318914214.jpg,0.4997992217540741
9321343770.jpg,0.7144882082939148
9322027317.jpg,0.5579466819763184
9322601223.jpg,0.5444281697273254
9324301658.jpg,0.7103415131568909
9324654543.jpg,0.4973725974559784
9324716054.jpg,0.6460296511650085
9286580231.jpg,0.6098443865776062
9287500291.jpg,0.5837802290916443
9289816970.jpg,0.15953096747398376
9290273110.jpg,0.3792833983898163
9290321332.jpg,0.5018029808998108
9291621754.jpg,0.4550677239894867
9294636383.jpg,0.27381256222724915
9295408685.jpg,0.421571284532547
9297541584.jpg,0.41991010308265686
9297933012.jpg,0.380810022354126
9298572085.jpg,0.7491834759712219
9299238943.jpg,0.6772088408470154
9301174145.jpg,0.4212662875652313
9301597304.jpg,0.3015272319316864
9302290265.jpg,0.6336693167686462
9303678528.jpg,0.3518901765346527
9304089120.jpg,0.6019188165664673
9265274583.jpg,0.29238244891166687
9265763356.jpg,0.591849684715271
9267882389.jpg,0.7632346749305725
9269067450.jpg,0.357432097196579
9269195837.jpg,0.46569108963012695
9269537075.jpg,0.4979492723941803
927380470.jpg,0.5653136372566223
9274541718.jpg,0.46046197414398193
927454491.jpg,0.27742037177085876
9274677525.jpg,0.4020964205265045
9277184417.jpg,0.4033786952495575
9281657562.jpg,0.4886256754398346
9283219931.jpg,0.49892333149909973
9283273348.jpg,0.7109500765800476
9283322341.jpg,0.5119951367378235
9284536346.jpg,0.6359304785728455
9284861098.jpg,0.5943930745124817
9249272493.jpg,0.7351999878883362
9249859612.jpg,0.5473616719245911
9249869281.jpg,0.1441689133644104
9251039345.jpg,0.6547699570655823
9251645143.jpg,0.6087229251861572
9253116202.jpg,0.6758250594139099
9255279783.jpg,0.537408173084259
9256298469.jpg,0.5698798298835754
9256620726.jpg,0.7010612487792969
9257237144.jpg,0.37895917892456055
9257583469.jpg,0.7370403409004211
9258012910.jpg,0.6406431794166565
9258059092.jpg,0.6452249884605408
9259054228.jpg,0.6019406914710999
9262147694.jpg,0.3775464594364166
9263759875.jpg,0.544228196144104
9264499657.jpg,0.2340574562549591
9569803128.jpg,0.524973452091217
9586652263.jpg,0.5452725291252136
9605303857.jpg,0.5623286366462708
9629455923.jpg,0.34391865134239197
9650165015.jpg,0.5145863890647888
9659355544.jpg,0.3175361156463623
9678787326.jpg,0.5090743899345398
9695487597.jpg,0.5944209098815918
9712191760.jpg,0.5479706525802612
9727736297.jpg,0.44467392563819885
9763431522.jpg,0.6813703775405884
9784161203.jpg,0.26562580466270447
9823108104.jpg,0.5953288078308105
9877013785.jpg,0.6785412430763245
9923882853.jpg,0.5055521726608276
9947368873.jpg,0.6010950207710266
9234807959.jpg,0.4235123097896576
9237243302.jpg,0.14799287915229797
9237285028.jpg,0.41961151361465454
9237488355.jpg,0.7157073616981506
9238616212.jpg,0.5426643490791321
9239005893.jpg,0.7144376635551453
9239862860.jpg,0.5941331386566162
9240332205.jpg,0.6728893518447876
9240392822.jpg,0.6064774394035339
9241531106.jpg,0.6763268113136292
9242083882.jpg,0.6349961161613464
9244573247.jpg,0.41850027441978455
9245144961.jpg,0.5230619311332703
9245259823.jpg,0.4662119448184967
9246527762.jpg,0.24004524946212769
92466227.jpg,0.22239628434181213
9246656735.jpg,0.5473930835723877
9221345159.jpg,0.5153924822807312
9222727460.jpg,0.43674686551094055
9223641047.jpg,0.32668033242225647
9224664940.jpg,0.3233771026134491
9225485643.jpg,0.36749669909477234
9225734576.jpg,0.5118783712387085
9225878690.jpg,0.3434208333492279
9226793819.jpg,0.24565964937210083
9226799273.jpg,0.341465026140213
9229803299.jpg,0.3274453580379486
9230199139.jpg,0.5009404420852661
9230996141.jpg,0.6841052174568176
92317233.jpg,0.1503259837627411
9232225621.jpg,0.4502326548099518
9232371989.jpg,0.261907696723938
9232503869.jpg,0.2677745521068573
9232794108.jpg,0.6175146698951721
9210757941.jpg,0.2960418164730072
9211639075.jpg,0.7346698641777039
9211753203.jpg,0.2916366457939148
9211913717.jpg,0.18368756771087646
9211948856.jpg,0.4528309404850006
9212037816.jpg,0.6432412266731262
9212610328.jpg,0.6160225868225098
9213073517.jpg,0.4945201575756073
9213666869.jpg,0.4540008008480072
9214795039.jpg,0.26088517904281616
9215122110.jpg,0.38229724764823914
9215295027.jpg,0.5660555362701416
9215861266.jpg,0.43743547797203064
9216910965.jpg,0.5284743309020996
9217457237.jpg,0.5862393975257874
9220351854.jpg,0.5185510516166687
9220693447.jpg,0.5343224406242371
9191266611.jpg,0.6337400674819946
9194756449.jpg,0.4097376763820648
9195069146.jpg,0.5391354560852051
9195323524.jpg,0.3057539761066437
9195654667.jpg,0.5519976019859314
9197349207.jpg,0.5841014385223389
9198766588.jpg,0.524420440196991
9198779264.jpg,0.2906586229801178
9200093125.jpg,0.4260682165622711
9200829224.jpg,0.7325031161308289
9201324227.jpg,0.5050645470619202
9201555712.jpg,0.7296114563941956
9202257544.jpg,0.5359880924224854
9202760715.jpg,0.5933895111083984
9202851539.jpg,0.4473094046115875
9205194326.jpg,0.4745432734489441
9206978293.jpg,0.6647680997848511
9162580665.jpg,0.614990770816803
9163113923.jpg,0.5246774554252625
9164359125.jpg,0.4970413148403168
9166557972.jpg,0.6416386961936951
9166594378.jpg,0.5436447858810425
9166911645.jpg,0.44294771552085876
9170799378.jpg,0.6299672722816467
9175070760.jpg,0.4046238362789154
9176321809.jpg,0.4366965889930725
9178485751.jpg,0.41050654649734497
9179494563.jpg,0.44493576884269714
9183486925.jpg,0.2573191821575165
9184965477.jpg,0.4464638829231262
9185475668.jpg,0.516425609588623
9185478102.jpg,0.3609062135219574
9186366283.jpg,0.36893364787101746
9188365433.jpg,0.311364084482193
9140727598.jpg,0.4794967472553253
9141403760.jpg,0.47666090726852417
9141646333.jpg,0.25562238693237305
9141930190.jpg,0.3624110519886017
9141979363.jpg,0.5000185370445251
9142684025.jpg,0.6105970740318298
9143291063.jpg,0.7069753408432007
9143757717.jpg,0.49170002341270447
9145211353.jpg,0.40011435747146606
9146239672.jpg,0.6178393959999084
9150255535.jpg,0.659301221370697
9154088552.jpg,0.5678529143333435
9154784652.jpg,0.5602162480354309
9154855025.jpg,0.30178675055503845
9156115930.jpg,0.45390477776527405
9157119271.jpg,0.6832330822944641
9159337218.jpg,0.556591808795929
9122758028.jpg,0.569966197013855
9122759800.jpg,0.5329564213752747
9125517985.jpg,0.34568819403648376
9130413555.jpg,0.3777271509170532
9130643186.jpg,0.6745853424072266
9130908149.jpg,0.5961629748344421
9131467707.jpg,0.5777698159217834
9131531714.jpg,0.7642133235931396
9131687822.jpg,0.5362454056739807
9132059359.jpg,0.4178583323955536
9132353816.jpg,0.43923255801200867
9135317445.jpg,0.1917605698108673
91357025.jpg,0.3966083526611328
9136502604.jpg,0.6597632765769958
9136754533.jpg,0.5890543460845947
9138793182.jpg,0.1774793267250061
9139175955.jpg,0.5069671869277954
910637798.jpg,0.36379292607307434
9108357145.jpg,0.2396521270275116
9109124057.jpg,0.4425875246524811
9109271301.jpg,0.6423185467720032
9109755543.jpg,0.18952763080596924
9111310939.jpg,0.567184567451477
9111487897.jpg,0.6462120413780212
9112120569.jpg,0.6533545255661011
9112424025.jpg,0.5469442009925842
9113486865.jpg,0.661867618560791
9115676276.jpg,0.644227921962738
9118228667.jpg,0.5230305790901184
9118386163.jpg,0.524821937084198
9119225606.jpg,0.6825771331787109
9119961649.jpg,0.7447882294654846
