name,paq2piq
9494790787.jpg,77.9198989868164
9494953335.jpg,78.6328353881836
9495726171.jpg,63.2065315246582
9496059717.jpg,77.07323455810547
9496541245.jpg,65.93568420410156
9497146011.jpg,66.92780303955078
9497710012.jpg,62.80913543701172
9497810800.jpg,74.14459991455078
9498977620.jpg,71.8943862915039
9500372295.jpg,58.638179779052734
95019293.jpg,62.012725830078125
9479081195.jpg,53.254878997802734
9479870149.jpg,76.7492904663086
9480350471.jpg,72.17681121826172
9480702491.jpg,72.61874389648438
9482188665.jpg,76.55013275146484
9482512663.jpg,79.83284759521484
9482519952.jpg,69.58585357666016
9483190108.jpg,77.8201675415039
9483838441.jpg,79.44632720947266
9484887965.jpg,73.59296417236328
9484990711.jpg,58.35584259033203
9485553260.jpg,77.17713165283203
9485678546.jpg,58.431007385253906
9486578471.jpg,66.3548812866211
9487232298.jpg,71.35990905761719
9487747992.jpg,47.907470703125
9488096665.jpg,72.78602600097656
9462111992.jpg,80.24169158935547
9463299362.jpg,71.26812744140625
9463363154.jpg,68.54401397705078
9467289840.jpg,77.27677154541016
9467953954.jpg,78.76461029052734
9468744508.jpg,72.46722412109375
9469622762.jpg,72.68506622314453
9470847928.jpg,79.12999725341797
9471314459.jpg,76.80221557617188
9472829997.jpg,68.86050415039062
9472868070.jpg,68.23865509033203
9473084663.jpg,69.27025604248047
9474360756.jpg,73.67727661132812
9475748691.jpg,73.51111602783203
9476849940.jpg,76.0038070678711
9476907478.jpg,78.23531341552734
9477685137.jpg,76.83255004882812
9439964500.jpg,65.859375
9442161547.jpg,76.37812042236328
944341845.jpg,70.2129898071289
9444126747.jpg,74.07337951660156
9445074981.jpg,75.9975814819336
9445529272.jpg,60.80804443359375
9450353504.jpg,65.08021545410156
9455543659.jpg,73.93280029296875
9455732786.jpg,70.5307846069336
9456887097.jpg,71.04251861572266
9457716836.jpg,74.3435287475586
9458038705.jpg,58.343841552734375
9458474537.jpg,62.93448257446289
9458721242.jpg,64.26673889160156
9458811902.jpg,79.09204864501953
9459450025.jpg,70.2895736694336
9460489511.jpg,74.5672836303711
9424457746.jpg,76.6885757446289
9424726743.jpg,62.366233825683594
9426505697.jpg,66.63761138916016
9427704319.jpg,78.59395599365234
9428417271.jpg,77.21257781982422
9428890222.jpg,73.885498046875
9429089796.jpg,75.05730438232422
9432792818.jpg,72.56197357177734
9433458685.jpg,69.09729766845703
9433764311.jpg,78.99208068847656
9434602286.jpg,75.13697052001953
9434819807.jpg,77.97807312011719
9435287371.jpg,73.97320556640625
9438182965.jpg,76.91704559326172
9438332547.jpg,83.47806549072266
9438428165.jpg,75.13713073730469
9439720567.jpg,77.50393676757812
9401387705.jpg,77.71723937988281
9401940143.jpg,53.87136459350586
940371579.jpg,58.110660552978516
9405444471.jpg,74.13400268554688
9406497605.jpg,78.27178192138672
9406525947.jpg,76.49127960205078
9406773963.jpg,54.905765533447266
9407500904.jpg,66.18697357177734
9407500995.jpg,75.1860580444336
9408208696.jpg,80.78357696533203
9408400121.jpg,74.9722900390625
9409533366.jpg,69.38178253173828
9413392698.jpg,72.36884307861328
9416795305.jpg,72.61161041259766
9417195704.jpg,72.84603118896484
9418862819.jpg,65.12693786621094
9419143176.jpg,71.34358215332031
9372862494.jpg,62.11591339111328
9373483438.jpg,76.14436340332031
9375359458.jpg,76.2068862915039
9376075949.jpg,62.14801025390625
9379310013.jpg,75.94355010986328
9379361831.jpg,75.41731262207031
9379457487.jpg,77.47189331054688
9380189805.jpg,74.00806427001953
9384228809.jpg,68.17960357666016
9387665300.jpg,77.09812927246094
9389671360.jpg,59.69837188720703
9389784838.jpg,73.6586685180664
9391288768.jpg,73.5803451538086
93917546.jpg,67.0516586303711
9393485021.jpg,79.30398559570312
9394014608.jpg,66.7559585571289
9398081258.jpg,65.92170715332031
93488473459.jpg,73.45520782470703
9348876103.jpg,73.6783218383789
9349890960.jpg,79.50678253173828
935105924.jpg,75.36157989501953
9351387644.jpg,81.92058563232422
9352087961.jpg,52.46234893798828
9352825622.jpg,73.64293670654297
9353536560.jpg,75.0970230102539
9354878188.jpg,76.97669219970703
9362014571.jpg,72.18523406982422
9362231010.jpg,71.21920013427734
9363143543.jpg,77.23941802978516
9365989820.jpg,72.30329132080078
9366566723.jpg,75.14726257324219
9369620513.jpg,77.45365142822266
9369983914.jpg,73.74434661865234
9372136957.jpg,70.88806915283203
9339437714.jpg,69.72235870361328
9341605084.jpg,74.60692596435547
9341616816.jpg,80.1440658569336
9342036891.jpg,68.3185806274414
9342285552.jpg,69.2879867553711
9342669344.jpg,75.55987548828125
9344271524.jpg,78.42948150634766
9344542617.jpg,61.12916564941406
9345882583.jpg,56.7506217956543
9345990879.jpg,76.32987213134766
93459908799.jpg,73.11457061767578
9346160455.jpg,76.68286895751953
9346372358.jpg,74.43006896972656
9346378862.jpg,80.79470825195312
9346802331.jpg,64.89725494384766
93473094.jpg,66.16014862060547
9348271980.jpg,82.24523162841797
9327556810.jpg,70.64197540283203
9327697070.jpg,73.3807144165039
9328342385.jpg,76.03311157226562
9328964042.jpg,69.49605560302734
9329940580.jpg,67.13794708251953
9331151234.jpg,77.53658294677734
9332496650.jpg,82.76677703857422
9332533553.jpg,65.93830871582031
9333294037.jpg,71.56621551513672
9333668178.jpg,75.46941375732422
9334502001.jpg,72.8372802734375
9335509582.jpg,71.92057037353516
9335639356.jpg,43.761390686035156
9336450850.jpg,72.87249755859375
9337247723.jpg,77.99018096923828
9338607155.jpg,73.50621032714844
9339023066.jpg,76.78289031982422
9304786049.jpg,75.8355941772461
930643510.jpg,57.94507598876953
9306814074.jpg,79.70885467529297
9307347958.jpg,47.75318908691406
9309381016.jpg,76.62892150878906
9310356178.jpg,64.36937713623047
9314256771.jpg,75.02482604980469
9315620500.jpg,75.88545227050781
9317715562.jpg,71.27220153808594
9318049470.jpg,75.99347686767578
9318914214.jpg,63.685707092285156
9321343770.jpg,78.41342163085938
9322027317.jpg,76.36995697021484
9322601223.jpg,77.41169738769531
9324301658.jpg,74.65238952636719
9324654543.jpg,74.93563079833984
9324716054.jpg,73.37776947021484
9286580231.jpg,78.8029556274414
9287500291.jpg,76.33518981933594
9289816970.jpg,53.04965591430664
9290273110.jpg,67.45246887207031
9290321332.jpg,79.20331573486328
9291621754.jpg,68.9862289428711
9294636383.jpg,62.35846710205078
9295408685.jpg,71.69489288330078
9297541584.jpg,77.14552307128906
9297933012.jpg,76.35514068603516
9298572085.jpg,78.63544464111328
9299238943.jpg,80.74369049072266
9301174145.jpg,70.64862060546875
9301597304.jpg,68.06485748291016
9302290265.jpg,74.59117126464844
9303678528.jpg,67.05156707763672
9304089120.jpg,80.0083999633789
9265274583.jpg,55.72772979736328
9265763356.jpg,74.03192901611328
9267882389.jpg,75.7493667602539
9269067450.jpg,67.16401672363281
9269195837.jpg,74.92830657958984
9269537075.jpg,80.04134368896484
927380470.jpg,71.08419799804688
9274541718.jpg,75.21753692626953
927454491.jpg,64.97610473632812
9274677525.jpg,62.307525634765625
9277184417.jpg,72.1764907836914
9281657562.jpg,72.70233917236328
9283219931.jpg,78.13105773925781
9283273348.jpg,79.3003158569336
9283322341.jpg,76.11174774169922
9284536346.jpg,79.91069793701172
9284861098.jpg,78.90877532958984
9249272493.jpg,74.68135833740234
9249859612.jpg,75.81596374511719
9249869281.jpg,44.67400360107422
9251039345.jpg,80.98059844970703
9251645143.jpg,71.91149139404297
9253116202.jpg,73.77210998535156
9255279783.jpg,77.54988861083984
9256298469.jpg,79.67994689941406
9256620726.jpg,82.62584686279297
9257237144.jpg,75.13687133789062
9257583469.jpg,81.5036392211914
9258012910.jpg,75.12538146972656
9258059092.jpg,69.97325897216797
9259054228.jpg,66.5106201171875
9262147694.jpg,74.86516571044922
9263759875.jpg,72.31519317626953
9264499657.jpg,63.48170471191406
9569803128.jpg,73.36396026611328
9586652263.jpg,77.99006652832031
9605303857.jpg,78.37345123291016
9629455923.jpg,68.35930633544922
9650165015.jpg,60.132484436035156
9659355544.jpg,72.6769790649414
9678787326.jpg,70.83843231201172
9695487597.jpg,74.8305435180664
9712191760.jpg,77.60004425048828
9727736297.jpg,72.92684173583984
9763431522.jpg,74.60845947265625
9784161203.jpg,55.77952575683594
9823108104.jpg,72.0686264038086
9877013785.jpg,78.3722152709961
9923882853.jpg,72.82019805908203
9947368873.jpg,75.73928833007812
9234807959.jpg,67.0754165649414
9237243302.jpg,63.682655334472656
9237285028.jpg,67.90886688232422
9237488355.jpg,77.0383529663086
9238616212.jpg,76.36328887939453
9239005893.jpg,75.97514343261719
9239862860.jpg,76.119873046875
9240332205.jpg,76.384765625
9240392822.jpg,67.61103820800781
9241531106.jpg,76.92302703857422
9242083882.jpg,76.77790069580078
9244573247.jpg,73.46001434326172
9245144961.jpg,73.00133514404297
9245259823.jpg,72.64659881591797
9246527762.jpg,58.774139404296875
92466227.jpg,66.83255004882812
9246656735.jpg,75.1640625
9221345159.jpg,70.26068878173828
9222727460.jpg,77.01978302001953
9223641047.jpg,61.94680404663086
9224664940.jpg,72.80592346191406
9225485643.jpg,70.38784790039062
9225734576.jpg,68.15741729736328
9225878690.jpg,71.48580932617188
9226793819.jpg,55.7158203125
9226799273.jpg,64.72254943847656
9229803299.jpg,60.35171127319336
9230199139.jpg,61.45509719848633
9230996141.jpg,81.52609252929688
92317233.jpg,42.70936584472656
9232225621.jpg,71.88093566894531
9232371989.jpg,59.15178298950195
9232503869.jpg,68.78047943115234
9232794108.jpg,77.15290832519531
9210757941.jpg,66.66382598876953
9211639075.jpg,78.02935028076172
9211753203.jpg,69.43218231201172
9211913717.jpg,57.16609191894531
9211948856.jpg,70.8027572631836
9212037816.jpg,75.73077392578125
9212610328.jpg,79.02100372314453
9213073517.jpg,69.99278259277344
9213666869.jpg,74.52703094482422
9214795039.jpg,64.2269287109375
9215122110.jpg,61.4970703125
9215295027.jpg,73.85174560546875
9215861266.jpg,73.45382690429688
9216910965.jpg,73.50009155273438
9217457237.jpg,79.30192565917969
9220351854.jpg,74.60655975341797
9220693447.jpg,77.68559265136719
9191266611.jpg,74.11959838867188
9194756449.jpg,72.10306549072266
9195069146.jpg,70.97626495361328
9195323524.jpg,71.6414566040039
9195654667.jpg,74.33073425292969
9197349207.jpg,80.25347900390625
9198766588.jpg,75.18226623535156
9198779264.jpg,64.53133392333984
9200093125.jpg,73.67544555664062
9200829224.jpg,79.8962631225586
9201324227.jpg,72.39734649658203
9201555712.jpg,78.57390594482422
9202257544.jpg,68.5555419921875
9202760715.jpg,78.96859741210938
9202851539.jpg,75.60967254638672
9205194326.jpg,65.05223083496094
9206978293.jpg,77.17855834960938
9162580665.jpg,68.99789428710938
9163113923.jpg,78.76594543457031
9164359125.jpg,73.20118713378906
9166557972.jpg,73.81185150146484
9166594378.jpg,74.4345474243164
9166911645.jpg,69.8957290649414
9170799378.jpg,74.30742645263672
9175070760.jpg,74.15039825439453
9176321809.jpg,71.56300354003906
9178485751.jpg,75.61482238769531
9179494563.jpg,77.77892303466797
9183486925.jpg,55.990386962890625
9184965477.jpg,69.15277099609375
9185475668.jpg,78.4427261352539
9185478102.jpg,60.728118896484375
9186366283.jpg,68.0518569946289
9188365433.jpg,69.10889434814453
9140727598.jpg,74.89115142822266
9141403760.jpg,68.61198425292969
9141646333.jpg,74.8157958984375
9141930190.jpg,69.63789367675781
9141979363.jpg,74.16357421875
9142684025.jpg,76.06568145751953
9143291063.jpg,71.19132995605469
9143757717.jpg,75.53008270263672
9145211353.jpg,67.8274917602539
9146239672.jpg,73.35259246826172
9150255535.jpg,82.17144012451172
9154088552.jpg,71.37276458740234
9154784652.jpg,74.25660705566406
9154855025.jpg,66.48031616210938
9156115930.jpg,82.06884765625
9157119271.jpg,69.91387176513672
9159337218.jpg,75.37069702148438
9122758028.jpg,77.1776123046875
9122759800.jpg,76.45790100097656
9125517985.jpg,65.5434341430664
9130413555.jpg,70.29122924804688
9130643186.jpg,76.53145599365234
9130908149.jpg,71.99505615234375
9131467707.jpg,72.94083404541016
9131531714.jpg,74.90714263916016
9131687822.jpg,73.89081573486328
9132059359.jpg,74.00634002685547
9132353816.jpg,77.64208221435547
9135317445.jpg,53.00054931640625
91357025.jpg,74.16979217529297
9136502604.jpg,74.16390228271484
9136754533.jpg,70.801025390625
9138793182.jpg,65.09378814697266
9139175955.jpg,75.19001770019531
910637798.jpg,65.83445739746094
9108357145.jpg,73.11959838867188
9109124057.jpg,74.0002212524414
9109271301.jpg,78.13101959228516
9109755543.jpg,61.639503479003906
9111310939.jpg,75.97746276855469
9111487897.jpg,77.1199722290039
9112120569.jpg,74.07918548583984
9112424025.jpg,74.7806625366211
9113486865.jpg,79.70464324951172
9115676276.jpg,77.25228881835938
9118228667.jpg,72.32015228271484
9118386163.jpg,71.54388427734375
9119225606.jpg,78.54525756835938
9119961649.jpg,77.03556823730469
9119996222.jpg,73.62378692626953
9121896285.jpg,69.97335815429688
9074183822.jpg,64.91807556152344
9076304306.jpg,56.108619689941406
9076672562.jpg,78.29692077636719
9079493649.jpg,76.81534576416016
9080769054.jpg,61.62117004394531
9081876401.jpg,79.50005340576172
9083308350.jpg,65.656005859375
90834437.jpg,71.85929870605469
9090441923.jpg,69.24403381347656
9093638609.jpg,60.17561340332031
9094228395.jpg,72.42633056640625
9096574214.jpg,73.9892349243164
9098295579.jpg,79.36019134521484
9101418859.jpg,75.66410064697266
9101482614.jpg,76.19268035888672
9102604497.jpg,71.87202453613281
9102888066.jpg,82.736572265625
9060994605.jpg,73.02092742919922
9061831747.jpg,69.15898895263672
9062040259.jpg,72.37539672851562
9063333592.jpg,68.37060546875
9063924933.jpg,75.43437957763672
9064490305.jpg,72.30744934082031
9064913927.jpg,69.9400405883789
9065372715.jpg,75.8318099975586
9065857613.jpg,75.43611907958984
9066761491.jpg,76.47332000732422
9068148685.jpg,73.7369613647461
9069424514.jpg,74.78902435302734
9069849690.jpg,61.77034378051758
9070049178.jpg,74.32723236083984
9071921017.jpg,52.34522247314453
9071963923.jpg,79.33672332763672
9072067933.jpg,76.08966827392578
9042624878.jpg,76.46244812011719
9046007138.jpg,80.5621566772461
9047016405.jpg,66.87611389160156
904761358.jpg,71.3028335571289
9048453025.jpg,76.37860870361328
9049275396.jpg,73.32759094238281
9050414795.jpg,75.03875732421875
