name,tres
9876829794.jpg,71.12312316894531
9784668705.jpg,51.63190460205078
9788787724.jpg,11.604148864746094
9795259723.jpg,73.9645767211914
9795395745.jpg,68.49248504638672
97984449.jpg,68.31559753417969
9802094923.jpg,14.793506622314453
9805144264.jpg,54.725399017333984
9806684784.jpg,86.41127014160156
9808126155.jpg,18.813688278198242
9813135.jpg,48.25033950805664
9814999.jpg,32.94158935546875
9819586584.jpg,81.06291961669922
9821930934.jpg,47.72825241088867
9822554264.jpg,51.295570373535156
9822707366.jpg,80.44451141357422
9822906336.jpg,27.559452056884766
9823089054.jpg,21.386566162109375
9765112254.jpg,54.549461364746094
9766865862.jpg,30.12818717956543
9766930762.jpg,33.38084411621094
9767151984.jpg,16.14906883239746
9767373513.jpg,71.97917175292969
9767747482.jpg,22.292978286743164
9768426856.jpg,58.0537223815918
976846781.jpg,12.39391803741455
9768559232.jpg,82.23263549804688
9768629394.jpg,60.66389465332031
9768810935.jpg,81.89201354980469
9769299262.jpg,61.95730209350586
9770742411.jpg,59.63407897949219
9772275331.jpg,67.78409576416016
9774901765.jpg,21.563705444335938
9777290841.jpg,79.93949890136719
9780398791.jpg,75.01935577392578
9730872137.jpg,24.706281661987305
9731493509.jpg,17.488115310668945
9732569997.jpg,75.67986297607422
9733980007.jpg,40.16276931762695
9737356732.jpg,69.74278259277344
9737673243.jpg,49.44895553588867
9740171796.jpg,62.64983367919922
9741202505.jpg,8.82883358001709
9742193422.jpg,80.02462005615234
9743636678.jpg,41.09449005126953
9753718946.jpg,85.1021499633789
9754442293.jpg,91.09441375732422
9758297555.jpg,35.097373962402344
9759154326.jpg,79.98299407958984
9760551223.jpg,62.59330368041992
9762345346.jpg,66.87948608398438
9762410596.jpg,63.079017639160156
9712984770.jpg,61.15154266357422
9713017105.jpg,67.59654998779297
9714595106.jpg,63.4906005859375
9716659455.jpg,77.73241424560547
9716988368.jpg,81.78080749511719
9719700871.jpg,74.17300415039062
9719721958.jpg,64.87562561035156
9720517445.jpg,71.70765686035156
9722821291.jpg,18.422849655151367
9723327327.jpg,93.948974609375
9723836931.jpg,81.87381744384766
9723956053.jpg,66.4017105102539
9724107986.jpg,85.10295867919922
9724373732.jpg,40.17831039428711
9725681826.jpg,71.8140640258789
9726620129.jpg,91.22587585449219
9727569377.jpg,81.84245300292969
9695883869.jpg,97.4301528930664
9699196303.jpg,78.70458221435547
9700041426.jpg,68.94172668457031
9700460977.jpg,63.83737564086914
9701303901.jpg,26.443159103393555
9702019166.jpg,70.2153549194336
9702746204.jpg,51.60118103027344
9702908989.jpg,83.80607604980469
9703418771.jpg,13.00311279296875
970460687.jpg,68.76078033447266
9707913077.jpg,82.89468383789062
9707926050.jpg,19.00850486755371
9708878805.jpg,60.20212173461914
9709188366.jpg,57.87973403930664
9710495757.jpg,82.61165618896484
9710823281.jpg,56.32447814941406
9712051180.jpg,84.35558319091797
9680493700.jpg,16.141281127929688
9681377633.jpg,16.895999908447266
9683345746.jpg,56.90465545654297
9684211981.jpg,78.65716552734375
9685106937.jpg,18.02859878540039
9686337427.jpg,17.195112228393555
9686480737.jpg,10.787665367126465
9687081006.jpg,51.491737365722656
9687603044.jpg,26.38286018371582
9687869732.jpg,34.34049987792969
9688720350.jpg,37.57665252685547
9689861322.jpg,36.04765701293945
9690359369.jpg,76.64448547363281
9692018769.jpg,28.040897369384766
9692544079.jpg,25.891902923583984
9694060266.jpg,73.07202911376953
9694884270.jpg,37.939109802246094
9660068454.jpg,38.20586395263672
9665243526.jpg,88.82978057861328
96655810.jpg,66.158935546875
9665864657.jpg,69.34927368164062
9668766101.jpg,19.452390670776367
9669000594.jpg,79.67171478271484
9669015372.jpg,73.80081176757812
9669417942.jpg,70.68141174316406
9670754375.jpg,79.35027313232422
9671600986.jpg,72.38734436035156
9673401997.jpg,61.65081024169922
9674243129.jpg,59.46875762939453
967548785.jpg,24.115829467773438
9677255399.jpg,18.641372680664062
9677256773.jpg,21.651445388793945
9677297702.jpg,32.87205123901367
9678381010.jpg,28.38811492919922
9650999310.jpg,28.305326461791992
9651547204.jpg,25.800071716308594
9652506914.jpg,71.86260223388672
9653610008.jpg,79.19122314453125
9653701546.jpg,49.89632797241211
9654367147.jpg,83.84100341796875
9654393465.jpg,57.18679428100586
9654462771.jpg,86.51294708251953
9655773082.jpg,82.19252014160156
9656195199.jpg,33.579368591308594
9657096738.jpg,64.17472076416016
9657273121.jpg,47.91897201538086
9657446583.jpg,74.57998657226562
9657450632.jpg,40.32418441772461
9657756963.jpg,86.87431335449219
965852463.jpg,40.552284240722656
9658774813.jpg,74.08504486083984
9629668489.jpg,88.21659851074219
9630240273.jpg,85.48999786376953
9630325643.jpg,28.49934196472168
9632208628.jpg,44.67853546142578
9633489441.jpg,75.39336395263672
9634215065.jpg,51.76010513305664
9638117839.jpg,55.33400344848633
9639418449.jpg,71.41609954833984
9641836616.jpg,74.4271011352539
9642249347.jpg,33.10285568237305
9642841042.jpg,88.7095718383789
9642860901.jpg,77.95552062988281
9642986357.jpg,17.374126434326172
9646156379.jpg,72.72314453125
9646776074.jpg,75.60834503173828
9648319367.jpg,82.3376235961914
9648549075.jpg,69.0323486328125
9605307671.jpg,82.21700286865234
9606718162.jpg,77.29521179199219
9606775848.jpg,72.55339813232422
9607964223.jpg,72.81719207763672
9609818482.jpg,58.37852478027344
9613563930.jpg,85.65300750732422
9613807416.jpg,92.57901000976562
9615457112.jpg,55.86819076538086
9615940305.jpg,70.49365997314453
9618300510.jpg,79.36355590820312
9618361879.jpg,83.6635513305664
9618367899.jpg,91.81890106201172
9618688199.jpg,71.07918548583984
9619949433.jpg,28.810155868530273
9623701556.jpg,80.10186767578125
9625138420.jpg,70.29451751708984
9625551668.jpg,30.53325080871582
9587142056.jpg,84.62522888183594
9587630414.jpg,80.81138610839844
9588413178.jpg,82.9341812133789
9589321595.jpg,77.53701782226562
9589470493.jpg,35.04762649536133
9590556429.jpg,12.10417652130127
9590947426.jpg,80.6510009765625
9592992525.jpg,46.51573181152344
9593149678.jpg,68.93457794189453
9594906572.jpg,88.64325714111328
9596892460.jpg,91.46324920654297
9597188417.jpg,35.966121673583984
9600932470.jpg,70.74171447753906
9602489525.jpg,35.512027740478516
9602714230.jpg,46.83638000488281
9602922316.jpg,80.0003662109375
9604185976.jpg,79.18029022216797
9571610402.jpg,77.17144012451172
95721252.jpg,54.37366485595703
9572676975.jpg,70.56118774414062
9577464036.jpg,54.63249206542969
9577991089.jpg,22.17329216003418
9578088583.jpg,50.14188766479492
9581038288.jpg,61.16781997680664
9581108826.jpg,81.14287567138672
9581336227.jpg,71.01166534423828
9582086369.jpg,87.7311019897461
9582851453.jpg,59.1374397277832
9582874322.jpg,47.55387496948242
9583278733.jpg,89.14772033691406
9583424619.jpg,56.782859802246094
9584563009.jpg,45.01149368286133
9584749572.jpg,52.25963592529297
9585740831.jpg,68.84215545654297
9546481286.jpg,89.60443878173828
9547511197.jpg,51.06711196899414
9549652790.jpg,88.03032684326172
9549856021.jpg,50.91376876831055
9550375184.jpg,86.79450988769531
9550673458.jpg,30.664968490600586
9553679433.jpg,83.83382415771484
9554062765.jpg,14.76745319366455
9557331185.jpg,39.22964859008789
9560250736.jpg,54.67128372192383
9561571974.jpg,66.79922485351562
9561731191.jpg,72.7582778930664
9562837541.jpg,81.60975646972656
9565379403.jpg,79.14738464355469
9566357532.jpg,83.8284683227539
9567386872.jpg,52.99594497680664
9569732421.jpg,73.44923400878906
9530922505.jpg,58.87560272216797
9534283737.jpg,77.73870849609375
9535634646.jpg,67.13030242919922
9535859777.jpg,47.09193801879883
9536013325.jpg,66.80839538574219
9536683213.jpg,59.1859245300293
9537434864.jpg,44.70320129394531
9538010793.jpg,64.69994354248047
9538674147.jpg,34.603702545166016
9539965008.jpg,71.01219177246094
9540532896.jpg,65.07067108154297
9541231306.jpg,9.117218017578125
9541303452.jpg,36.93381881713867
9541618071.jpg,25.981374740600586
9543397077.jpg,83.22921752929688
9544478990.jpg,87.66452026367188
9544682172.jpg,92.25428771972656
9521784071.jpg,42.912841796875
9522074895.jpg,88.42585754394531
9522817562.jpg,67.99762725830078
9523088763.jpg,77.40208435058594
9523882653.jpg,74.57161712646484
9524699151.jpg,81.21514129638672
9525267533.jpg,47.620574951171875
9526511129.jpg,71.68244171142578
9526789940.jpg,65.25601196289062
9526812010.jpg,58.02759552001953
9527678556.jpg,67.01683807373047
9527733918.jpg,78.49150085449219
9527961628.jpg,39.55046844482422
9527980922.jpg,86.6735610961914
9528230846.jpg,80.58099365234375
9528238832.jpg,53.99168014526367
9528268471.jpg,76.11600494384766
950420073.jpg,71.9777603149414
9505522131.jpg,71.53730773925781
9506730000.jpg,53.90282440185547
9507159381.jpg,43.13736343383789
9508337257.jpg,40.059574127197266
9508596066.jpg,90.23898315429688
9510636160.jpg,91.19058227539062
9510794857.jpg,24.30975341796875
9510873691.jpg,77.08074188232422
9512008685.jpg,77.66397094726562
9512191283.jpg,97.43720245361328
9513920516.jpg,40.59104919433594
9515243339.jpg,80.52836608886719
9517140367.jpg,58.402835845947266
9517941769.jpg,49.17713928222656
9518037590.jpg,87.8001937866211
9519070785.jpg,71.82171630859375
9488864072.jpg,44.39374923706055
9489836089.jpg,75.7914810180664
9490079439.jpg,72.04058074951172
9490329837.jpg,64.53474426269531
9493293324.jpg,82.80113220214844
9494293866.jpg,29.34933090209961
9494790787.jpg,71.48776245117188
9494953335.jpg,69.58849334716797
9495726171.jpg,61.6088981628418
9496059717.jpg,52.70780944824219
9496541245.jpg,80.34678649902344
9497146011.jpg,53.083953857421875
9497710012.jpg,21.66617202758789
9497810800.jpg,58.97698211669922
9498977620.jpg,62.97834777832031
9500372295.jpg,19.43788719177246
95019293.jpg,32.57367706298828
9479081195.jpg,26.72304344177246
9479870149.jpg,82.15187072753906
9480350471.jpg,77.16044616699219
9480702491.jpg,60.31931686401367
9482188665.jpg,83.63195037841797
9482512663.jpg,93.98212432861328
9482519952.jpg,32.22882843017578
9483190108.jpg,91.38272857666016
9483838441.jpg,55.87498092651367
9484887965.jpg,38.88726806640625
9484990711.jpg,28.581937789916992
9485553260.jpg,84.65618133544922
9485678546.jpg,35.57048034667969
9486578471.jpg,17.76312255859375
9487232298.jpg,74.02518463134766
9487747992.jpg,35.135475158691406
9488096665.jpg,75.40425872802734
9462111992.jpg,80.11434173583984
9463299362.jpg,61.93693542480469
9463363154.jpg,46.94076156616211
9467289840.jpg,35.987449645996094
9467953954.jpg,74.04589080810547
9468744508.jpg,85.3695297241211
9469622762.jpg,66.71663665771484
9470847928.jpg,96.26155090332031
9471314459.jpg,74.52969360351562
9472829997.jpg,37.80910873413086
9472868070.jpg,69.02253723144531
9473084663.jpg,41.113651275634766
9474360756.jpg,73.0205307006836
9475748691.jpg,52.31584167480469
9476849940.jpg,78.56717681884766
9476907478.jpg,79.2256088256836
9477685137.jpg,86.77058410644531
9439964500.jpg,42.43272018432617
9442161547.jpg,82.85822296142578
944341845.jpg,56.08676528930664
9444126747.jpg,65.60692596435547
9445074981.jpg,88.19538879394531
9445529272.jpg,17.122272491455078
9450353504.jpg,33.185516357421875
9455543659.jpg,58.283660888671875
9455732786.jpg,25.04861831665039
9456887097.jpg,57.988704681396484
9457716836.jpg,79.17662048339844
9458038705.jpg,33.206871032714844
9458474537.jpg,33.594478607177734
9458721242.jpg,26.92266845703125
9458811902.jpg,54.64878845214844
9459450025.jpg,78.67977905273438
9460489511.jpg,83.01692199707031
9424457746.jpg,76.7515640258789
9424726743.jpg,41.65514373779297
9426505697.jpg,35.94607162475586
9427704319.jpg,90.22433471679688
9428417271.jpg,79.98735809326172
9428890222.jpg,61.62076187133789
9429089796.jpg,67.1745834350586
9432792818.jpg,54.72438049316406
9433458685.jpg,75.80583953857422
9433764311.jpg,71.47502899169922
9434602286.jpg,79.22206115722656
9434819807.jpg,88.25080108642578
9435287371.jpg,79.64478302001953
9438182965.jpg,94.146484375
9438332547.jpg,92.20771026611328
9438428165.jpg,94.88578033447266
9439720567.jpg,80.88191986083984
9401387705.jpg,86.76933288574219
9401940143.jpg,14.048709869384766
940371579.jpg,19.994951248168945
9405444471.jpg,65.05458068847656
9406497605.jpg,87.50043487548828
9406525947.jpg,76.9938735961914
9406773963.jpg,18.852460861206055
9407500904.jpg,42.660194396972656
9407500995.jpg,71.20677947998047
9408208696.jpg,80.35829162597656
9408400121.jpg,84.43656921386719
9409533366.jpg,54.14635467529297
9413392698.jpg,58.70088577270508
9416795305.jpg,89.89987182617188
9417195704.jpg,77.4106674194336
9418862819.jpg,29.778139114379883
9419143176.jpg,40.88482666015625
9372862494.jpg,41.36061096191406
9373483438.jpg,63.34893035888672
9375359458.jpg,73.43443298339844
9376075949.jpg,87.53237915039062
9379310013.jpg,66.49960327148438
9379361831.jpg,78.35955047607422
9379457487.jpg,85.21966552734375
9380189805.jpg,77.15769958496094
9384228809.jpg,65.80445098876953
9387665300.jpg,89.63516998291016
9389671360.jpg,14.459404945373535
9389784838.jpg,76.84736633300781
9391288768.jpg,85.02021026611328
93917546.jpg,72.57914733886719
9393485021.jpg,84.24021911621094
9394014608.jpg,29.559415817260742
9398081258.jpg,62.04222869873047
93488473459.jpg,72.8263931274414
9348876103.jpg,64.1468505859375
9349890960.jpg,86.71480560302734
935105924.jpg,39.17483901977539
9351387644.jpg,88.11028289794922
9352087961.jpg,29.798994064331055
9352825622.jpg,75.96393585205078
9353536560.jpg,66.97001647949219
9354878188.jpg,83.32747650146484
9362014571.jpg,56.24469757080078
9362231010.jpg,62.02355194091797
9363143543.jpg,78.27639770507812
9365989820.jpg,39.42473220825195
9366566723.jpg,74.56806182861328
9369620513.jpg,68.80448913574219
9369983914.jpg,74.61811065673828
9372136957.jpg,61.26145553588867
9339437714.jpg,74.08842468261719
9341605084.jpg,93.34868621826172
9341616816.jpg,80.41130828857422
9342036891.jpg,44.14404296875
9342285552.jpg,61.993289947509766
9342669344.jpg,79.03758239746094
9344271524.jpg,76.92318725585938
9344542617.jpg,15.846569061279297
9345882583.jpg,43.93702697753906
9345990879.jpg,93.37273406982422
93459908799.jpg,73.11969757080078
9346160455.jpg,74.5414047241211
9346372358.jpg,45.46377182006836
9346378862.jpg,67.16984558105469
9346802331.jpg,36.421756744384766
93473094.jpg,19.213298797607422
9348271980.jpg,85.6475601196289
9327556810.jpg,81.52409362792969
9327697070.jpg,81.71923065185547
9328342385.jpg,86.68767547607422
9328964042.jpg,55.20485305786133
9329940580.jpg,31.867265701293945
9331151234.jpg,72.9442138671875
9332496650.jpg,69.67028045654297
9332533553.jpg,53.971351623535156
9333294037.jpg,64.97150421142578
9333668178.jpg,74.52378845214844
9334502001.jpg,34.92093276977539
9335509582.jpg,33.5174560546875
9335639356.jpg,30.1279239654541
9336450850.jpg,82.3672866821289
9337247723.jpg,68.54940032958984
9338607155.jpg,59.07177734375
9339023066.jpg,80.40242004394531
9304786049.jpg,66.61949920654297
930643510.jpg,15.293871879577637
9306814074.jpg,69.25680541992188
9307347958.jpg,15.747751235961914
9309381016.jpg,76.33133697509766
9310356178.jpg,52.703338623046875
9314256771.jpg,72.53023529052734
9315620500.jpg,76.64100646972656
9317715562.jpg,35.75497817993164
9318049470.jpg,83.45781707763672
9318914214.jpg,62.8609733581543
9321343770.jpg,82.98220825195312
9322027317.jpg,63.85135269165039
9322601223.jpg,66.89704895019531
9324301658.jpg,87.17404174804688
9324654543.jpg,68.75529479980469
9324716054.jpg,77.10272979736328
9286580231.jpg,85.27763366699219
9287500291.jpg,67.91361236572266
9289816970.jpg,14.819247245788574
9290273110.jpg,32.43044662475586
9290321332.jpg,59.57118606567383
9291621754.jpg,59.13444137573242
9294636383.jpg,20.781530380249023
9295408685.jpg,43.91197204589844
9297541584.jpg,50.04761505126953
9297933012.jpg,45.2990608215332
9298572085.jpg,83.54105377197266
9299238943.jpg,84.58328247070312
9301174145.jpg,46.594276428222656
9301597304.jpg,28.44002342224121
9302290265.jpg,88.76212310791016
9303678528.jpg,57.75318145751953
9304089120.jpg,75.08793640136719
9265274583.jpg,27.665990829467773
9265763356.jpg,69.55980682373047
9267882389.jpg,92.7136001586914
9269067450.jpg,38.856441497802734
9269195837.jpg,61.74039077758789
9269537075.jpg,58.12598419189453
927380470.jpg,69.97262573242188
9274541718.jpg,71.52835083007812
927454491.jpg,24.158981323242188
9274677525.jpg,28.82540512084961
9277184417.jpg,53.11654281616211
9281657562.jpg,58.59706497192383
9283219931.jpg,77.09183502197266
9283273348.jpg,92.3821792602539
9283322341.jpg,62.749412536621094
9284536346.jpg,69.78975677490234
9284861098.jpg,83.99434661865234
9249272493.jpg,89.60792541503906
9249859612.jpg,80.03150939941406
9249869281.jpg,18.36672592163086
9251039345.jpg,79.59095764160156
9251645143.jpg,60.80656051635742
9253116202.jpg,80.41277313232422
9255279783.jpg,46.41628646850586
9256298469.jpg,74.51262664794922
9256620726.jpg,84.68960571289062
9257237144.jpg,50.95246887207031
9257583469.jpg,94.38099670410156
9258012910.jpg,78.75440979003906
9258059092.jpg,86.29730987548828
9259054228.jpg,77.99994659423828
9262147694.jpg,40.129783630371094
9263759875.jpg,65.4858169555664
9264499657.jpg,18.051883697509766
9569803128.jpg,69.03152465820312
9586652263.jpg,63.2752799987793
9605303857.jpg,84.8671875
9629455923.jpg,51.37284851074219
9650165015.jpg,40.03570556640625
9659355544.jpg,52.05859375
9678787326.jpg,72.88741302490234
9695487597.jpg,66.50965881347656
9712191760.jpg,74.2809066772461
9727736297.jpg,65.42435455322266
9763431522.jpg,92.25765228271484
9784161203.jpg,22.65886116027832
9823108104.jpg,76.50820922851562
9877013785.jpg,81.17411804199219
9923882853.jpg,54.1928596496582
9947368873.jpg,77.9970703125
9234807959.jpg,54.196800231933594
9237243302.jpg,15.922712326049805
9237285028.jpg,51.039031982421875
9237488355.jpg,94.30169677734375
9238616212.jpg,61.088558197021484
9239005893.jpg,88.28352355957031
9239862860.jpg,74.72500610351562
9240332205.jpg,88.20714569091797
9240392822.jpg,62.70331954956055
9241531106.jpg,89.01004028320312
9242083882.jpg,84.73280334472656
9244573247.jpg,39.997859954833984
9245144961.jpg,54.294189453125
9245259823.jpg,57.32942581176758
9246527762.jpg,39.29375457763672
92466227.jpg,21.197711944580078
9246656735.jpg,64.16019439697266
9221345159.jpg,42.876609802246094
9222727460.jpg,70.04109954833984
9223641047.jpg,30.328622817993164
9224664940.jpg,38.210750579833984
9225485643.jpg,49.4916877746582
9225734576.jpg,64.58082580566406
9225878690.jpg,49.681453704833984
9226793819.jpg,17.69548797607422
9226799273.jpg,31.425825119018555
9229803299.jpg,24.25252914428711
9230199139.jpg,68.69970703125
9230996141.jpg,81.93077850341797
92317233.jpg,14.589750289916992
9232225621.jpg,53.33692932128906
9232371989.jpg,36.839107513427734
9232503869.jpg,18.8832950592041
9232794108.jpg,82.3578109741211
9210757941.jpg,24.78023910522461
9211639075.jpg,87.0960922241211
9211753203.jpg,29.47591781616211
9211913717.jpg,14.573060035705566
9211948856.jpg,62.50491714477539
9212037816.jpg,67.54911041259766
9212610328.jpg,79.04000091552734
9213073517.jpg,63.3358268737793
9213666869.jpg,54.20500946044922
9214795039.jpg,47.72607421875
9215122110.jpg,56.876434326171875
9215295027.jpg,77.87025451660156
9215861266.jpg,59.27692413330078
9216910965.jpg,70.17284393310547
9217457237.jpg,76.89310455322266
9220351854.jpg,58.08502197265625
9220693447.jpg,70.85977172851562
9191266611.jpg,81.0400161743164
9194756449.jpg,43.87978744506836
9195069146.jpg,68.15113830566406
9195323524.jpg,28.231054306030273
9195654667.jpg,60.65800476074219
9197349207.jpg,66.1417236328125
9198766588.jpg,67.99286651611328
9198779264.jpg,25.05301284790039
9200093125.jpg,56.760379791259766
9200829224.jpg,82.40845489501953
9201324227.jpg,64.51277923583984
9201555712.jpg,88.14724731445312
9202257544.jpg,74.7540054321289
9202760715.jpg,62.99492645263672
9202851539.jpg,63.37199020385742
9205194326.jpg,71.6087417602539
9206978293.jpg,82.62229919433594
9162580665.jpg,74.29820251464844
9163113923.jpg,60.012245178222656
9164359125.jpg,67.73827362060547
9166557972.jpg,75.43331146240234
9166594378.jpg,70.72541809082031
9166911645.jpg,55.6981086730957
9170799378.jpg,76.75012969970703
9175070760.jpg,52.15571212768555
9176321809.jpg,45.75164031982422
9178485751.jpg,55.673465728759766
9179494563.jpg,43.975555419921875
9183486925.jpg,20.01009750366211
9184965477.jpg,54.38233947753906
9185475668.jpg,73.22876739501953
9185478102.jpg,47.68877029418945
9186366283.jpg,56.61692428588867
9188365433.jpg,32.26052474975586
9140727598.jpg,61.960243225097656
9141403760.jpg,63.3980827331543
9141646333.jpg,21.157928466796875
9141930190.jpg,35.88189697265625
9141979363.jpg,65.00789642333984
9142684025.jpg,78.67487335205078
9143291063.jpg,80.23421478271484
9143757717.jpg,67.03873443603516
9145211353.jpg,37.80579376220703
9146239672.jpg,58.230506896972656
9150255535.jpg,72.4241714477539
9154088552.jpg,68.97759246826172
9154784652.jpg,71.44833374023438
9154855025.jpg,35.271087646484375
9156115930.jpg,41.70656967163086
9157119271.jpg,85.86599731445312
9159337218.jpg,69.43842315673828
9122758028.jpg,57.67250061035156
9122759800.jpg,53.72081756591797
9125517985.jpg,57.38606262207031
9130413555.jpg,59.102054595947266
9130643186.jpg,85.46550750732422
9130908149.jpg,58.74067687988281
9131467707.jpg,79.7938003540039
9131531714.jpg,90.07462310791016
9131687822.jpg,69.30902862548828
9132059359.jpg,58.57097625732422
9132353816.jpg,51.927528381347656
9135317445.jpg,15.032803535461426
91357025.jpg,41.52647399902344
9136502604.jpg,92.03018951416016
9136754533.jpg,60.41357421875
9138793182.jpg,13.994586944580078
9139175955.jpg,69.99044799804688
910637798.jpg,42.96184539794922
9108357145.jpg,16.101930618286133
9109124057.jpg,64.1881103515625
9109271301.jpg,84.10944366455078
9109755543.jpg,15.913942337036133
9111310939.jpg,77.80030059814453
9111487897.jpg,86.15357208251953
9112120569.jpg,89.36077880859375
9112424025.jpg,71.30095672607422
9113486865.jpg,72.77464294433594
9115676276.jpg,70.63935852050781
9118228667.jpg,71.53462982177734
9118386163.jpg,62.71308135986328
9119225606.jpg,84.90874481201172
9119961649.jpg,84.48698425292969
9119996222.jpg,32.08403396606445
9121896285.jpg,46.89594650268555
9074183822.jpg,38.809932708740234
9076304306.jpg,16.965167999267578
9076672562.jpg,70.039306640625
9079493649.jpg,93.1908950805664
9080769054.jpg,32.10593032836914
9081876401.jpg,87.95939636230469
9083308350.jpg,60.13999938964844
90834437.jpg,89.31986236572266
9090441923.jpg,77.76728820800781
9093638609.jpg,21.885456085205078
9094228395.jpg,50.02232360839844
9096574214.jpg,50.85050582885742
9098295579.jpg,73.01203155517578
9101418859.jpg,84.12913513183594
9101482614.jpg,77.76042938232422
9102604497.jpg,21.44655418395996
9102888066.jpg,89.47354888916016
9060994605.jpg,66.66478729248047
9061831747.jpg,33.97248077392578
9062040259.jpg,52.985652923583984
9063333592.jpg,19.96553611755371
9063924933.jpg,84.91221618652344
9064490305.jpg,74.67725372314453
9064913927.jpg,54.0873908996582
9065372715.jpg,91.49410247802734
9065857613.jpg,77.99111938476562
9066761491.jpg,84.39979553222656
9068148685.jpg,59.21433639526367
9069424514.jpg,42.26214599609375
9069849690.jpg,57.197410583496094
9070049178.jpg,87.03123474121094
9071921017.jpg,32.39213943481445
9071963923.jpg,84.42774200439453
9072067933.jpg,79.80511474609375
9042624878.jpg,86.55048370361328
9046007138.jpg,85.16486358642578
9047016405.jpg,40.6616325378418
904761358.jpg,39.24920654296875
9048453025.jpg,89.67804718017578
9049275396.jpg,55.19894027709961
9050414795.jpg,83.14234924316406
9050865219.jpg,87.4769515991211
