name,clipiqa+
9813135.jpg,0.47888198494911194
9814999.jpg,0.42948034405708313
9819586584.jpg,0.6686252355575562
9821930934.jpg,0.6845093369483948
9822554264.jpg,0.603554904460907
9822707366.jpg,0.6639577150344849
9822906336.jpg,0.4569161832332611
9823089054.jpg,0.35444092750549316
9765112254.jpg,0.5083634257316589
9766865862.jpg,0.4608916640281677
9766930762.jpg,0.44471314549446106
9767151984.jpg,0.2785280644893646
9767373513.jpg,0.5735032558441162
9767747482.jpg,0.4043746590614319
9768426856.jpg,0.544265866279602
976846781.jpg,0.2931811213493347
9768559232.jpg,0.6175423860549927
9768629394.jpg,0.5943793058395386
9768810935.jpg,0.6008694767951965
9769299262.jpg,0.5860907435417175
9770742411.jpg,0.6761869788169861
9772275331.jpg,0.6772622466087341
9774901765.jpg,0.3715587556362152
9777290841.jpg,0.7679781913757324
9780398791.jpg,0.6812315583229065
9730872137.jpg,0.45802056789398193
9731493509.jpg,0.29172828793525696
9732569997.jpg,0.7052662968635559
9733980007.jpg,0.35044699907302856
9737356732.jpg,0.7324907779693604
9737673243.jpg,0.4395974576473236
9740171796.jpg,0.6316167116165161
9741202505.jpg,0.27331671118736267
9742193422.jpg,0.6835348010063171
9743636678.jpg,0.3052701950073242
9753718946.jpg,0.7361259460449219
9754442293.jpg,0.7416897416114807
9758297555.jpg,0.5133185386657715
9759154326.jpg,0.5679075717926025
9760551223.jpg,0.6602359414100647
9762345346.jpg,0.7507057189941406
9762410596.jpg,0.6473304629325867
9712984770.jpg,0.5586345791816711
9713017105.jpg,0.7460047602653503
9714595106.jpg,0.5094934105873108
9716659455.jpg,0.7005146145820618
9716988368.jpg,0.6760151386260986
9719700871.jpg,0.6391797661781311
9719721958.jpg,0.6021808385848999
9720517445.jpg,0.6988385319709778
9722821291.jpg,0.34581324458122253
9723327327.jpg,0.7530589699745178
9723836931.jpg,0.6911094784736633
9723956053.jpg,0.6427942514419556
9724107986.jpg,0.7817671895027161
9724373732.jpg,0.5598402619361877
9725681826.jpg,0.655788004398346
9726620129.jpg,0.7507801651954651
9727569377.jpg,0.7108304500579834
9695883869.jpg,0.7993285655975342
9699196303.jpg,0.6363385319709778
9700041426.jpg,0.6526536345481873
9700460977.jpg,0.6493324041366577
9701303901.jpg,0.3439382314682007
9702019166.jpg,0.5890419483184814
9702746204.jpg,0.6907230615615845
9702908989.jpg,0.7405864596366882
9703418771.jpg,0.27630364894866943
970460687.jpg,0.6954725980758667
9707913077.jpg,0.7857978940010071
9707926050.jpg,0.4446471929550171
9708878805.jpg,0.516609787940979
9709188366.jpg,0.6836082339286804
9710495757.jpg,0.7521122097969055
9710823281.jpg,0.5156420469284058
9712051180.jpg,0.6486267447471619
9680493700.jpg,0.2290993630886078
9681377633.jpg,0.41186097264289856
9683345746.jpg,0.6655896902084351
9684211981.jpg,0.7292020320892334
9685106937.jpg,0.5326160192489624
9686337427.jpg,0.3112097382545471
9686480737.jpg,0.21994294226169586
9687081006.jpg,0.5717481970787048
9687603044.jpg,0.34372758865356445
9687869732.jpg,0.48510515689849854
9688720350.jpg,0.5365598201751709
9689861322.jpg,0.42625534534454346
9690359369.jpg,0.7015525102615356
9692018769.jpg,0.4083516597747803
9692544079.jpg,0.3050506114959717
9694060266.jpg,0.6668197512626648
9694884270.jpg,0.4260771870613098
9660068454.jpg,0.4278901517391205
9665243526.jpg,0.760809063911438
96655810.jpg,0.49729397892951965
9665864657.jpg,0.5621178150177002
9668766101.jpg,0.3035729229450226
9669000594.jpg,0.7135072946548462
9669015372.jpg,0.6561062932014465
9669417942.jpg,0.5989084243774414
9670754375.jpg,0.7402387261390686
9671600986.jpg,0.6009199619293213
9673401997.jpg,0.47546878457069397
9674243129.jpg,0.6804209351539612
967548785.jpg,0.4322409927845001
9677255399.jpg,0.3517265021800995
9677256773.jpg,0.33678656816482544
9677297702.jpg,0.48997631669044495
9678381010.jpg,0.4800735116004944
9650999310.jpg,0.4272935688495636
9651547204.jpg,0.505300760269165
9652506914.jpg,0.7188928127288818
9653610008.jpg,0.7375587224960327
9653701546.jpg,0.5347244739532471
9654367147.jpg,0.7101362347602844
9654393465.jpg,0.5842982530593872
9654462771.jpg,0.7343346476554871
9655773082.jpg,0.7755467295646667
9656195199.jpg,0.4404965341091156
9657096738.jpg,0.647378146648407
9657273121.jpg,0.5886686444282532
9657446583.jpg,0.6189877986907959
9657450632.jpg,0.5455198287963867
9657756963.jpg,0.7290306091308594
965852463.jpg,0.5578363537788391
9658774813.jpg,0.6288070678710938
9629668489.jpg,0.7239373326301575
9630240273.jpg,0.6157151460647583
9630325643.jpg,0.3204619288444519
9632208628.jpg,0.5099735856056213
9633489441.jpg,0.3321206271648407
9634215065.jpg,0.6133161783218384
9638117839.jpg,0.5407559871673584
9639418449.jpg,0.7289963364601135
9641836616.jpg,0.8035759925842285
9642249347.jpg,0.40620851516723633
9642841042.jpg,0.7357217073440552
9642860901.jpg,0.6667788624763489
9642986357.jpg,0.3150552213191986
9646156379.jpg,0.6322852373123169
9646776074.jpg,0.6444799304008484
9648319367.jpg,0.6539763808250427
9648549075.jpg,0.6894669532775879
9605307671.jpg,0.6751573085784912
9606718162.jpg,0.679785966873169
9606775848.jpg,0.6391496658325195
9607964223.jpg,0.6989502906799316
9609818482.jpg,0.6239132285118103
9613563930.jpg,0.6810215711593628
9613807416.jpg,0.803028404712677
9615457112.jpg,0.7095449566841125
9615940305.jpg,0.727874219417572
9618300510.jpg,0.6405045390129089
9618361879.jpg,0.7262075543403625
9618367899.jpg,0.696058452129364
9618688199.jpg,0.5596566796302795
9619949433.jpg,0.40674692392349243
9623701556.jpg,0.7226243019104004
9625138420.jpg,0.7133789658546448
9625551668.jpg,0.4875337779521942
9587142056.jpg,0.6607874631881714
9587630414.jpg,0.7006668448448181
9588413178.jpg,0.7552516460418701
9589321595.jpg,0.6505451202392578
9589470493.jpg,0.4342647194862366
9590556429.jpg,0.33672410249710083
9590947426.jpg,0.7084255814552307
9592992525.jpg,0.488323450088501
9593149678.jpg,0.6974076628684998
9594906572.jpg,0.771388053894043
9596892460.jpg,0.7314056754112244
9597188417.jpg,0.4728541374206543
9600932470.jpg,0.6107221841812134
9602489525.jpg,0.4937084913253784
9602714230.jpg,0.6272916793823242
9602922316.jpg,0.6471796035766602
9604185976.jpg,0.7386125326156616
9571610402.jpg,0.7118993997573853
95721252.jpg,0.5054715275764465
9572676975.jpg,0.6840265989303589
9577464036.jpg,0.5748376250267029
9577991089.jpg,0.3766307234764099
9578088583.jpg,0.5012145042419434
9581038288.jpg,0.5652593374252319
9581108826.jpg,0.7041680812835693
9581336227.jpg,0.5805039405822754
9582086369.jpg,0.7719749808311462
9582851453.jpg,0.6279351115226746
9582874322.jpg,0.34359976649284363
9583278733.jpg,0.7504895329475403
9583424619.jpg,0.6786465048789978
9584563009.jpg,0.5875354409217834
9584749572.jpg,0.577949047088623
9585740831.jpg,0.6653697490692139
9546481286.jpg,0.7694098353385925
9547511197.jpg,0.5836710333824158
9549652790.jpg,0.7698533535003662
9549856021.jpg,0.5410671830177307
9550375184.jpg,0.731025218963623
9550673458.jpg,0.4678550362586975
9553679433.jpg,0.6848987340927124
9554062765.jpg,0.25006553530693054
9557331185.jpg,0.5475944876670837
9560250736.jpg,0.41197463870048523
9561571974.jpg,0.6504772305488586
9561731191.jpg,0.713082492351532
9562837541.jpg,0.779484212398529
9565379403.jpg,0.6786887049674988
9566357532.jpg,0.7299713492393494
9567386872.jpg,0.5546108484268188
9569732421.jpg,0.649097204208374
9530922505.jpg,0.6795517802238464
9534283737.jpg,0.7782232761383057
9535634646.jpg,0.5658835768699646
9535859777.jpg,0.6532725095748901
9536013325.jpg,0.748178243637085
9536683213.jpg,0.6826322078704834
9537434864.jpg,0.6506797075271606
9538010793.jpg,0.6045074462890625
9538674147.jpg,0.4120446443557739
9539965008.jpg,0.6961725950241089
9540532896.jpg,0.7881340980529785
9541231306.jpg,0.27052950859069824
9541303452.jpg,0.45513713359832764
9541618071.jpg,0.530398964881897
9543397077.jpg,0.7107604742050171
9544478990.jpg,0.7583019733428955
9544682172.jpg,0.7842913269996643
9521784071.jpg,0.6101374626159668
9522074895.jpg,0.7597641944885254
9522817562.jpg,0.6725480556488037
9523088763.jpg,0.7031112313270569
9523882653.jpg,0.5676931738853455
9524699151.jpg,0.6995752453804016
9525267533.jpg,0.48448681831359863
9526511129.jpg,0.6902345418930054
9526789940.jpg,0.568977952003479
9526812010.jpg,0.7036190629005432
9527678556.jpg,0.6039167642593384
9527733918.jpg,0.7072578072547913
9527961628.jpg,0.4308321475982666
9527980922.jpg,0.7687321305274963
9528230846.jpg,0.6982991099357605
9528238832.jpg,0.600113034248352
9528268471.jpg,0.6965899467468262
950420073.jpg,0.6579615473747253
9505522131.jpg,0.6179623603820801
9506730000.jpg,0.5476624965667725
9507159381.jpg,0.40070560574531555
9508337257.jpg,0.4676247239112854
9508596066.jpg,0.7726582288742065
9510636160.jpg,0.7417253255844116
9510794857.jpg,0.3094688355922699
9510873691.jpg,0.6831805109977722
9512008685.jpg,0.6491165161132812
9512191283.jpg,0.7515988349914551
9513920516.jpg,0.527458906173706
9515243339.jpg,0.7301512360572815
9517140367.jpg,0.6009771823883057
9517941769.jpg,0.5219039916992188
9518037590.jpg,0.6990883350372314
9519070785.jpg,0.6386504173278809
9488864072.jpg,0.5866185426712036
9489836089.jpg,0.6082693934440613
9490079439.jpg,0.5465632677078247
9490329837.jpg,0.6168803572654724
9493293324.jpg,0.6257867813110352
9494293866.jpg,0.2961443066596985
9494790787.jpg,0.5972746014595032
9494953335.jpg,0.7068688869476318
9495726171.jpg,0.7211785912513733
9496059717.jpg,0.6614297032356262
9496541245.jpg,0.5874104499816895
9497146011.jpg,0.47584983706474304
9497710012.jpg,0.29548218846321106
9497810800.jpg,0.6814585328102112
9498977620.jpg,0.5665647983551025
9500372295.jpg,0.3568624258041382
95019293.jpg,0.4168386161327362
9479081195.jpg,0.4207097589969635
9479870149.jpg,0.684340238571167
9480350471.jpg,0.6836509108543396
9480702491.jpg,0.5475813150405884
9482188665.jpg,0.7134456038475037
9482512663.jpg,0.7684831619262695
9482519952.jpg,0.5108577609062195
9483190108.jpg,0.7216299772262573
9483838441.jpg,0.737054705619812
9484887965.jpg,0.5694701671600342
9484990711.jpg,0.3815842866897583
9485553260.jpg,0.8081439733505249
9485678546.jpg,0.48375368118286133
9486578471.jpg,0.4653637409210205
9487232298.jpg,0.6127024292945862
9487747992.jpg,0.4873402714729309
9488096665.jpg,0.764154851436615
9462111992.jpg,0.753109335899353
9463299362.jpg,0.5856208205223083
9463363154.jpg,0.6286875605583191
9467289840.jpg,0.5871797800064087
9467953954.jpg,0.7493866086006165
9468744508.jpg,0.7829788327217102
9469622762.jpg,0.6020697951316833
9470847928.jpg,0.7832171320915222
9471314459.jpg,0.6814266443252563
9472829997.jpg,0.4742640256881714
9472868070.jpg,0.5590739846229553
9473084663.jpg,0.5825058817863464
9474360756.jpg,0.7151690125465393
9475748691.jpg,0.4115648567676544
9476849940.jpg,0.7082880139350891
9476907478.jpg,0.7646167278289795
9477685137.jpg,0.6217767000198364
9439964500.jpg,0.5094674229621887
9442161547.jpg,0.6926888823509216
944341845.jpg,0.4564736485481262
9444126747.jpg,0.6746117472648621
9445074981.jpg,0.757867157459259
9445529272.jpg,0.32590824365615845
9450353504.jpg,0.4211556017398834
9455543659.jpg,0.5887035131454468
9455732786.jpg,0.44038960337638855
9456887097.jpg,0.6387155652046204
9457716836.jpg,0.6639388203620911
9458038705.jpg,0.4949914813041687
9458474537.jpg,0.5100501179695129
9458721242.jpg,0.34451064467430115
9458811902.jpg,0.6890237331390381
9459450025.jpg,0.5924996733665466
9460489511.jpg,0.6582834720611572
9424457746.jpg,0.7151569724082947
9424726743.jpg,0.6500178575515747
9426505697.jpg,0.47239968180656433
9427704319.jpg,0.7327831387519836
9428417271.jpg,0.6962310075759888
9428890222.jpg,0.727777898311615
9429089796.jpg,0.7032064199447632
9432792818.jpg,0.6027310490608215
9433458685.jpg,0.639751672744751
9433764311.jpg,0.7750113606452942
9434602286.jpg,0.7146042585372925
9434819807.jpg,0.779512345790863
9435287371.jpg,0.737224817276001
9438182965.jpg,0.8315383791923523
9438332547.jpg,0.7739744782447815
9438428165.jpg,0.7307177186012268
9439720567.jpg,0.6030381917953491
9401387705.jpg,0.7013997435569763
9401940143.jpg,0.4266864061355591
940371579.jpg,0.5208369493484497
9405444471.jpg,0.6830442547798157
9406497605.jpg,0.7271813154220581
9406525947.jpg,0.6522939801216125
9406773963.jpg,0.2788093090057373
9407500904.jpg,0.5470888614654541
9407500995.jpg,0.7639123201370239
9408208696.jpg,0.7523698806762695
9408400121.jpg,0.730678141117096
9409533366.jpg,0.5434752702713013
9413392698.jpg,0.5320544838905334
9416795305.jpg,0.736318051815033
9417195704.jpg,0.676272988319397
9418862819.jpg,0.4261466860771179
9419143176.jpg,0.4932844042778015
9372862494.jpg,0.44384264945983887
9373483438.jpg,0.669765055179596
9375359458.jpg,0.6553463935852051
9376075949.jpg,0.7020941972732544
9379310013.jpg,0.6712033152580261
9379361831.jpg,0.7048855423927307
9379457487.jpg,0.7095782160758972
9380189805.jpg,0.6591845154762268
9384228809.jpg,0.6693887114524841
9387665300.jpg,0.7661595344543457
9389671360.jpg,0.45014500617980957
9389784838.jpg,0.6402392387390137
9391288768.jpg,0.8117187023162842
93917546.jpg,0.533541738986969
9393485021.jpg,0.7512504458427429
9394014608.jpg,0.5215149521827698
9398081258.jpg,0.6651896834373474
93488473459.jpg,0.6413601040840149
9348876103.jpg,0.4898049533367157
9349890960.jpg,0.7187434434890747
935105924.jpg,0.5606511235237122
9351387644.jpg,0.8177143931388855
9352087961.jpg,0.24674314260482788
9352825622.jpg,0.6397323608398438
9353536560.jpg,0.6586568355560303
9354878188.jpg,0.6692599058151245
9362014571.jpg,0.5555645227432251
9362231010.jpg,0.6917122006416321
9363143543.jpg,0.6165826320648193
9365989820.jpg,0.4354480504989624
9366566723.jpg,0.5940856337547302
9369620513.jpg,0.6790061593055725
9369983914.jpg,0.6976237893104553
9372136957.jpg,0.6040472388267517
9339437714.jpg,0.6797704696655273
9341605084.jpg,0.7599959969520569
9341616816.jpg,0.7031359672546387
9342036891.jpg,0.5160391330718994
9342285552.jpg,0.7077062129974365
9342669344.jpg,0.7788248062133789
9344271524.jpg,0.7565520405769348
9344542617.jpg,0.26706138253211975
9345882583.jpg,0.645579993724823
9345990879.jpg,0.7666154503822327
93459908799.jpg,0.6788022518157959
9346160455.jpg,0.7223583459854126
9346372358.jpg,0.5710482001304626
9346378862.jpg,0.7334612011909485
9346802331.jpg,0.481994092464447
93473094.jpg,0.38107964396476746
9348271980.jpg,0.7745326161384583
9327556810.jpg,0.7561710476875305
9327697070.jpg,0.6574040055274963
9328342385.jpg,0.7583274841308594
9328964042.jpg,0.5651199221611023
9329940580.jpg,0.48802220821380615
9331151234.jpg,0.6124011278152466
9332496650.jpg,0.7461695075035095
9332533553.jpg,0.6510973572731018
9333294037.jpg,0.591114342212677
9333668178.jpg,0.5421259999275208
9334502001.jpg,0.5812315940856934
9335509582.jpg,0.32598721981048584
9335639356.jpg,0.3341916501522064
9336450850.jpg,0.7298861742019653
9337247723.jpg,0.6125423312187195
9338607155.jpg,0.5925377011299133
9339023066.jpg,0.7073400020599365
9304786049.jpg,0.6219473481178284
930643510.jpg,0.2309710830450058
9306814074.jpg,0.69081050157547
9307347958.jpg,0.27898555994033813
9309381016.jpg,0.6616769433021545
9310356178.jpg,0.5636228322982788
9314256771.jpg,0.7671594619750977
9315620500.jpg,0.7127020359039307
9317715562.jpg,0.4576616883277893
9318049470.jpg,0.7256231904029846
9318914214.jpg,0.43786224722862244
9321343770.jpg,0.7371716499328613
9322027317.jpg,0.6416108012199402
9322601223.jpg,0.6461238861083984
9324301658.jpg,0.7368841767311096
9324654543.jpg,0.606586754322052
9324716054.jpg,0.676737368106842
9286580231.jpg,0.7393525838851929
9287500291.jpg,0.676040768623352
9289816970.jpg,0.38197457790374756
9290273110.jpg,0.5500518083572388
9290321332.jpg,0.7073355913162231
9291621754.jpg,0.644534170627594
9294636383.jpg,0.2749224901199341
9295408685.jpg,0.5940727591514587
9297541584.jpg,0.5671265125274658
9297933012.jpg,0.44770294427871704
9298572085.jpg,0.7020040154457092
9299238943.jpg,0.6288526654243469
9301174145.jpg,0.5463727116584778
9301597304.jpg,0.42771202325820923
9302290265.jpg,0.6945940256118774
9303678528.jpg,0.4843186140060425
9304089120.jpg,0.7052004933357239
9265274583.jpg,0.3824634850025177
9265763356.jpg,0.6066959500312805
9267882389.jpg,0.7561233639717102
9269067450.jpg,0.43765121698379517
9269195837.jpg,0.6494127511978149
9269537075.jpg,0.6648799180984497
927380470.jpg,0.6692457795143127
9274541718.jpg,0.5355942249298096
927454491.jpg,0.37182557582855225
9274677525.jpg,0.5198351144790649
9277184417.jpg,0.5291433930397034
9281657562.jpg,0.6820068359375
9283219931.jpg,0.6173384785652161
9283273348.jpg,0.7302557229995728
9283322341.jpg,0.6906424164772034
9284536346.jpg,0.6842961311340332
9284861098.jpg,0.693144679069519
9249272493.jpg,0.7329440116882324
9249859612.jpg,0.6553166508674622
9249869281.jpg,0.3579062521457672
9251039345.jpg,0.6587532758712769
9251645143.jpg,0.6234519481658936
9253116202.jpg,0.733761727809906
9255279783.jpg,0.6813066005706787
9256298469.jpg,0.6719239950180054
9256620726.jpg,0.81642746925354
9257237144.jpg,0.7374392747879028
9257583469.jpg,0.7396811246871948
9258012910.jpg,0.7718985676765442
9258059092.jpg,0.7165135145187378
9259054228.jpg,0.7494840621948242
9262147694.jpg,0.6222290992736816
9263759875.jpg,0.6643253564834595
9264499657.jpg,0.2521876096725464
9569803128.jpg,0.5863660573959351
9586652263.jpg,0.6802881956100464
9605303857.jpg,0.6714270114898682
9629455923.jpg,0.6059445738792419
9650165015.jpg,0.5984609723091125
9659355544.jpg,0.5322574973106384
9678787326.jpg,0.6945940256118774
9695487597.jpg,0.6818140745162964
9712191760.jpg,0.5741047263145447
9727736297.jpg,0.610870897769928
9763431522.jpg,0.6632880568504333
9784161203.jpg,0.29749226570129395
9823108104.jpg,0.5892633199691772
9877013785.jpg,0.7215631604194641
9923882853.jpg,0.6297712922096252
9947368873.jpg,0.6992642283439636
9234807959.jpg,0.3927898406982422
9237243302.jpg,0.26891931891441345
9237285028.jpg,0.5764316320419312
9237488355.jpg,0.7711883783340454
9238616212.jpg,0.5896835923194885
9239005893.jpg,0.7936103343963623
9239862860.jpg,0.6415680050849915
9240332205.jpg,0.6921144723892212
9240392822.jpg,0.5912001132965088
9241531106.jpg,0.7558721303939819
9242083882.jpg,0.6610186696052551
9244573247.jpg,0.5641214847564697
9245144961.jpg,0.5812278389930725
9245259823.jpg,0.6019249558448792
9246527762.jpg,0.38904160261154175
92466227.jpg,0.36944523453712463
9246656735.jpg,0.5396435856819153
9221345159.jpg,0.7184690237045288
9222727460.jpg,0.556523859500885
9223641047.jpg,0.47475817799568176
9224664940.jpg,0.3737950026988983
9225485643.jpg,0.6361836194992065
9225734576.jpg,0.5992192625999451
9225878690.jpg,0.5369206666946411
9226793819.jpg,0.3539029657840729
9226799273.jpg,0.4913415312767029
9229803299.jpg,0.5396987795829773
9230199139.jpg,0.5630370378494263
9230996141.jpg,0.7495718002319336
92317233.jpg,0.35273241996765137
9232225621.jpg,0.49051401019096375
9232371989.jpg,0.40948572754859924
9232503869.jpg,0.37957289814949036
9232794108.jpg,0.7053349018096924
9210757941.jpg,0.446346253156662
9211639075.jpg,0.7533472180366516
9211753203.jpg,0.3382844030857086
9211913717.jpg,0.25497427582740784
9211948856.jpg,0.6575444340705872
9212037816.jpg,0.6709780693054199
9212610328.jpg,0.7151283621788025
9213073517.jpg,0.5862420797348022
9213666869.jpg,0.6463910937309265
9214795039.jpg,0.4302319884300232
9215122110.jpg,0.4858784079551697
9215295027.jpg,0.627994954586029
9215861266.jpg,0.6892547607421875
9216910965.jpg,0.6388865113258362
9217457237.jpg,0.7428611516952515
9220351854.jpg,0.633847713470459
9220693447.jpg,0.6111798286437988
9191266611.jpg,0.7038679718971252
9194756449.jpg,0.4674423933029175
9195069146.jpg,0.7139892578125
9195323524.jpg,0.4566165804862976
9195654667.jpg,0.6281945109367371
9197349207.jpg,0.6065143942832947
9198766588.jpg,0.6701777577400208
9198779264.jpg,0.4884308874607086
9200093125.jpg,0.6228818893432617
9200829224.jpg,0.7224614024162292
9201324227.jpg,0.7056717276573181
9201555712.jpg,0.7309788465499878
9202257544.jpg,0.6768960952758789
9202760715.jpg,0.7086033821105957
9202851539.jpg,0.686284601688385
9205194326.jpg,0.6935471296310425
9206978293.jpg,0.684562087059021
9162580665.jpg,0.7638120055198669
9163113923.jpg,0.694502592086792
9164359125.jpg,0.6927235722541809
9166557972.jpg,0.6907734274864197
9166594378.jpg,0.6833162903785706
9166911645.jpg,0.6373451948165894
9170799378.jpg,0.7564496397972107
9175070760.jpg,0.45892077684402466
9176321809.jpg,0.6043466925621033
9178485751.jpg,0.5926101803779602
9179494563.jpg,0.5715150833129883
9183486925.jpg,0.3768972158432007
9184965477.jpg,0.6677060723304749
9185475668.jpg,0.608473002910614
9185478102.jpg,0.4375568926334381
9186366283.jpg,0.5385518670082092
9188365433.jpg,0.4194154739379883
9140727598.jpg,0.6626396179199219
9141403760.jpg,0.5558094382286072
9141646333.jpg,0.43218904733657837
9141930190.jpg,0.5080700516700745
9141979363.jpg,0.6703128814697266
9142684025.jpg,0.6158868670463562
9143291063.jpg,0.7212334871292114
9143757717.jpg,0.6390889286994934
9145211353.jpg,0.42942702770233154
9146239672.jpg,0.6228962540626526
9150255535.jpg,0.780160129070282
9154088552.jpg,0.6279650330543518
9154784652.jpg,0.6817790269851685
9154855025.jpg,0.5779321193695068
9156115930.jpg,0.5856520533561707
9157119271.jpg,0.6753289699554443
9159337218.jpg,0.7404754161834717
9122758028.jpg,0.7593055963516235
9122759800.jpg,0.7773199677467346
9125517985.jpg,0.5410962700843811
9130413555.jpg,0.4818193018436432
9130643186.jpg,0.7203031778335571
9130908149.jpg,0.6791907548904419
9131467707.jpg,0.6983885169029236
9131531714.jpg,0.7633294463157654
9131687822.jpg,0.6817677617073059
9132059359.jpg,0.5336647033691406
9132353816.jpg,0.5873298048973083
9135317445.jpg,0.3645990490913391
91357025.jpg,0.5477641224861145
9136502604.jpg,0.7842724323272705
9136754533.jpg,0.7519291639328003
9138793182.jpg,0.25229352712631226
9139175955.jpg,0.6228637099266052
910637798.jpg,0.5672433376312256
9108357145.jpg,0.30189985036849976
9109124057.jpg,0.6212945580482483
9109271301.jpg,0.6957249641418457
9109755543.jpg,0.32649746537208557
9111310939.jpg,0.6785907745361328
9111487897.jpg,0.6832050681114197
9112120569.jpg,0.7266595959663391
9112424025.jpg,0.5998660922050476
9113486865.jpg,0.6989591121673584
9115676276.jpg,0.6937021613121033
9118228667.jpg,0.6440662145614624
9118386163.jpg,0.6483446359634399
9119225606.jpg,0.7032545804977417
9119961649.jpg,0.837402880191803
