name,brisque
10723077086.jpg,11.23260498046875
10765812585.jpg,41.99530029296875
10799853136.jpg,15.60711669921875
1085590803.jpg,22.73260498046875
10895044423.jpg,8.60809326171875
10923819485.jpg,29.81121826171875
10981006796.jpg,57.84979248046875
11023346856.jpg,12.49822998046875
11068654734.jpg,77.33367919921875
11139580153.jpg,1.95574951171875
11175538013.jpg,20.94744873046875
11241096796.jpg,4.57586669921875
11269626135.jpg,17.68865966796875
11302087114.jpg,50.59637451171875
11347140483.jpg,23.98895263671875
9823593036.jpg,26.48944091796875
9826425224.jpg,11.89276123046875
9829643193.jpg,33.53631591796875
9831633846.jpg,6.32928466796875
9834223025.jpg,22.82049560546875
9835851375.jpg,33.77215576171875
9842027236.jpg,11.37127685546875
9842476936.jpg,12.55633544921875
9843144115.jpg,13.64324951171875
9844170304.jpg,14.40106201171875
9847211516.jpg,20.29608154296875
9849484955.jpg,5.27117919921875
9859562873.jpg,10.45233154296875
9866104216.jpg,23.76043701171875
9866692876.jpg,9.40643310546875
9873105273.jpg,-0.07794189453125
9876829794.jpg,24.78094482421875
9784668705.jpg,-4.24737548828125
9788787724.jpg,37.37615966796875
9795259723.jpg,32.65838623046875
9795395745.jpg,19.65203857421875
97984449.jpg,20.76922607421875
9802094923.jpg,12.21600341796875
9805144264.jpg,-1.35284423828125
9806684784.jpg,9.57342529296875
9808126155.jpg,0.47186279296875
9813135.jpg,27.91619873046875
9814999.jpg,34.43719482421875
9819586584.jpg,13.80242919921875
9821930934.jpg,0.79266357421875
9822554264.jpg,15.52752685546875
9822707366.jpg,19.56951904296875
9822906336.jpg,12.03436279296875
9823089054.jpg,11.58856201171875
9765112254.jpg,22.49774169921875
9766865862.jpg,56.37762451171875
9766930762.jpg,22.27264404296875
9767151984.jpg,15.80633544921875
9767373513.jpg,12.89471435546875
9767747482.jpg,15.51531982421875
9768426856.jpg,13.21990966796875
976846781.jpg,8.96746826171875
9768559232.jpg,16.95672607421875
9768629394.jpg,21.42205810546875
9768810935.jpg,-12.04132080078125
9769299262.jpg,39.62420654296875
9770742411.jpg,1.76629638671875
9772275331.jpg,22.27899169921875
9774901765.jpg,-1.57208251953125
9777290841.jpg,6.63397216796875
9780398791.jpg,20.65740966796875
9730872137.jpg,20.19256591796875
9731493509.jpg,19.93670654296875
9732569997.jpg,2.72137451171875
9733980007.jpg,60.95037841796875
9737356732.jpg,18.80584716796875
9737673243.jpg,17.29949951171875
9740171796.jpg,45.82879638671875
9741202505.jpg,33.32830810546875
9742193422.jpg,31.92840576171875
9743636678.jpg,55.75213623046875
9753718946.jpg,-13.46807861328125
9754442293.jpg,15.99822998046875
9758297555.jpg,-1.34991455078125
9759154326.jpg,39.61444091796875
9760551223.jpg,15.39520263671875
9762345346.jpg,76.29998779296875
9762410596.jpg,26.60760498046875
9712984770.jpg,8.92498779296875
9713017105.jpg,19.49237060546875
9714595106.jpg,28.57049560546875
9716659455.jpg,18.89862060546875
9716988368.jpg,8.14910888671875
9719700871.jpg,41.06463623046875
9719721958.jpg,44.48504638671875
9720517445.jpg,26.40496826171875
9722821291.jpg,32.76678466796875
9723327327.jpg,6.76092529296875
9723836931.jpg,6.06805419921875
9723956053.jpg,33.82830810546875
9724107986.jpg,102.37298583984375
9724373732.jpg,33.29364013671875
9725681826.jpg,15.64617919921875
9726620129.jpg,10.18475341796875
9727569377.jpg,-5.38360595703125
9695883869.jpg,21.35272216796875
9699196303.jpg,68.77947998046875
9700041426.jpg,18.38934326171875
9700460977.jpg,26.96893310546875
9701303901.jpg,33.01824951171875
9702019166.jpg,5.30535888671875
9702746204.jpg,18.20135498046875
9702908989.jpg,22.31707763671875
9703418771.jpg,57.70526123046875
970460687.jpg,4.06756591796875
9707913077.jpg,14.29022216796875
9707926050.jpg,15.68621826171875
9708878805.jpg,15.59832763671875
9709188366.jpg,15.12225341796875
9710495757.jpg,12.78192138671875
9710823281.jpg,-3.17755126953125
9712051180.jpg,10.58367919921875
9680493700.jpg,38.57781982421875
9681377633.jpg,-2.47003173828125
9683345746.jpg,35.65887451171875
9684211981.jpg,28.18914794921875
9685106937.jpg,17.43426513671875
9686337427.jpg,36.80682373046875
9686480737.jpg,31.48455810546875
9687081006.jpg,14.53192138671875
9687603044.jpg,31.74725341796875
9687869732.jpg,25.38787841796875
9688720350.jpg,17.44256591796875
9689861322.jpg,12.98699951171875
9690359369.jpg,11.52264404296875
9692018769.jpg,27.81024169921875
9692544079.jpg,9.64080810546875
9694060266.jpg,30.36737060546875
9694884270.jpg,34.67645263671875
9660068454.jpg,24.64422607421875
9665243526.jpg,11.39813232421875
96655810.jpg,26.60809326171875
9665864657.jpg,16.43377685546875
9668766101.jpg,12.15936279296875
9669000594.jpg,13.27655029296875
9669015372.jpg,9.72821044921875
9669417942.jpg,17.54803466796875
9670754375.jpg,68.68475341796875
9671600986.jpg,15.01483154296875
9673401997.jpg,37.60662841796875
9674243129.jpg,16.64910888671875
967548785.jpg,17.90594482421875
9677255399.jpg,29.02215576171875
9677256773.jpg,35.68035888671875
9677297702.jpg,24.67205810546875
9678381010.jpg,29.44451904296875
9650999310.jpg,17.68231201171875
9651547204.jpg,20.92449951171875
9652506914.jpg,34.46160888671875
9653610008.jpg,15.06854248046875
9653701546.jpg,13.64764404296875
9654367147.jpg,12.28680419921875
9654393465.jpg,22.09246826171875
9654462771.jpg,-5.80938720703125
9655773082.jpg,14.19842529296875
9656195199.jpg,22.65643310546875
9657096738.jpg,71.30975341796875
9657273121.jpg,12.82196044921875
9657446583.jpg,8.16961669921875
9657450632.jpg,33.29364013671875
9657756963.jpg,13.44744873046875
965852463.jpg,8.40057373046875
9658774813.jpg,19.62274169921875
9629668489.jpg,16.21551513671875
9630240273.jpg,21.93768310546875
9630325643.jpg,38.93963623046875
9632208628.jpg,12.68231201171875
9633489441.jpg,29.55194091796875
9634215065.jpg,24.79998779296875
9638117839.jpg,17.32537841796875
9639418449.jpg,2.10662841796875
9641836616.jpg,14.02557373046875
9642249347.jpg,20.08221435546875
9642841042.jpg,14.02117919921875
9642860901.jpg,2.87518310546875
9642986357.jpg,1.96942138671875
9646156379.jpg,47.44256591796875
9646776074.jpg,30.58123779296875
9648319367.jpg,17.78778076171875
9648549075.jpg,32.96844482421875
9605307671.jpg,28.36834716796875
9606718162.jpg,28.72967529296875
9606775848.jpg,16.79217529296875
9607964223.jpg,21.34002685546875
9609818482.jpg,14.60369873046875
9613563930.jpg,26.33123779296875
9613807416.jpg,15.08465576171875
9615457112.jpg,10.68572998046875
9615940305.jpg,15.02557373046875
9618300510.jpg,17.73992919921875
9618361879.jpg,16.39373779296875
9618367899.jpg,-9.51348876953125
9618688199.jpg,31.27752685546875
9619949433.jpg,16.97576904296875
9623701556.jpg,6.19061279296875
9625138420.jpg,11.29949951171875
9625551668.jpg,36.00506591796875
9587142056.jpg,4.99725341796875
9587630414.jpg,2.72186279296875
9588413178.jpg,21.43572998046875
9589321595.jpg,20.07684326171875
9589470493.jpg,28.01776123046875
9590556429.jpg,24.56805419921875
9590947426.jpg,5.53094482421875
9592992525.jpg,32.75604248046875
9593149678.jpg,25.28387451171875
9594906572.jpg,4.47723388671875
9596892460.jpg,33.21551513671875
9597188417.jpg,29.46844482421875
9600932470.jpg,16.73895263671875
9602489525.jpg,27.41717529296875
9602714230.jpg,16.81414794921875
9602922316.jpg,48.27606201171875
9604185976.jpg,26.80731201171875
9571610402.jpg,12.21405029296875
95721252.jpg,24.79168701171875
9572676975.jpg,32.29608154296875
9577464036.jpg,22.91180419921875
9577991089.jpg,31.67108154296875
9578088583.jpg,61.96649169921875
9581038288.jpg,9.17401123046875
9581108826.jpg,20.91131591796875
9581336227.jpg,21.19549560546875
9582086369.jpg,17.50604248046875
9582851453.jpg,11.16033935546875
9582874322.jpg,26.23992919921875
9583278733.jpg,11.36102294921875
9583424619.jpg,-0.59942626953125
9584563009.jpg,42.26043701171875
9584749572.jpg,28.75506591796875
9585740831.jpg,12.42010498046875
9546481286.jpg,-7.29669189453125
9547511197.jpg,13.75701904296875
9549652790.jpg,45.24871826171875
9549856021.jpg,17.79803466796875
9550375184.jpg,17.10272216796875
9550673458.jpg,15.58514404296875
9553679433.jpg,11.04705810546875
9554062765.jpg,32.21893310546875
9557331185.jpg,15.33367919921875
9560250736.jpg,30.88543701171875
9561571974.jpg,2.26824951171875
9561731191.jpg,-2.94464111328125
9562837541.jpg,9.62518310546875
9565379403.jpg,8.49481201171875
9566357532.jpg,30.35662841796875
9567386872.jpg,12.57489013671875
9569732421.jpg,19.10321044921875
9530922505.jpg,4.93182373046875
9534283737.jpg,25.51287841796875
9535634646.jpg,18.96502685546875
9535859777.jpg,23.26971435546875
9536013325.jpg,-7.43975830078125
9536683213.jpg,30.34881591796875
9537434864.jpg,0.90057373046875
9538010793.jpg,31.67352294921875
9538674147.jpg,6.63885498046875
9539965008.jpg,27.82147216796875
9540532896.jpg,3.97967529296875
9541231306.jpg,6.29803466796875
9541303452.jpg,50.63055419921875
9541618071.jpg,41.49237060546875
9543397077.jpg,1.59051513671875
9544478990.jpg,13.77508544921875
9544682172.jpg,30.56463623046875
9521784071.jpg,30.43377685546875
9522074895.jpg,27.53436279296875
9522817562.jpg,7.08807373046875
9523088763.jpg,8.35516357421875
9523882653.jpg,24.01580810546875
9524699151.jpg,7.69110107421875
9525267533.jpg,37.82049560546875
9526511129.jpg,15.63104248046875
9526789940.jpg,18.66571044921875
9526812010.jpg,-9.11016845703125
9527678556.jpg,35.77703857421875
9527733918.jpg,-0.86260986328125
9527961628.jpg,2.34539794921875
9527980922.jpg,13.08612060546875
9528230846.jpg,23.85418701171875
9528238832.jpg,28.87030029296875
9528268471.jpg,4.96990966796875
950420073.jpg,18.37322998046875
9505522131.jpg,10.50457763671875
9506730000.jpg,48.80389404296875
9507159381.jpg,11.71649169921875
9508337257.jpg,39.32537841796875
9508596066.jpg,9.11102294921875
9510636160.jpg,22.95281982421875
9510794857.jpg,27.82781982421875
9510873691.jpg,9.69061279296875
9512008685.jpg,22.35760498046875
9512191283.jpg,-5.83721923828125
9513920516.jpg,28.46990966796875
9515243339.jpg,1.20916748046875
9517140367.jpg,17.81072998046875
9517941769.jpg,6.88299560546875
9518037590.jpg,11.03192138671875
9519070785.jpg,27.72430419921875
9488864072.jpg,51.07244873046875
9489836089.jpg,40.56756591796875
9490079439.jpg,8.90594482421875
9490329837.jpg,21.74969482421875
9493293324.jpg,42.33319091796875
9494293866.jpg,40.44256591796875
9494790787.jpg,34.10125732421875
9494953335.jpg,27.69842529296875
9495726171.jpg,-5.35186767578125
9496059717.jpg,5.47772216796875
9496541245.jpg,66.44769287109375
9497146011.jpg,22.73553466796875
9497710012.jpg,20.03973388671875
9497810800.jpg,37.71600341796875
9498977620.jpg,6.07928466796875
9500372295.jpg,7.90155029296875
95019293.jpg,20.07830810546875
9479081195.jpg,53.40008544921875
9479870149.jpg,21.02117919921875
9480350471.jpg,36.32635498046875
9480702491.jpg,24.77899169921875
9482188665.jpg,14.09490966796875
9482512663.jpg,15.72625732421875
9482519952.jpg,25.15985107421875
9483190108.jpg,14.87078857421875
9483838441.jpg,25.31317138671875
9484887965.jpg,16.47967529296875
9484990711.jpg,8.40057373046875
9485553260.jpg,33.21258544921875
9485678546.jpg,32.47381591796875
9486578471.jpg,32.78533935546875
9487232298.jpg,-4.12872314453125
9487747992.jpg,32.88543701171875
9488096665.jpg,19.55242919921875
9462111992.jpg,16.05438232421875
9463299362.jpg,31.21502685546875
9463363154.jpg,23.44744873046875
9467289840.jpg,9.89862060546875
9467953954.jpg,-0.66680908203125
9468744508.jpg,39.61981201171875
9469622762.jpg,24.08319091796875
9470847928.jpg,11.88787841796875
9471314459.jpg,29.18280029296875
9472829997.jpg,26.81024169921875
9472868070.jpg,26.62811279296875
9473084663.jpg,18.51336669921875
9474360756.jpg,5.98895263671875
9475748691.jpg,44.12860107421875
9476849940.jpg,33.27508544921875
9476907478.jpg,5.01727294921875
9477685137.jpg,17.86297607421875
9439964500.jpg,45.36248779296875
9442161547.jpg,4.09735107421875
944341845.jpg,96.85699462890625
9444126747.jpg,18.18768310546875
9445074981.jpg,5.25750732421875
9445529272.jpg,-8.08575439453125
9450353504.jpg,26.51531982421875
9455543659.jpg,18.32440185546875
9455732786.jpg,27.30975341796875
9456887097.jpg,26.44061279296875
9457716836.jpg,27.28778076171875
9458038705.jpg,13.19354248046875
9458474537.jpg,3.30145263671875
9458721242.jpg,20.03924560546875
9458811902.jpg,-3.07110595703125
9459450025.jpg,21.79705810546875
9460489511.jpg,22.04119873046875
9424457746.jpg,48.82830810546875
9424726743.jpg,53.40399169921875
9426505697.jpg,25.60906982421875
9427704319.jpg,10.14031982421875
9428417271.jpg,12.34539794921875
9428890222.jpg,47.53094482421875
9429089796.jpg,20.51385498046875
9432792818.jpg,28.89129638671875
9433458685.jpg,83.66571044921875
9433764311.jpg,2.29266357421875
9434602286.jpg,28.05828857421875
9434819807.jpg,-0.36895751953125
9435287371.jpg,-1.86260986328125
9438182965.jpg,36.96551513671875
9438332547.jpg,7.81512451171875
9438428165.jpg,10.43377685546875
9439720567.jpg,29.45819091796875
9401387705.jpg,14.10760498046875
9401940143.jpg,28.13739013671875
940371579.jpg,20.33856201171875
9405444471.jpg,9.42059326171875
9406497605.jpg,9.79608154296875
9406525947.jpg,22.62469482421875
9406773963.jpg,48.83905029296875
9407500904.jpg,55.77801513671875
9407500995.jpg,1.53143310546875
9408208696.jpg,-4.66925048828125
9408400121.jpg,18.62127685546875
9409533366.jpg,28.41717529296875
9413392698.jpg,64.08807373046875
9416795305.jpg,21.86346435546875
9417195704.jpg,43.16375732421875
9418862819.jpg,-6.09844970703125
9419143176.jpg,23.26873779296875
9372862494.jpg,37.77947998046875
9373483438.jpg,14.51483154296875
9375359458.jpg,-11.27911376953125
9376075949.jpg,39.54559326171875
9379310013.jpg,14.10272216796875
9379361831.jpg,12.54852294921875
9379457487.jpg,15.63006591796875
9380189805.jpg,19.82635498046875
9384228809.jpg,13.29705810546875
9387665300.jpg,9.02410888671875
9389671360.jpg,22.84051513671875
9389784838.jpg,15.19891357421875
9391288768.jpg,51.75018310546875
93917546.jpg,43.84686279296875
9393485021.jpg,16.01043701171875
9394014608.jpg,28.77508544921875
9398081258.jpg,20.28778076171875
93488473459.jpg,17.04022216796875
9348876103.jpg,22.98016357421875
9349890960.jpg,7.78485107421875
935105924.jpg,7.60272216796875
9351387644.jpg,-6.75079345703125
9352087961.jpg,3.85906982421875
9352825622.jpg,12.53289794921875
9353536560.jpg,13.10809326171875
9354878188.jpg,19.89178466796875
9362014571.jpg,8.26141357421875
9362231010.jpg,21.07586669921875
9363143543.jpg,23.83953857421875
9365989820.jpg,17.58221435546875
9366566723.jpg,5.26483154296875
9369620513.jpg,0.27166748046875
9369983914.jpg,-7.04718017578125
9372136957.jpg,1.02313232421875
9339437714.jpg,13.65887451171875
9341605084.jpg,26.33612060546875
9341616816.jpg,10.55877685546875
9342036891.jpg,-1.23712158203125
9342285552.jpg,5.83026123046875
9342669344.jpg,3.09637451171875
9344271524.jpg,11.00506591796875
9344542617.jpg,38.25604248046875
9345882583.jpg,39.96990966796875
9345990879.jpg,6.51727294921875
93459908799.jpg,26.35321044921875
9346160455.jpg,12.27899169921875
9346372358.jpg,7.35906982421875
9346378862.jpg,21.27655029296875
9346802331.jpg,29.02410888671875
93473094.jpg,12.33221435546875
9348271980.jpg,27.73651123046875
9327556810.jpg,16.90936279296875
9327697070.jpg,14.32928466796875
9328342385.jpg,6.76385498046875
9328964042.jpg,11.80389404296875
9329940580.jpg,-11.37188720703125
9331151234.jpg,39.80877685546875
9332496650.jpg,22.23114013671875
9332533553.jpg,30.16864013671875
9333294037.jpg,39.19061279296875
9333668178.jpg,-1.05596923828125
9334502001.jpg,11.48260498046875
9335509582.jpg,67.84735107421875
9335639356.jpg,25.63055419921875
9336450850.jpg,7.34197998046875
9337247723.jpg,54.60809326171875
9338607155.jpg,16.07293701171875
9339023066.jpg,13.93621826171875
9304786049.jpg,4.98455810546875
930643510.jpg,9.25994873046875
9306814074.jpg,4.24481201171875
9307347958.jpg,25.93621826171875
9309381016.jpg,15.52996826171875
9310356178.jpg,20.33123779296875
9314256771.jpg,13.91912841796875
9315620500.jpg,10.00799560546875
9317715562.jpg,35.02508544921875
9318049470.jpg,22.33221435546875
9318914214.jpg,14.89617919921875
9321343770.jpg,-3.43194580078125
9322027317.jpg,30.01629638671875
9322601223.jpg,-0.20050048828125
9324301658.jpg,13.64373779296875
9324654543.jpg,-5.98468017578125
9324716054.jpg,8.54852294921875
9286580231.jpg,33.76629638671875
9287500291.jpg,14.57635498046875
9289816970.jpg,61.56268310546875
9290273110.jpg,12.40838623046875
9290321332.jpg,34.19403076171875
9291621754.jpg,18.50750732421875
9294636383.jpg,50.01043701171875
9295408685.jpg,20.77313232421875
9297541584.jpg,18.89666748046875
9297933012.jpg,26.52362060546875
9298572085.jpg,19.19305419921875
9299238943.jpg,11.80975341796875
9301174145.jpg,8.90301513671875
9301597304.jpg,28.09100341796875
9302290265.jpg,11.39080810546875
9303678528.jpg,43.77020263671875
9304089120.jpg,-2.72149658203125
9265274583.jpg,25.25604248046875
9265763356.jpg,0.01531982421875
9267882389.jpg,7.43231201171875
9269067450.jpg,99.93719482421875
9269195837.jpg,-5.34503173828125
9269537075.jpg,11.63006591796875
927380470.jpg,-7.76593017578125
9274541718.jpg,11.75848388671875
927454491.jpg,8.89715576171875
9274677525.jpg,13.23162841796875
9277184417.jpg,104.86346435546875
9281657562.jpg,35.34832763671875
9283219931.jpg,52.97332763671875
9283273348.jpg,7.95770263671875
9283322341.jpg,44.51678466796875
9284536346.jpg,-4.00225830078125
9284861098.jpg,16.69110107421875
9249272493.jpg,-1.26983642578125
9249859612.jpg,22.24481201171875
9249869281.jpg,49.75701904296875
9251039345.jpg,23.10125732421875
9251645143.jpg,0.85662841796875
9253116202.jpg,3.42156982421875
9255279783.jpg,34.02215576171875
9256298469.jpg,22.73406982421875
9256620726.jpg,-8.78057861328125
9257237144.jpg,19.41278076171875
9257583469.jpg,1.39764404296875
9258012910.jpg,-1.24835205078125
9258059092.jpg,20.49090576171875
9259054228.jpg,21.90252685546875
9262147694.jpg,36.36004638671875
9263759875.jpg,20.85760498046875
9264499657.jpg,34.32781982421875
9569803128.jpg,36.25946044921875
9586652263.jpg,31.88446044921875
9605303857.jpg,21.54901123046875
9629455923.jpg,24.91571044921875
9650165015.jpg,23.20721435546875
9659355544.jpg,19.47967529296875
9678787326.jpg,13.37274169921875
9695487597.jpg,24.19647216796875
9712191760.jpg,36.04071044921875
9727736297.jpg,29.08953857421875
9763431522.jpg,5.38348388671875
9784161203.jpg,90.11297607421875
9823108104.jpg,9.65887451171875
9877013785.jpg,6.44110107421875
9923882853.jpg,10.00311279296875
9947368873.jpg,36.75750732421875
9234807959.jpg,46.02947998046875
9237243302.jpg,40.50555419921875
9237285028.jpg,39.77947998046875
9237488355.jpg,-1.12286376953125
9238616212.jpg,9.59442138671875
9239005893.jpg,11.19207763671875
9239862860.jpg,19.20965576171875
9240332205.jpg,14.34393310546875
9240392822.jpg,36.78826904296875
9241531106.jpg,8.73846435546875
9242083882.jpg,12.60125732421875
9244573247.jpg,13.62567138671875
9245144961.jpg,44.01922607421875
9245259823.jpg,20.46844482421875
9246527762.jpg,24.02801513671875
92466227.jpg,27.47283935546875
9246656735.jpg,15.41473388671875
9221345159.jpg,15.64764404296875
9222727460.jpg,26.11981201171875
9223641047.jpg,36.13055419921875
9224664940.jpg,8.93182373046875
9225485643.jpg,19.61199951171875
9225734576.jpg,2.43572998046875
9225878690.jpg,17.62322998046875
9226793819.jpg,26.14080810546875
9226799273.jpg,26.38006591796875
9229803299.jpg,27.13836669921875
9230199139.jpg,17.79998779296875
9230996141.jpg,25.83660888671875
92317233.jpg,14.29315185546875
9232225621.jpg,61.44451904296875
9232371989.jpg,19.72772216796875
9232503869.jpg,18.34295654296875
9232794108.jpg,20.45233154296875
9210757941.jpg,17.41278076171875
9211639075.jpg,23.82879638671875
9211753203.jpg,21.56854248046875
9211913717.jpg,37.32977294921875
9211948856.jpg,22.00457763671875
9212037816.jpg,16.48699951171875
9212610328.jpg,11.06219482421875
9213073517.jpg,9.80194091796875
9213666869.jpg,15.42987060546875
9214795039.jpg,40.00311279296875
9215122110.jpg,37.18524169921875
9215295027.jpg,23.02020263671875
9215861266.jpg,40.56463623046875
9216910965.jpg,19.92596435546875
9217457237.jpg,17.23944091796875
9220351854.jpg,-1.66094970703125
9220693447.jpg,24.56414794921875
9191266611.jpg,13.23162841796875
9194756449.jpg,12.56268310546875
9195069146.jpg,2.37176513671875
9195323524.jpg,18.80584716796875
9195654667.jpg,0.65789794921875
9197349207.jpg,20.35662841796875
9198766588.jpg,26.17449951171875
9198779264.jpg,11.99237060546875
9200093125.jpg,18.10662841796875
9200829224.jpg,13.34588623046875
9201324227.jpg,7.79119873046875
9201555712.jpg,3.99920654296875
9202257544.jpg,4.46258544921875
9202760715.jpg,3.99969482421875
9202851539.jpg,15.44061279296875
9205194326.jpg,-14.74298095703125
9206978293.jpg,10.78387451171875
9162580665.jpg,3.48699951171875
9163113923.jpg,17.57537841796875
9164359125.jpg,26.63592529296875
9166557972.jpg,28.46844482421875
9166594378.jpg,21.38153076171875
9166911645.jpg,8.63494873046875
9170799378.jpg,4.31658935546875
9175070760.jpg,26.88934326171875
9176321809.jpg,6.89276123046875
9178485751.jpg,11.84783935546875
9179494563.jpg,-1.27716064453125
9183486925.jpg,28.73162841796875
9184965477.jpg,30.28533935546875
9185475668.jpg,14.69793701171875
9185478102.jpg,17.50604248046875
9186366283.jpg,21.83172607421875
9188365433.jpg,17.56658935546875
9140727598.jpg,11.44744873046875
9141403760.jpg,11.35125732421875
9141646333.jpg,23.17645263671875
9141930190.jpg,43.80194091796875
9141979363.jpg,13.06756591796875
9142684025.jpg,1.51873779296875
9143291063.jpg,56.56463623046875
9143757717.jpg,16.08123779296875
9145211353.jpg,63.73358154296875
9146239672.jpg,14.86785888671875
9150255535.jpg,-10.13995361328125
9154088552.jpg,16.92156982421875
9154784652.jpg,18.71405029296875
9154855025.jpg,39.74237060546875
9156115930.jpg,37.56268310546875
9157119271.jpg,25.49871826171875
9159337218.jpg,-10.60626220703125
9122758028.jpg,13.05438232421875
9122759800.jpg,3.21209716796875
9125517985.jpg,18.58026123046875
9130413555.jpg,49.65692138671875
9130643186.jpg,23.79168701171875
9130908149.jpg,-6.40411376953125
9131467707.jpg,1.24481201171875
9131531714.jpg,15.66912841796875
9131687822.jpg,38.28192138671875
9132059359.jpg,24.39031982421875
9132353816.jpg,9.44891357421875
9135317445.jpg,11.80047607421875
91357025.jpg,-2.56573486328125
9136502604.jpg,7.84490966796875
9136754533.jpg,18.10369873046875
9138793182.jpg,8.28680419921875
9139175955.jpg,15.24725341796875
910637798.jpg,19.92987060546875
9108357145.jpg,28.38885498046875
9109124057.jpg,3.05682373046875
9109271301.jpg,14.92498779296875
9109755543.jpg,53.60858154296875
9111310939.jpg,12.22332763671875
9111487897.jpg,1.59002685546875
9112120569.jpg,1.25994873046875
9112424025.jpg,13.86004638671875
9113486865.jpg,15.64569091796875
9115676276.jpg,21.99627685546875
9118228667.jpg,23.50604248046875
9118386163.jpg,-4.31866455078125
9119225606.jpg,40.40350341796875
9119961649.jpg,-4.28350830078125
9119996222.jpg,16.57489013671875
9121896285.jpg,8.61883544921875
9074183822.jpg,41.13690185546875
9076304306.jpg,8.75018310546875
9076672562.jpg,12.35076904296875
9079493649.jpg,19.85418701171875
9080769054.jpg,27.71600341796875
9081876401.jpg,-5.07012939453125
9083308350.jpg,11.66571044921875
90834437.jpg,26.87176513671875
9090441923.jpg,22.84881591796875
9093638609.jpg,51.63348388671875
9094228395.jpg,14.01336669921875
9096574214.jpg,8.35858154296875
9098295579.jpg,5.87371826171875
9101418859.jpg,18.29119873046875
9101482614.jpg,5.43524169921875
9102604497.jpg,7.34002685546875
9102888066.jpg,46.67791748046875
9060994605.jpg,35.82781982421875
9061831747.jpg,23.17889404296875
9062040259.jpg,-0.12823486328125
9063333592.jpg,16.40496826171875
9063924933.jpg,-7.02130126953125
9064490305.jpg,68.78826904296875
9064913927.jpg,44.42059326171875
9065372715.jpg,6.75262451171875
9065857613.jpg,15.81903076171875
9066761491.jpg,59.32977294921875
9068148685.jpg,16.96453857421875
9069424514.jpg,31.44891357421875
9069849690.jpg,23.22528076171875
9070049178.jpg,15.37713623046875
9071921017.jpg,36.28094482421875
9071963923.jpg,48.37908935546875
9072067933.jpg,-0.80450439453125
9042624878.jpg,11.31951904296875
9046007138.jpg,6.05242919921875
