name,hyperiqa
9618367899.jpg,0.6996415257453918
9618688199.jpg,0.614915668964386
9619949433.jpg,0.31815797090530396
9623701556.jpg,0.6991564631462097
9625138420.jpg,0.5490116477012634
9625551668.jpg,0.36846861243247986
9587142056.jpg,0.695887565612793
9587630414.jpg,0.6341003775596619
9588413178.jpg,0.6434626579284668
9589321595.jpg,0.646496057510376
9589470493.jpg,0.3544872999191284
9590556429.jpg,0.25240179896354675
9590947426.jpg,0.6359413266181946
9592992525.jpg,0.41523298621177673
9593149678.jpg,0.5856539011001587
9594906572.jpg,0.69231778383255
9596892460.jpg,0.7172442674636841
9597188417.jpg,0.3887011706829071
9600932470.jpg,0.5890808701515198
9602489525.jpg,0.336292564868927
9602714230.jpg,0.4771180748939514
9602922316.jpg,0.6323643922805786
9604185976.jpg,0.571692943572998
9571610402.jpg,0.6646045446395874
95721252.jpg,0.4218149781227112
9572676975.jpg,0.6145901679992676
9577464036.jpg,0.43146494030952454
9577991089.jpg,0.258005291223526
9578088583.jpg,0.44737064838409424
9581038288.jpg,0.48887428641319275
9581108826.jpg,0.6343985795974731
9581336227.jpg,0.628920316696167
9582086369.jpg,0.7423467040061951
9582851453.jpg,0.5225398540496826
9582874322.jpg,0.3665318191051483
9583278733.jpg,0.6730383038520813
9583424619.jpg,0.47875258326530457
9584563009.jpg,0.4304012060165405
9584749572.jpg,0.4755688011646271
9585740831.jpg,0.5535131096839905
9546481286.jpg,0.7254641652107239
9547511197.jpg,0.48901382088661194
9549652790.jpg,0.6757181882858276
9549856021.jpg,0.4750705659389496
9550375184.jpg,0.70294189453125
9550673458.jpg,0.3483264744281769
9553679433.jpg,0.6685015559196472
9554062765.jpg,0.20278701186180115
9557331185.jpg,0.38097628951072693
9560250736.jpg,0.428721159696579
9561571974.jpg,0.5907677412033081
9561731191.jpg,0.577079713344574
9562837541.jpg,0.6540299654006958
9565379403.jpg,0.6034876704216003
9566357532.jpg,0.6489765644073486
9567386872.jpg,0.42694342136383057
9569732421.jpg,0.5814787149429321
9530922505.jpg,0.5393115878105164
9534283737.jpg,0.6399617791175842
9535634646.jpg,0.5138501524925232
9535859777.jpg,0.40122589468955994
9536013325.jpg,0.5883647203445435
9536683213.jpg,0.5236212611198425
9537434864.jpg,0.4800945222377777
9538010793.jpg,0.5079399943351746
9538674147.jpg,0.27848169207572937
9539965008.jpg,0.6557444334030151
9540532896.jpg,0.589211106300354
9541231306.jpg,0.18809401988983154
9541303452.jpg,0.345053106546402
9541618071.jpg,0.35164690017700195
9543397077.jpg,0.6252927780151367
9544478990.jpg,0.6313644647598267
9544682172.jpg,0.7157206535339355
9521784071.jpg,0.4565216600894928
9522074895.jpg,0.683765172958374
9522817562.jpg,0.5912668704986572
9523088763.jpg,0.6667110919952393
9523882653.jpg,0.5791295766830444
9524699151.jpg,0.6708434224128723
9525267533.jpg,0.3947427570819855
9526511129.jpg,0.5887279510498047
9526789940.jpg,0.5498586893081665
9526812010.jpg,0.6094926595687866
9527678556.jpg,0.5041308403015137
9527733918.jpg,0.640053391456604
9527961628.jpg,0.38996249437332153
9527980922.jpg,0.7014583945274353
9528230846.jpg,0.6275078654289246
9528238832.jpg,0.5047406554222107
9528268471.jpg,0.6091650724411011
950420073.jpg,0.5126906633377075
9505522131.jpg,0.6742638349533081
9506730000.jpg,0.42415472865104675
9507159381.jpg,0.3902096748352051
9508337257.jpg,0.4080955386161804
9508596066.jpg,0.7133614420890808
9510636160.jpg,0.6856600642204285
9510794857.jpg,0.255178302526474
9510873691.jpg,0.5621435642242432
9512008685.jpg,0.5391344428062439
9512191283.jpg,0.7480077147483826
9513920516.jpg,0.41836902499198914
9515243339.jpg,0.6035356521606445
9517140367.jpg,0.42864707112312317
9517941769.jpg,0.3957902193069458
9518037590.jpg,0.716822624206543
9519070785.jpg,0.6347012519836426
9488864072.jpg,0.3809213936328888
9489836089.jpg,0.5847690105438232
9490079439.jpg,0.5566213726997375
9490329837.jpg,0.46484947204589844
9493293324.jpg,0.6963695287704468
9494293866.jpg,0.3090258240699768
9494790787.jpg,0.5330051779747009
9494953335.jpg,0.5380131006240845
9495726171.jpg,0.5703234672546387
9496059717.jpg,0.45716482400894165
9496541245.jpg,0.6149837970733643
9497146011.jpg,0.44725272059440613
9497710012.jpg,0.31483277678489685
9497810800.jpg,0.4525458514690399
9498977620.jpg,0.5148905515670776
9500372295.jpg,0.23851317167282104
95019293.jpg,0.33792442083358765
9479081195.jpg,0.32021525502204895
9479870149.jpg,0.6543261408805847
9480350471.jpg,0.6307892203330994
9480702491.jpg,0.5408051013946533
9482188665.jpg,0.6914183497428894
9482512663.jpg,0.745381772518158
9482519952.jpg,0.3455801010131836
9483190108.jpg,0.7012345194816589
9483838441.jpg,0.577078640460968
9484887965.jpg,0.4020996689796448
9484990711.jpg,0.39424726366996765
9485553260.jpg,0.6611828207969666
9485678546.jpg,0.3584326207637787
9486578471.jpg,0.33483511209487915
9487232298.jpg,0.6259542107582092
9487747992.jpg,0.38490384817123413
9488096665.jpg,0.6489030122756958
9462111992.jpg,0.6535653471946716
9463299362.jpg,0.47158995270729065
9463363154.jpg,0.475564181804657
9467289840.jpg,0.36712536215782166
9467953954.jpg,0.6335901618003845
9468744508.jpg,0.6458866596221924
9469622762.jpg,0.46878859400749207
9470847928.jpg,0.7875141501426697
9471314459.jpg,0.6292792558670044
9472829997.jpg,0.349016398191452
9472868070.jpg,0.5206969380378723
9473084663.jpg,0.42385339736938477
9474360756.jpg,0.6055284142494202
9475748691.jpg,0.43182530999183655
9476849940.jpg,0.6091635227203369
9476907478.jpg,0.6412084698677063
9477685137.jpg,0.6712276935577393
9439964500.jpg,0.4030768573284149
9442161547.jpg,0.6404387354850769
944341845.jpg,0.4485355317592621
9444126747.jpg,0.5414541363716125
9445074981.jpg,0.7027454972267151
9445529272.jpg,0.18270663917064667
9450353504.jpg,0.3322297930717468
9455543659.jpg,0.5155255198478699
9455732786.jpg,0.23529298603534698
9456887097.jpg,0.5427344441413879
9457716836.jpg,0.625004231929779
9458038705.jpg,0.4300776720046997
9458474537.jpg,0.3117208778858185
9458721242.jpg,0.35455361008644104
9458811902.jpg,0.5125405192375183
9459450025.jpg,0.62401282787323
9460489511.jpg,0.6361703276634216
9424457746.jpg,0.5728322863578796
9424726743.jpg,0.4908755421638489
9426505697.jpg,0.31442347168922424
9427704319.jpg,0.7269176840782166
9428417271.jpg,0.636112630367279
9428890222.jpg,0.5684314370155334
9429089796.jpg,0.5175634026527405
9432792818.jpg,0.5233942866325378
9433458685.jpg,0.6310738325119019
9433764311.jpg,0.6335330605506897
9434602286.jpg,0.6675363779067993
9434819807.jpg,0.7157949805259705
9435287371.jpg,0.6328784227371216
9438182965.jpg,0.77115797996521
9438332547.jpg,0.7042527794837952
9438428165.jpg,0.7455170750617981
9439720567.jpg,0.6267529726028442
9401387705.jpg,0.6692156791687012
9401940143.jpg,0.3011910617351532
940371579.jpg,0.3479768633842468
9405444471.jpg,0.5706878304481506
9406497605.jpg,0.6746616959571838
9406525947.jpg,0.5962808728218079
9406773963.jpg,0.30847254395484924
9407500904.jpg,0.46758222579956055
9407500995.jpg,0.601118803024292
9408208696.jpg,0.6541127562522888
9408400121.jpg,0.6800335645675659
9409533366.jpg,0.5077686309814453
9413392698.jpg,0.4673503637313843
9416795305.jpg,0.7077890038490295
9417195704.jpg,0.5894898176193237
9418862819.jpg,0.30031102895736694
9419143176.jpg,0.34688371419906616
9372862494.jpg,0.4520355463027954
9373483438.jpg,0.5776523351669312
9375359458.jpg,0.5822317004203796
9376075949.jpg,0.6772154569625854
9379310013.jpg,0.5506850481033325
9379361831.jpg,0.6106833219528198
9379457487.jpg,0.665719747543335
9380189805.jpg,0.592980682849884
9384228809.jpg,0.5496974587440491
9387665300.jpg,0.7188031077384949
9389671360.jpg,0.30016201734542847
9389784838.jpg,0.5970649123191833
9391288768.jpg,0.6837849020957947
93917546.jpg,0.5795171856880188
9393485021.jpg,0.6653141379356384
9394014608.jpg,0.3386695683002472
9398081258.jpg,0.49262839555740356
93488473459.jpg,0.6181461215019226
9348876103.jpg,0.5107070803642273
9349890960.jpg,0.7058213353157043
935105924.jpg,0.36572495102882385
9351387644.jpg,0.7008887529373169
9352087961.jpg,0.31447646021842957
9352825622.jpg,0.6408057808876038
9353536560.jpg,0.5341757535934448
9354878188.jpg,0.6674069166183472
9362014571.jpg,0.4435948133468628
9362231010.jpg,0.5839163661003113
9363143543.jpg,0.6421083211898804
9365989820.jpg,0.38998666405677795
9366566723.jpg,0.5692055225372314
9369620513.jpg,0.6001850366592407
9369983914.jpg,0.5926707983016968
9372136957.jpg,0.5497216582298279
9339437714.jpg,0.610133171081543
9341605084.jpg,0.7167863249778748
9341616816.jpg,0.6493386626243591
9342036891.jpg,0.4063866436481476
9342285552.jpg,0.6163309216499329
9342669344.jpg,0.6406142115592957
9344271524.jpg,0.6494525074958801
9344542617.jpg,0.22994528710842133
9345882583.jpg,0.47214484214782715
9345990879.jpg,0.7027208805084229
93459908799.jpg,0.5479742288589478
9346160455.jpg,0.6305980682373047
9346372358.jpg,0.4196230173110962
9346378862.jpg,0.547130286693573
9346802331.jpg,0.30315735936164856
93473094.jpg,0.3592205345630646
9348271980.jpg,0.7169366478919983
9327556810.jpg,0.6317458748817444
9327697070.jpg,0.6094791889190674
9328342385.jpg,0.685433030128479
9328964042.jpg,0.4913041591644287
9329940580.jpg,0.41719162464141846
9331151234.jpg,0.5748507380485535
9332496650.jpg,0.6128283143043518
9332533553.jpg,0.3884390890598297
9333294037.jpg,0.47789764404296875
9333668178.jpg,0.5747427940368652
9334502001.jpg,0.35734081268310547
9335509582.jpg,0.3063526749610901
9335639356.jpg,0.2968340516090393
9336450850.jpg,0.669981837272644
9337247723.jpg,0.5187883377075195
9338607155.jpg,0.4947856664657593
9339023066.jpg,0.6276773810386658
9304786049.jpg,0.584143340587616
930643510.jpg,0.17370043694972992
9306814074.jpg,0.5442416071891785
9307347958.jpg,0.2750513255596161
9309381016.jpg,0.6278566122055054
9310356178.jpg,0.4371882975101471
9314256771.jpg,0.6065945029258728
9315620500.jpg,0.5865183472633362
9317715562.jpg,0.3811477720737457
9318049470.jpg,0.6883965134620667
9318914214.jpg,0.509569525718689
9321343770.jpg,0.6969244480133057
9322027317.jpg,0.5321055054664612
9322601223.jpg,0.5762282609939575
9324301658.jpg,0.6626880764961243
9324654543.jpg,0.5846662521362305
9324716054.jpg,0.6490021347999573
9286580231.jpg,0.6646304726600647
9287500291.jpg,0.5901386141777039
9289816970.jpg,0.2728775143623352
9290273110.jpg,0.36631882190704346
9290321332.jpg,0.5146471261978149
9291621754.jpg,0.5455847978591919
9294636383.jpg,0.2823171317577362
9295408685.jpg,0.4817078411579132
9297541584.jpg,0.34351879358291626
9297933012.jpg,0.3360028862953186
9298572085.jpg,0.7412275671958923
9299238943.jpg,0.6841970086097717
9301174145.jpg,0.42285093665122986
9301597304.jpg,0.29254746437072754
9302290265.jpg,0.6924131512641907
9303678528.jpg,0.4244644045829773
9304089120.jpg,0.6902337670326233
9265274583.jpg,0.4055849313735962
9265763356.jpg,0.6126700043678284
9267882389.jpg,0.752360463142395
9269067450.jpg,0.4063926339149475
9269195837.jpg,0.5381222367286682
9269537075.jpg,0.5433930158615112
927380470.jpg,0.5664676427841187
9274541718.jpg,0.4978124797344208
927454491.jpg,0.280574232339859
9274677525.jpg,0.39058759808540344
9277184417.jpg,0.49466317892074585
9281657562.jpg,0.5499556064605713
9283219931.jpg,0.5868635773658752
9283273348.jpg,0.7090485692024231
9283322341.jpg,0.5714779496192932
9284536346.jpg,0.5711766481399536
9284861098.jpg,0.6357831954956055
9249272493.jpg,0.6881980895996094
9249859612.jpg,0.5733806490898132
9249869281.jpg,0.2976715564727783
9251039345.jpg,0.633334755897522
9251645143.jpg,0.5642498135566711
9253116202.jpg,0.6609353423118591
9255279783.jpg,0.5089888572692871
9256298469.jpg,0.5280967354774475
9256620726.jpg,0.6505566239356995
9257237144.jpg,0.5183277130126953
9257583469.jpg,0.7114552855491638
9258012910.jpg,0.6640374660491943
9258059092.jpg,0.596061110496521
9259054228.jpg,0.6208997368812561
9262147694.jpg,0.4083550274372101
9263759875.jpg,0.5449222326278687
9264499657.jpg,0.2881939709186554
9569803128.jpg,0.5001747012138367
9586652263.jpg,0.42791831493377686
9605303857.jpg,0.619512677192688
9629455923.jpg,0.48689794540405273
9650165015.jpg,0.42179206013679504
9659355544.jpg,0.4135989248752594
9678787326.jpg,0.5610302686691284
9695487597.jpg,0.6061750054359436
9712191760.jpg,0.607403039932251
9727736297.jpg,0.5313449501991272
9763431522.jpg,0.6825149655342102
9784161203.jpg,0.2828768193721771
9823108104.jpg,0.6087762117385864
9877013785.jpg,0.6450024247169495
9923882853.jpg,0.5045379996299744
9947368873.jpg,0.6308633089065552
9234807959.jpg,0.42035308480262756
9237243302.jpg,0.2452203631401062
9237285028.jpg,0.45669233798980713
9237488355.jpg,0.7124907374382019
9238616212.jpg,0.5324593782424927
9239005893.jpg,0.7190511226654053
9239862860.jpg,0.6363567113876343
9240332205.jpg,0.6623843312263489
9240392822.jpg,0.5156425833702087
9241531106.jpg,0.7283933162689209
9242083882.jpg,0.6000913381576538
9244573247.jpg,0.383809894323349
9245144961.jpg,0.5845122337341309
9245259823.jpg,0.5291659235954285
9246527762.jpg,0.28035756945610046
92466227.jpg,0.3003070056438446
9246656735.jpg,0.6068459153175354
9221345159.jpg,0.45673826336860657
9222727460.jpg,0.5575938820838928
9223641047.jpg,0.30883902311325073
9224664940.jpg,0.326190710067749
9225485643.jpg,0.4502716064453125
9225734576.jpg,0.5489518046379089
9225878690.jpg,0.4231775999069214
9226793819.jpg,0.27479639649391174
9226799273.jpg,0.3295288681983948
9229803299.jpg,0.33147361874580383
9230199139.jpg,0.48092183470726013
9230996141.jpg,0.6666530966758728
92317233.jpg,0.18892216682434082
9232225621.jpg,0.4419945478439331
9232371989.jpg,0.3626672923564911
9232503869.jpg,0.26493173837661743
9232794108.jpg,0.6333233118057251
9210757941.jpg,0.26148897409439087
9211639075.jpg,0.6898770928382874
9211753203.jpg,0.29788514971733093
9211913717.jpg,0.267050176858902
9211948856.jpg,0.5073692798614502
9212037816.jpg,0.6400410532951355
9212610328.jpg,0.6446260213851929
9213073517.jpg,0.47035232186317444
9213666869.jpg,0.47347545623779297
9214795039.jpg,0.4112510681152344
9215122110.jpg,0.48006269335746765
9215295027.jpg,0.5602430701255798
9215861266.jpg,0.49922481179237366
9216910965.jpg,0.5574432015419006
9217457237.jpg,0.6273130178451538
9220351854.jpg,0.5182031989097595
9220693447.jpg,0.6008910536766052
9191266611.jpg,0.6256820559501648
9194756449.jpg,0.42477402091026306
9195069146.jpg,0.5696308016777039
9195323524.jpg,0.3213433027267456
9195654667.jpg,0.5283527970314026
9197349207.jpg,0.589018702507019
9198766588.jpg,0.5762529969215393
9198779264.jpg,0.3284638822078705
9200093125.jpg,0.439564049243927
9200829224.jpg,0.6634278893470764
9201324227.jpg,0.6029536128044128
9201555712.jpg,0.7213990688323975
9202257544.jpg,0.5704585313796997
9202760715.jpg,0.5630707144737244
9202851539.jpg,0.5411314964294434
9205194326.jpg,0.5961587429046631
9206978293.jpg,0.6502732038497925
9162580665.jpg,0.6005371809005737
9163113923.jpg,0.5104528069496155
9164359125.jpg,0.5693538784980774
9166557972.jpg,0.6148453950881958
9166594378.jpg,0.6148886680603027
9166911645.jpg,0.45161592960357666
9170799378.jpg,0.6502838730812073
9175070760.jpg,0.42425864934921265
9176321809.jpg,0.35596519708633423
9178485751.jpg,0.47110435366630554
9179494563.jpg,0.44284576177597046
9183486925.jpg,0.24077725410461426
9184965477.jpg,0.44958898425102234
9185475668.jpg,0.5725734829902649
9185478102.jpg,0.33905354142189026
9186366283.jpg,0.5326433777809143
9188365433.jpg,0.31325003504753113
9140727598.jpg,0.5827600955963135
9141403760.jpg,0.443596750497818
9141646333.jpg,0.28105467557907104
9141930190.jpg,0.4249565899372101
9141979363.jpg,0.5064945220947266
9142684025.jpg,0.6775354146957397
9143291063.jpg,0.6724846363067627
9143757717.jpg,0.5167092084884644
9145211353.jpg,0.3413407504558563
9146239672.jpg,0.556060791015625
9150255535.jpg,0.6496230363845825
9154088552.jpg,0.5778571367263794
9154784652.jpg,0.5918368101119995
9154855025.jpg,0.3128577768802643
9156115930.jpg,0.47000598907470703
9157119271.jpg,0.628237247467041
9159337218.jpg,0.6120595932006836
9122758028.jpg,0.5933212041854858
9122759800.jpg,0.5512409210205078
9125517985.jpg,0.46118804812431335
9130413555.jpg,0.47056543827056885
9130643186.jpg,0.6440356969833374
9130908149.jpg,0.4623323380947113
9131467707.jpg,0.6399135589599609
9131531714.jpg,0.7403967380523682
9131687822.jpg,0.5622172355651855
9132059359.jpg,0.44912031292915344
9132353816.jpg,0.5267195105552673
9135317445.jpg,0.26807981729507446
91357025.jpg,0.3933161199092865
9136502604.jpg,0.6916462779045105
9136754533.jpg,0.6447926163673401
9138793182.jpg,0.2116912454366684
9139175955.jpg,0.4902311861515045
910637798.jpg,0.41300544142723083
9108357145.jpg,0.2106870859861374
9109124057.jpg,0.5077473521232605
9109271301.jpg,0.6707391142845154
9109755543.jpg,0.2510046064853668
9111310939.jpg,0.5996072888374329
9111487897.jpg,0.660979151725769
9112120569.jpg,0.6729788780212402
9112424025.jpg,0.6085613369941711
9113486865.jpg,0.6609104871749878
9115676276.jpg,0.548248291015625
9118228667.jpg,0.52279132604599
9118386163.jpg,0.5182392001152039
9119225606.jpg,0.6666136980056763
9119961649.jpg,0.7140931487083435
